,弹幕
1, 五  十  步  笑  百  步 
2,我去
3,白左费拉慨他人之慷的结果
4,《平权》
5,美国：难民干嘛
6,哈话
7,可怜之人必有可恨之处，乱民确实不值得同情。
8,既得利益群体干嘛都能挣钱何必呢
9,《追风筝的人》
10,？
11,？？？？？？？？？
12,右护内，左护外，高下立判
13,左翼是保护外国人，右翼是保护本国人
14,女权大国保护不了妇女儿童？？？
15,这tm14?
16,⊙▽⊙？
17,妙啊？？
18,？？？
19,好一对卧龙凤雏
20,圣母心泛滥欧洲国家迟早会被反噬
21,？？？
22,天啊。。。。。。
23,？？？
24,5个？？？还是小男孩？？
25,带圣母
26,天哪，太恐怖了
27,？
28,巴基斯坦哪里来的难民？
29,痛击我队友
30,真以为巴铁呢?巴基斯坦来华的带学生跟非洲一个样
31,巴 铁
32,绝了
33,哈尔滨城管不会放过你的
34,耗带儿哟
35,钱多人傻
36,什么也不说了，战争解放
37,去医院检查一下大概年龄
38,哈哈哈哈哈
39,犯罪事实
40,@姚晨
41,好家伙薅国家羊毛
42,不测骨龄吗
43,?????
44,欧美
45,好家伙
46,？？？？
47,自产自销的三角贸易
48,不公布那你是怎么知道的
49,这这这
50,离谱
51,哈尔滨:这这这！！
52,这这这
53,这这这
54,欧洲圣母
55,？？？？？
56,卑鄙的外乡人
57,突然很希望他回来
58,终于知道p社游戏为什么罪大恶极了
59,哈哈哈哈
60,？
61,真会洗
62,安全个鬼
63,于谦老师直呼内行！童子尿我说我是童子就是童子
64,想起白左
65,Up是假设，不要较真
66,为什么不去找羊？
67,黑绿之国
68,确实 印度很多都不报警的
69,呵呵了
70,呵呵
71,架在火上烤
72,圣母国？
73,艾欧尼亚
74,？？
75,圣母啊
76,？？？
77,哈尔滨莫名中枪
78,？？？？
79,？
80,？？？
81,十 四 岁。
82,？？？
83,？？？？？？
84,五十步笑百步
85,呵呵
86,@姚晨
87,大清直呼内行
88,害怕
89,？
90,姜文真tm神了
91,不是难民找不到工作。是难民不想工作
92,可以去那里开公司
93,果然是“人道主义”国家
94,圣诞焚车是法国阿人的保留节目
95,难民不等于劳动力，而且拖家带口，会加剧人口老龄化
96,我靠，我们国家的军费才占2%
97,服了
98,，成语学习:引狼入室
99,瑞典东林党
100,？？？？就离谱
101,好家伙，鸠占鹊巢
102,？？？？
103,66666
104,不禁竖起大拇指高喊一声瑞思拜
105,知道该解决谁了吧
106,也有道理
107,恩将仇报
108,有一说一，印度是不敢说
109, 12岁
110,猴子有什么尊重和优待的必要啊
111,人道魔怔了
112,我也觉得是因为瑞典女性敢报警
113,可以测骨龄啊
114,震怒个屁啊，就是打个比方
115,自食其果
116,某些主张接受难民的人出来挨打
117,印度多少人呢，你多少人？
118,？？？
119,up的声音有点催眠
120,？？？
121,真的人道
122,因为难民
123,东郭先生直内行
124,测骨龄啊
125,啊这，还向着外人呢，真活菩萨呗
126,测骨龄啊这么简单的事
127,这TM12岁？
128,这TM十四岁？
129,都是生意
130,五十步笑百步
131,草
132,圣女
133,环保少女
134,666
135,？？？？？
136,离谱
137,？？？？？？
138,！？？？？？
139,这都能洗
140,剁掉，我受不了了了。不能很好用就不要给他机会用
141,女拳之光
142,哈哈哈哈哈哈
143,有利可图
144,测骨龄啊
145,古  斯  塔  夫  的  雷  霆
146,？？？？
147,我想被帅哥qj
148,九十步笑百步
149,鲱鱼罐头吃坏了脑子
150,早就知道。。。
151,会很惨
152,人道主义之光
153,没有牙齿的善良
154,圣母
155,？？？
156,想起罗翔老师说的
157,看把印度高兴的
158,44岁吧
159,？？？？？？？？
160,声母
161,握草，匪夷所思
162,玛德，不会测骨龄啊→_→
163,虽然听起来像真的，但是一想到bbc对中国的报道，总感觉不是很可信
164,立体防御是吧
165,哈哈哈哈哈哈
166,白左
167,我一天工资才
168,活菩萨
169,眼镜蛇效应
170,古代的赈灾银粮交不到难民手里
171,圣母之灾
172,这跟印度比起来都太合情合理了
173,大嘴巴姚出来挨打。
174,嘴上都是主义，心里都是生意
175,广东试点…
176,？？
177,政府被骗了
178,极右翼的崛起也不觉唐突了。
179,离谱
180,哈哈哈哈
181,HOW DARE U
182,都是西方世界自己造的孽
183,傻子也知道，要为难民提供工作，而不是只给吃的
184,这不是眼镜蛇的故事翻版嘛
185,巴铁上线
186,这tm是傻白甜吧
187,这也能吹？
188,王黑犬的天堂
189,这一烧起码三颗舍利子
190,瑞典是的好国家
191,？？？？？？？？
192,背后的原因令人暖心
193,how dare you？
194,瑞典活该
195,……
196,难民真可怕
197,印度还嘲笑？
198,三 角 贸 易
199,中国的未来？
200,全做成罐头
201,瑞典蠢驴
202,伊布拉希莫维奇
203,可以测骨龄啊
204,呵呵
205,老圣母了
206,嘴里说的是主义，心里全是生意
207,连儿童都不保护，瑞典这是找死啊
208,我去
209,……
210,英剧 三个女孩 由这个案件改编！
211,我吐了
212,哈哈哈哈哈哈哈
213,开讲
214,验骨龄很贵吗？没有这项技术吗？要中国支持？
215,瑞典人是圣母吗
216,能接受这些难民做的是真的好
217,真圣母啊
218,不会吧，印度输了？
219,这些男的都是动物吗，管不住自己
220,阿这…………就别五十笑百了吧
