,弹幕
1,别
2,危
3,好家伙你举报错了，这钱要不回来了 
4,举报的话是可以追回的 
5,发个说自己无聊的空间就会有很多骗子来找你，他们的号和这个一模一样 
6,经典骗术 
7,劝你不要多管闲事
8,呵呵
9,拉黑了
10,不为所动  a
11,不为所动
12,九龙坡？重庆人震怒
13,别啊
14,笑死
15,哈哈哈哈哈哈哈哈
16,100没什么用
17,200没了大哥
18,傻子
19,哈哈哈哈哈哈
20,谢谢慈善家
21,哈哈哈
22,焚了个寂寞
23,白给
24,哈哈哈哈 全国连锁可还行
25,你装
26,？
27,仙人跳
28,骗子
29,武大风评被害
30,他
31,你是真的傻
32,血亏
33,你打车走吧
34,这个是真的
35,眉毛是同一家做的
36,吾辈楷模
37,还不如给我
38,这是未遂啊
39,还不如转给我
40,看到这里，我想肯定会有人说要众筹。
41,58试下
42,“他”
43,别啊啊啊
44,共享位置
45,别啊啊啊
46,哈哈哈哈哈哈哈
47,哈哈哈哈哈哈哈哈哈哈哈哈哈
48,哈哈哈哈哈哈哈哈哈哈
49,哈哈哈哈哈哈哈
50,人没了
51,共享位置
52,蚊子再小也是肉
53,机器人
54,4.9瞩目
55,危
56,不是共度良宵吗？
57,没了
58,机器人，别傻了
59,？？？？？
60,不伤害你哈哈哈哈哈哈哈哈哈哈
61,两百又没了，糙。
62,这是鸡头
63,带回家吃饭白离谱
64,uH哈哈哈
65,不要交
66,你经验没少干啊
67,你也太会了
68,家V
69,喝水未遂
70,哈哈哈
71,主要我穷doge
72,－3000
73,－200
74,－100
75,－100
76,我觉得贵了，所以没动啊
77,唉。。。虽然我知道是节目效果，但是你傻的也是够够的了。
78,老板断气，老板尸体健康
79,共享位置啊
80,仙人，跳的就是你
81,哈哈哈哈哈哈哈哈哈哈哈哈
82,你交啊
83,他是鸡头，给你安排各个地方的人
84,13镶金了2800
85,我们干这行的讲究的是诚信
86,路费
87,这也信？
88,低情商：一起睡觉  高情商：一起共进晚餐
89,哈哈哈哈
90,危
91,你说到了我再给
92,B站一年98呀，还送额外的
93,确实
94,见面直接肥婆吓死你
95,有个锤子用
96,按经验？？？
97,，
98,卧槽
99,不要了吧
100,币有了
101,镶钻？
102,什么意思啊，哈哈哈哈哈哈
103,租借女友
104,小卡片靠谱
105,交就完了
106,交啊，哈哈哈
107,拉黑
108,卧槽？你三连没了 tt给我举报了
109,这照片好像是网图 有点眼熟
110,男男对峙
111,我动了你想多了
112,租男友行吗
113,我一直想试一下的。up加油
114,牛逼
115,骗人~武汉一次都2000了，这一天2800肯定是骗子！
116,拉黑中
117,交钱啊哈哈哈哈哈哈哈哈哈哈哈哈
118,重蹈覆辙
119,牛掰
120,哈哈哈
121,不交
122,没钱
123,交，可以立案
124,哈哈哈哈哈
125,拉黑了
126,交完拉黑，舒服
127,照片没一个可信的
128,开位置共享不就完了
129,根断了
130,哄抬比价！
131,牛皮up，关注了关注了
132,？？
133,是啊
134,硬盘真给我带偏了
135,一探究竟？是洞穴探险吗？
136,呦西
137,交啊，交了人就来了
138,冲着这个 我给你666
139,这不是我同学照片吗
140,共享位置不好吗
141,拉黑了
142,结果你涉嫌嫖娼未遂被抓了
143,钱没了呀。
144,我太兴奋了
145,挣一百是一百啊。
146,赚的就是500
147,哈哈哈、
148,九龙坡
149,你二百没了
150,哈哈哈
151,200没了
152,我太懂了
153,你把200给我啊
154,我愿称你为最强 
155,厉害了
156,大气
157,血亏
158,不用了吧
159,好家伙
160,新套路啊，赶紧交啦
161,赶紧给车费，然后拉黑
162,哈哈哈哈哈哈哈哈哈
163,人傻钱多（doge）
164,属实代码
165,恼羞成怒
166,你这小伙伴
167,不能给
168,骗子
169,好活
170,真当爷没进过女人是吧?
171,我动了
172,拉黑
173,确认韭菜的身份吗？
174,我劝你不要多管闲事
175,如果是真的我劝你不要多管闲事（滑稽）
176,自导自演吧
177,淦
178,淦
179,没反应，拉黑
180,你是真有钱吧
181,小心仙人跳
182,300
183,发我们学校
184,啥玩意儿
185,哈哈哈哈啊哈
186,？
187,下象棋呢，一天天对象对象
188,送财童子
189,水源千鹤：？？？？？？
190,只能见面，最好房间外见面再说
191,共享位置都是作假的
192,不发房卡的吗
193,见面估计是真的
194,人在海南，全球定位
195,哄抬物价
196,为什么不发一块呢
197,如果不是，咳咳咳啊婆主久嗯啊啊
198,哈哈哈哈哈哈哈哈哈哈
199,和也：这个我熟
200,人傻钱多
201,拉黑了
202,又拉黑
203,这他妈怎么不去抢劫，这租一天就是一个普通人的工资
204,真快啊
205,牛逼
206,哈哈哈哈
207,大佬啊
208,交啊
209,仙人跳
