,弹幕
1,加油，
2,加油
3,祝福
4,加油
5,如果不是彻骨铭心的爱谁会这样照顾自己另一半
6,这是天使吗
7,好像黄磊老婆
8,女菩萨
9,很漂亮
10,祝福
11,祝福，太不容易了
12,像黄磊媳妇
13,我也想要这样的
14,仙女下凡
15,加油
16,难以理解
17,祝你们幸福！
18,这个男孩子之前一定很疼爱他的女孩
19,！！！
20,加油！
21,这么是真爱，这才是真爱
22,祝福
23,真的很感动
24,泪目
25,一定会好起来
26,一定要变好，不要让她久等了
27,我想起我爸了，他还在的时候我妈也是这样
28,不信
29,希望奇迹发生
30,祝福你们，希望你们越来越好
31,祝福
32,神仙女友
33,这老婆，此生无憾
34,分吧 何必呢
35,加油
36,相信兄弟一定会醒来的
37,祝福
38,感动。。祝福你们
39,羡慕
40,羡慕
41,女菩萨
42,长得好像黄磊夫人
43,泪目
44,仙女
45,这就是真爱啊！
46,真爱
47,哭了
48,我他妈哭了
49,我们这边之前有个植物人状态的打了银针促进了恢复这情况不知道有效没
50,泪目
51,有这种女朋友此生无憾
52,祝健康
53,真爱
54,兄弟好福气啊
55,加油鸭
56,这个女孩子好漂亮！好像黄磊老婆孙莉啊！！！
57,加油
58,加油
59,估计男人心里苦死了。。
60,我相信有希望的！！你！
61,我又相信爱情了！
62,这才是爱情
63,我的妈
64,真爱
65,祝福
66,这女孩子傻啊
67,这就是天使吧
68,加油
69,祝你早日康复
70,真心祝福  站起来兄弟 
71,长得也太像孙莉了
72,我也以为是孙莉
73,太像孙莉了吧
74,WOC，我高中有一个舍友就叫刘宁
75,别骗我相信爱情
76,祝福
77,奇迹！！！
78,加油！
79,这个不叫植物人，应该是功能丧失
80,好美
81,早点好起来哦
82,这是黄雨萱吗
83,泪目
84,孙莉
85,命运应该没有放弃他 因为你出现在了他的生命力
86,如果这都不算爱
87,加油
88,情人节看到，哭辽
89,加油！
90,加油加油！
91,加油
92,祝福
93,这特么很不容易了
94,加油
95,又相信爱情了
96,加油
97,她讲故事的时候他一直看着她呢
98,长得有点像孙莉
99,这辈子来还债的
100,希望，奇迹发生。
101,这辈子值了，但是希望女孩过得更好
102,祝福
103,夫复何求
104,好像黄磊老婆
105,祝你们幸福！
106,你们会永远幸福的  小伙子一定要康复
107,给我站起来啊
108,？？？？？？？
109,祝福
110,爱是最伟大的吧
111,早日康复
112,祝福
113,加油
114,加油
115,祝福
116,早日康复！
117,哭了 这是天使吧
118,加油！祝幸福！
119,加油
120,眼睛睁不开，进沙子了
121,张子栋？
122,没用的，耽误了别人
123,加油
124,加油
125,加油
126,这个男的家里很有钱
127,感动
