,弹幕
1,韩国:你直接说我身份证算了
2,居然坐地铁你个小机灵鬼
3,开挂都打不过笑死爷了
4,大魔王级别的林丹
5,来了来了
6,nb
7,为国争光
8,666
9,电竞精神
10,nb
11,@某国游泳队
12,哈哈哈哈
13,？
14,林丹牛逼
15,拒不归还哈哈哈哈哈哈哈
16,是花样滑冰
17,林丹牛逼
18,过分了
19,助力车原型
20,NB
21,猫腻，厉害了
22,nb
23,孙杨？？？
24,nb
25,NB
26,fw
27,nb
28,草
29,NB
30,韩国知乎内行
31,林丹:就这？
32,大寒冥国
33,6666
34,哈哈，牛批
35,哈哈哈
36,好恶毒
37,NB
38,nb
39,nb
40,nb
41,nb
42,蛋总：就这？
43,韩国：这个我熟
44,笑死啊韩国人
45,又是韩国，他们不仅是贼
46,哈哈哈
47,xswl
48,牛逼
49,人 菜 心 眼 坏
50,笑死我了
51,NB
52,牛逼
53,NB 
54,这个电影的主角是小丑女演的
55,偷国流弊
56,nb
57,前夫不够用，再来7个就好了
58,nb
59,！
60,nb
61,牛逼
62,不要脸
63,韩国不要脸
64,林丹确实超凡
65,nb
66,牛逼
67,这就是蛋总
68,最出名的当属世界杯和冬奥会
69,那必是02世界杯的棒子国
70,66666666
71,66
72,这都能作弊韩国真的是狗啊真的是狗怎么就像一条狗呢狗都知道吃耙耙啊
73,南朝鲜是吧
74,绝对是韩国
75,牛逼
76,NB
77,牛逼
78,林丹：就这就这？？
79,nb
80,好家伙
81,nb
82,韩国:全是我
83,牛逼
84,林丹牛逼
85,nb
86,？？
87,这
88,哈哈哈
89,这
90,马家军？
91,韩国:你在说我？不准说嘛
92,NB！！
93,林丹yyds!(破音)
94,nb
95,nb!!
96,牛逼！！
97,哈哈哈哈哈哈哈
98,就这 还没队内训练有意思
99,呃这
100,耶
101,牛逼
102,花样滑冰，是花样滑冰啊！
103,凯丽很
104,林丹牛逼！
105,这个姿势我熟悉
106,偷国人
107,棒子
108,牛
109,牛逼
110,牛逼！
111,nb
112,林丹yyds
113,偷国很正常操作
114,韩国：你直接念我名字得了
115,偷国不愧是偷国
116,哈哈哈哈哈哈哈哈哈哈哈哈
117,这么猛
118,6666
119,正道的光
120,Nb
121,林丹永远滴神！
122,卧槽牛逼
123,林丹牛逼
124,我靠牛批
125,牛逼
126,牛批！
127,还真是。。。
128,66666
129,韩国根本没体育精神
130,蛋总nb
131,韩国直呼内行
132,自动车
133,寒国：你自己念我身份证得了
134,nb
135,nb
136,wocNB
137,笑死哈哈哈哈哈哈哈哈哈
138,林丹nb
139,nb
140,nb
141,666
142,nb
143,nb
144,不愧是韩国
145,nb
146,六
147,牛逼
148,哈哈哈哈哈哈哈
149,超级丹永远的神
150,我笑死
151,nb
152,中国nb
153,人渣啊
154,中国牛逼
155,痛苦面具
156,西游记的定风丹转世？？？
157,牛逼
158,哈哈哈哈哈阿哈哈哈
159,狗韩
160,狗韩第一
161,14W人民币
162,哈哈哈哈哈哈哈
163,？
164,再次刷新我对韩国的印象
165,老子骑摩托比自行车
166,這是被陷害的
167,好家伙每秒3.5米
168,林丹冠军！
169,夺笋啊
170,林丹永远滴神！
171,牛逼
172,韩国：你说啥？
173,hgr：你再骂
174,这个是男的陷害她
175,棒子
176,卧槽，冰!
177,溜冰吗，就是那种都是冰的冰块
178,韩国：直接说我名得了
179,牛逼
180,韩国直呼内行
181,林丹牛逼
182,来了来了
183,牛笔
184,韩国：你干脆念我身份证号得了
185,你行你牛逼
186,韩国作弊老玩家了
187,nb
188,关键是林丹最后赢了
189,两个半小时？
190,林丹nb！！！！！！！！！
191,大寒冥国
192,这是假的，已经查证过了
193,不愧是宇宙级国家
194,牛
195,nb
196,《我，花样女王》
197,电动车23333
198,nb
199,真丢人
200,离前三差个筋斗云还搞作弊
201,牛逼
202,毛子在坦克两项的表现跟棒子也差不多了
203,哈哈哈哈哈哈
204,本人不知道，是她老公
205,国内也有马家军
206,韩国:你tm直接念我身份证号得了
207,韩国
208,垃圾国家
209,林丹牛逼66666666
210,花样滑冰
211,自行车:诸君我好兴奋啊
212,nb
213,韩国：这我熟悉
214,林丹牛逼
215,。。。。。
216,韩国最有代言权
217,hhhhhhh
218,nb
219,卧槽
220,牛逼
221,？？？？？
222,思密达
223,为什么没有韩日世界杯韩国狗
224,nub
225,nb
226,牛逼啊
227,这…
228,nb
229,开个车不行吗
230,哈哈哈哈哈哈哈
231,间谍过家家
232,没办法
233,这个我们已经见怪不怪了
234,nb
235,nb
236,牛逼
237,高   科    技
238,针不戳
239,NB
240,林丹yyds
241,棒子：你不要指桑骂槐
242,中国nb
243,漂亮！
244,林丹表示无所谓
245,好家伙。
246,丹哥牛逼！
247,hhhhh
248,寒国：这事我是专业的
249,NB
250,韩国是真没有体育竞技精神
251,恶心
252,韩国:我的活我的活
253,林丹nb
254,哈哈哈哈哈哈哈
255,大韩冥国：我怀疑你在内涵我
256,林丹NB！
257,Nb
258,Nb!
259,nb
260,Nb
261,偷国
262,辣鸡棒子
263,菜鸡棒子
264,棒子表示这个我熟
265,讲个笑话，它们还没赢
266,哈哈哈哈哈哈哈哈哈哈
267,？哈哈哈哈哈
268,...
269,哈哈哈哈哈哈
270,林丹：就这就这就这？？？
271,过于废拉不堪韩国
272,和她没关系吧，好像被污蔑了
273,哎爷
274,牛逼
275,哎爷
276,ye
277,偷国
278,营销号
279,报道有信息来源吗？？？
280,低劣营销号
281,有调查报告和信息来源吗？没有，不就是低劣营销号
282,而且这个女选手还挺厉害的，曾破过记录
283,这难道不是前夫朋友搞得鬼么，目的就是毁了这个女选手
284,牛逼
285,太假了
286,超级丹牛逼
287,韩国体育
288,哈哈哈哈林丹牛逼
289,nb！！！！！
290,nb
291,nb
292,牛逼
293,电动车
294,看到开头就知道是韩国
295,离谱
296,牛逼
297,牛
298,nb
299,哈哈哈哈
300,yyds
301,nb
302,牛
303,《蛇蝎美人》
304,正道的光
305,林丹牛逼
306,开挂都打不过 
307,离谱
308,就是玩不起
309,还是输了
310,人才
311,重点：林丹依旧拿下冠军。你说你菜不菜啊
312,林丹，我男神
313,美国哮喘运动员
314,牛批！长脸了！！！
315,牛逼
316,笑死
317,nb
318,笑死我了
319,nb
320,？？
321,牛逼
322,NB
323,牛逼
324,锤子羊
325,nb
326,举重
327,流批
328,好！
329,林丹牛批
330,她好像是被前夫故意陷害了，没有作弊
331,这个不是这样的，这姑娘好像是被诬陷了
332,NB
333,蛋总永远的神
334,哈哈哈哈哈哈哈哈
335,哈哈哈哈哈哈
336,？韩国有廉耻吗？
337,nb
338,NB
339,NB
340,卧槽这么牛逼！
341,NB
342,林丹yyds
343,时 速 8 6 公 里 
344,牛皮
345,牛逼
346,卧槽
347,牛逼
348,15万人民币
349,哈哈哈哈哈哈哈爽
350,牛逼
351,正道的光
352,开挂都用不了
353,卡了！
354,nb
355,哈哈哈哈哈
356,哈哈哈哈哈哈哈
357,nb
358,牛逼！
359,牛逼！
360,笑死
361,输球又输人
362,nb
363,哈哈哈哈哈哈哈哈
364,哈哈哈哈哈哈哈哈哈哈哈
365,nb
366,林丹NB！
367,国家传统
368,太过分了
369,ex韩国
370,韩国
371,林丹NB
372,666
373,虽然我对韩国好感本来就没有，但你这错别字有点多吧
374,woc
375,真不愧是韩国，轻而易举的做到了别的国家做不到的事（作弊得不了冠军）
376,大寒冥国：这个我熟
377,NB
378,哈哈哈呵呵呵
379,前夫
380,韩狗
381,牛
382,啊啊啊啊啊啊啊林丹！！！！一直觉得超帅的林丹！！
383,雾草
384,韩国：就是我
385,ohhhhhh！
386,看到林丹就懂了
387,？？？？
388,nb
389,握草
390,握草
391,林丹，永远滴神！
392,还输了
393,啊这
394,牛逼！
395,韩国是惯犯了
396,点名棒子小偷国！！无耻小贼！！！
397,牛逼
398,nb
399,大佬nb
400,nb
401,风系魔法师
402,牛批
403,牛逼
404,这个秀
405,草
406,牛哇
407,Nb
408,？？？？卧槽
409,nb
410,不二周助狂喜
411,牛
412,牛
413,哈哈
414,nb
415,好家伙
416,混合动力
417,NB
418,nb
419,牛批啊
420,@韩国
421,哈哈哈哈哈哈哈淦
422,林丹：菜！菜！没一个能打的！
423,@不二周助
424,白鲸
425,nb
426,偷国老手艺人了
427,林丹永远的神
428,哈哈哈哈哈哈哈哈哈
429,想到魔兽moon了
430,韩国
431,牛逼
432,韩国：你直接说我名字吧！
433,这就是挂壁打不过大神
434,哈哈哈哈哈哈哈哈哈哈哈哈哈
435,这不叫作弊，这叫犯罪
436,机械禁药
437,韩国传统
438,nb
439,这就是FW终究是FW
440,我看过这个电影！！
441,nb
442,棒子：谢邀，我来说两句
443,？
444,棒棒棒！
445,韩国：没错，正是在下！
446,？？？？？
447,韩国我真的裂开
448,韩国：你是在叫我吗
449,牛逼
450,np！！！！！
451,牛逼
452,手动艾特大寒冥国
453,好家伙
454,牛逼
455,韩国作弊世界文明
456,nb
457,NB
458,棒子，棒子
459,韩国:你直接说我得了
460,牛
461,林丹牛逼
462,车 辆 误 用
463,Word.exe
464,笑死
465,nb
466,林丹yyds
467,好家伙
468,好家伙
469,nb
470,离谱
471,真·逆风
472,nb，把这心思用在发展科技上多好
473,卧槽
474,哈哈哈哈
475,都是牛掰的人啊
476,韩国棒子
477,1哈哈哈哈
478,我想要这个
479,麦肯娜客串过的电影
480,牛壁！
481,这就是强者！！！
482,第二名：夺笋哪
483,韩国已退出群聊
484,韩国最臭不要脸
485,林丹牛B
486,nb
487,这个车可以批发一下，这样我上学就不会迟到了
488,棒子狗表示作弊怎能没有我
489,偷国素质
490,此处应艾特棒子国
491,游泳队离开了直播间
492,禁止利用风史莱姆起飞
493,牛逼
494,这最后一个电影好像是解释事情的始末，前夫不是被她教唆的，感兴趣的可以自己去看看
495,天气之子
496,哈哈哈哈哈哈
497,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
498,nb
499,nb
500,科技
