,弹幕
1,我们在中国，我相信着的
2,加油
3,听说温柔的母亲还病了
4,说得好
5,一生平安
6,温柔加油。
7,世界因你而美丽！！
8,加油，英雄！
9,法网恢恢，疏而不漏
10,泪目。
11,孩子不应该被这样对待
12,加油
13,保护
14,呜呜呜呜呜 温柔加油！
15,注意安全
16,加油
17,小丑
18,加油
19,加油！
20,加油
21,众筹吧 
22,充电了，加油
23,加油
24,加油，感谢
25,加油啊，一切都好好起来的
26,加油
27,我愿意为了一个不确定的终点，竭尽全力 
28,加油
29,加油加油，我们也在关注这件事，陪着你们
30,加油啊
31,豫章书院不得好死！
32,充电
33,没有人可以逃脱法律的制裁
34,对不起，我只有一个币
35,谢谢您
36,可以募捐嘛！！！！！！！我也想出力！
37,一定要大力发展社会化抚养！！
38,加油
39,一切都会好起来的
40,加油！
41,真的谢谢你，加油呀！
42,干他丫的，希望有更多的人可以关注！！！
43,谢谢你
44,已三连
45,加油
46,加油啊啊啊
47,现在种下的无数恶果，终将在未来的某一天爆发。
48,加油
49,星星之火可以燎原
50,凌迟都不足以！让它们的罪过永远消除！
51,这是一个好想一键三连的视频
52,杰出青年有你真好
53,加油~~
54,迟到的正义总会得到伸张
55,致敬！！
56,泪目
57,我愿意为了一个不确定的终点，竭尽全力
58,加油 
59,加油！！！！！！！！！！！！！！！
60,愿所有善良都被温柔以待
61,加油
62,与你同在
63,加油！！
64,泪目
65,我唯一能做的就是尽自己的力给up充电
66,加油
67,加油
68,募捐吧
69,加油
70,保护
71,超过投币上限
72,加油
73,加油
74,充电
75,加油！
76,我愿意为了一个不确定的终点，竭尽全力!
77,加油
78,你是温柔本身
79,充电支持
80,加油
81,已充电
82,正义无敌
83,正义无敌
84,加油
85,加油
86,加油
87,up主加油！！
88,不接受募捐就尽力给温柔充电吧，献出一份薄力
89,谢谢你……温柔。
90,投币吧，兄弟们
91,@罗翔老师
92,加油
93,加油
94,加油
95,果断充电
96,为什么只能投两个币
97,我们来帮你，开充电吧
98,开充电吧
99,开放集资吧，我们来
100,加油！
101,开筹款募捐吧，大家都愿意捐款啊
102,无论最终怎样，你已经 是一个英雄
103,投币投币投币
104,加油
105,三连了！
106,up保护好自己鸭！
107,我们出
108,众筹吧
109,我愿意为了一个不确定的终点，竭尽全力
110,@罗翔说刑法 
111,温柔保护好自己啊
112,开募捐吧
113,我们一起
114,募捐吧
115,加油加油
116,加油！！
117,加油
118,各位加油，与君共勉
119,加油！
120,温柔请你给我们一个帮助你的机会
121,募捐吧
122,溫柔真的溫暖過我很長一段時間 就像SHE歌詞裡的相信愛會永恆 相信每個陌生人
123,:
124,加油
125,温柔募捐吧！
126,希望中央协助
127,乌云终将散去
128,温柔加油！！！
129,加油温柔！
130,温柔真的辛苦了！加油！
131,加油！
132,加油加油加油
133,不要放弃，相信自己可以的
134,我愿竭尽全力
135,要一点一点发光 让光明遍地
136,开筹款
137,加油
138,我币没有了，给你充电了
139,我愿意为了一个不确定的终点，竭尽全力
140,能不能把充电开开
141,你温柔待世界，也愿世界温柔待你
142,关注你就是为了看你进一步的成功
143,竭尽全力
144,加油
145,加油
146,这次一定！三连冲冲冲
147,支持！
148,加油
149,充电了
150,这次一定
151,会成功的
152,会的
153,一定可以的
154,充实弹幕  加油！
155,加油
156,众筹吧好不好
157,加油
158,加油
159,鬼知道世界上有多少的这种学校，唉，天天为了孩子好，自己却在对孩子的心理做不可描述的破坏
160,加油！！！
161,向你致敬
162,！
163,1
164,众筹众筹
165,up！你真的！很伟大！
166,加油
167,充电去吧友友们
168,充电吧，让温柔的光更亮更热
169,加油
170,社会需要你这样的人
171,充电了
172,加油 也请温柔要注意自己安全
173,加油加油加油
174,加油
175,加油
176,温柔nb
177,小破站加油
178,此后如竟没有炬火：我便是唯一的光！
179,谢谢你们所有志愿者的坚持，辛苦了，保护好自己，正义会迟到，但一定会到来。
180,英雄
181,加油
182,加油
183,加油
184,泪目
185,拜托，如果需要我们的帮助，请一定要说
186,开个募捐吧
187,我愿意为一个不确定的终点，竭尽全力
188,我愿意为了一个不确定的终点，竭尽全力
189,辛苦了！
190,加油啊！
191,保护
192,加油
193,保护好自己！
194,加油啊！
195,加油
196,保护
197,加油
198,加油呀！
199,加油
200,加油
201,你可不是普通人，普通人做不到你这个样子，你是个真正的强者！
202,加油
203,加油加油
204,如若今后没有炬火，你便是唯一的光
205,加油
206,加油
207,铁子们，快投币，尽自己的一点点力
208,必须支持
209,温柔保护好自己
210,地狱空荡荡，魔鬼在人间
211,温柔你建个群吧，人多好办事。
212,加油
213,加油
214,温柔建个群吧
215,加油
216,保护
217,加油
218,加油
219,捐款吧
220,捐款吧
221,加油
222,加油！
223,罗翔，呼叫罗翔！呼叫罗翔！！
224,我唯一能做的只有给你一个三连
225,@罗翔说刑法
226,我们能赢
227,加油
228,可以的话我也想尽自己一份力
229,他们配不上孩子们的一声爸妈
230,真的枉为人父
231,？
232,我们一定会顺利的
233,加油加油加油
234,开募捐
235,加油
236,加油加油
237,辛苦了，温柔
238,币比赞多
239,一定要保护好自己
240,《低素质专修》
241,保护
242,温柔加油
243,温柔加油
244,加油！！！！！！！！！！！！
245,反手就是一个赞
246,加油
247,加油！
248,温柔好温柔啊
249,我已经把硬币投完了，给你赞吧
250,如若今后没有炬火，我们便是唯一的光！！
251,如若今后没有炬火，我们便是唯一的光！！
252,如若今后没有炬火，我们便是唯一的光！！
253,豫章书院居然还活着？
254,如果今后没有火炬，你便是唯一的光
255,三连再看
256,草，离我很近
257,加油
258,加油
259,加油
260,加油
261,温柔加油！加油！我哭了
262,投币支持！！！
263,如若今后没有火炬，你便是唯一的光
264,加油
265,重点：19岁，爱人
266,看不下去了，太难受了
267,保护
268,保护好自己啊温柔！
269,加油啊
270,加油
271,加油
272,保护保护保护保护保护保护保护
273,加油
274,保护我方温柔
275,我们做的只是把硬币都投了，剩下的靠up你了，加油！！！
276,加油
277,加油
278,直接三连不解释
279,如果今后没有炬火，你便是唯一的光
280,加油
281,开放募捐吧，千万的播放量，就算这其中只有几千个人捐款，每人哪怕十块八块的，也上万了
282,如若今后没有炬火，你便是唯一的光
283,加油up，谢谢你
284,这个孩子的父亲也不是不明白啊，当初怎么把孩子送进去了
285,温柔的视频看都不带看的三连
286,唉……
287,加油！
288,呜呜呜
289,我们这是安徽宣城绩溪，有这个学校的分校，其实我们这开这个学校时候我心里就想到了豫章书院！
290,已三连，加油
291,@罗翔说刑法
292,辛苦了
293,马上去充电！
294,加油
295,加油
296,如若今后没有炬火，你便是唯一的光。
297,如若今后没有炬火，你便是唯一的光
298,如若今后没有炬火，你便是唯一的光
299,如若今后没有炬火，你便是唯一的光
300,大家也要阻止自己身边人把孩子送进这些所谓的学校！
301,大家也要阻止自己身边人把孩子送进这些所谓的学校！
302,大家也要阻止自己身边人把孩子送进这些所谓的学校！
303,加油！温柔可以开个众筹的，我们愿意捐！！
304,注意，平安无事
305,加油
306,轮番！！私了！！看看，这话！
307,充电，充电，记得给温柔充电
308,啊这！太恶心了！
309,加油
310,我能做的就只有发弹幕与三连，温柔请一定加油！
311,加油！！
312,我能做的只有这些，大家加油！！
313,加油
314,大家顶热度！！
315,弹幕被清了！！
316,恶魔在人间
317,唉，这父亲也是，亲手将孩子一生断送...
318,加油
319,大家也要把这些学院通通曝光！加油各位！！加油温柔！
320,“私了”？这老师和家长可真够恶心的
321,加油！！！
322,温柔君出门带把刀吧，这帮孙子肯定会报复
323,记住这个名字！
324,感谢您！！
325,加油！温柔一定要小心！！地狱空荡荡，恶魔在人间啊！！！
326,加油啊！！可恶为什么豫章判得那么轻！！
327,支持
328,前面那个！！站住！谁说温柔的努力抵不过黑恶势力的！！正义迟早有一天会战胜黑暗的！！别说这些丧气话！！
329,加油温柔！我们力挺你！！
330,大家在生活中也要小心呐！！
331,感谢温柔！！
332,加油！！！小心啊！！
333,希望大家能把这个事情转告给身边人！！
334,愿你被世界温柔以待！！加油温柔！！
335,加油啊啊啊！冲！
336,保护温柔！！
337,up好样的！！我们支持你！！！
338,豫章这事热度下降了！大家顶一下吧！！
339,加油
340,加油温柔！加油各位！
341,大家一定要三连啊！这是我们唯一能做的事！！
342,记得三连！
343,哎
344,加油温柔！
345,大家多发弹幕支持一下up吧！！
346,加油！！！保护好自己！！
347,加油温柔！我们一直都在！！
348,加油
349,愿你被世界温柔以待！
350,保护！
351,加油！你是我们的光！！
352,大家刷个保护吧！up加油！
353,up真英雄！
354,冲冲冲！！热度不能断！加油啊温柔！
355,加油啊！
356,支持up！！一定保护好自己！
357,大家记得三连顶热度！！
358,保护温柔！！！加油！
359,热度下降了！！大家顶上去啊！！！加油温柔！！
360,加油！望屏幕前的各位也能转告他人！！
361,弹幕薄了！！大家刷起来啊啊！！
362,加油！！
363,加油啊
364,感谢！！！幸苦了！
365,加油温柔！！我们永远支持你！！
366,保护！！加油！大家三连！！
367,谢谢温柔！！加油！！！
368,辛苦了！！加油！
369,温柔保护好自己和家人啊啊啊！！！加油！！
370,我丢我是湘潭的我都不知道这个学校
371,保护温柔！！！！幸苦了！！加油！！
372,加油啊啊啊！！大家快三连！！
373,保护温柔！加油！！
374,保护！！
375,加油
376,好人自有好报
377,加油！
378,那些咋比家长才是真的恶
379,加油
380,加油
381,加油
382,可以充电支持up主啊！
383,大家可以去充电支持up主啊
384,加油
385,保护好自己
386,加油温柔
387,加油
388,加油
389,愿世界以待你温柔
390,如诺今后没有炬火，你就是我们的光！
391,当你跨出这一步，你已经不是普通
392,加油
393,充電吧
394,地狱空荡荡，恶魔在人间
395,这该死戒网瘾的学校就该拆了
396,虽然做不了什么，点个赞投个币吧！
397,加油
398,好温柔
399,加油！
400,加油！
401,保护
402,保护
403,温柔所学是什么专业
404,加油！
405,加油
406,加油
407,加油
408,加油
409,加油
410,保护
411,加油
412,保护
413,加油
414,谢谢你，救了好多人
415,谢谢真的谢谢
416,加油
417,加油
418,加油
419,草
420,？分校 
421,加油！
422,谢谢
423,已投币 up加油！
424,保护保护
425,加油
426,保护
427,加油
428,自愿捐赠，开通众筹，无人指责
429,加油
430,真正对孩子上心的家长，哪里会把孩子放到那样的学校里
431,加油啊温柔
432,如若今后没有炬火，你便是唯一的光
433,如若今后没有炬火，你便是唯一的光
434,温柔永远的神！
435,加油
436,加油
437,加油加油加油加油加油加油加油加油加油加油
438,加油加油加油
439,果断三连
440,保护
441,保护
442,加油
443,加油
444,加油
445,如果星辰被乌云笼罩，那你将是萤火带领我们找到方向
446,总有一些不可理喻的事，保护温柔！
447,加油，一定可以打破黑暗，我们会一直陪着你
448,什么？？？？
449,加油
450,家长都真的这么不在意自己的孩子的嘛
451,志愿者们也要保护好自己啊
452,我愿意为了一个不确定的终点，竭尽全力
453,天哪
454,我
455,罗翔
456,为什么不让罗翔老师做一期关于豫章书院的视频 ，或者让罗翔老师提点建议？
457,温柔要保护好自己啊
458,加油！
459,温柔加油
460,为什么不请罗翔老师做一期关于豫章书院的视频，或者让罗翔老师给点建议？
461,我愿意为了一个不确定的终点，竭尽全力
462,加油！
463,温柔！加油！注意安全
464,充电了！！！
465,加油
466,加油
467,鼓掌！！！！
468,高三时语文老师告诉我们要为温柔发声！
469,加油
470,保护
471,保护！
472,我们会一直一直支持你
473,保护保护
474,我们会一直支持你
475,保护保护
476,如若今后没有炬火，你便是唯一的光
477,保护保护
478,斗争到底！
479,加油
480,请加油！！！
481,加油
482,加油！
483,我愿意为了一个不确定的终点，竭尽全力
484,先三联支持
485,加油
486,加油吧
487,加油
488,如若今后没有炬火，你便是唯一的光
489,如若今后没有炬火，你便是唯一的光
490,如若今后没有炬火，你便是唯一的光
491,加油
492,加油
493,地狱空荡荡，魔鬼在人间
494,加油
495,加油加油
496,加油
497,加油
498,加油
499,加油！！！
500,因为有那些畸形的父母，所以行业才会滋生
501,开个募捐吧
502,居然是湖南的
503,加油
504,才19岁阿
505,@天国狱
506,如果今后没有炬火，你便是唯一的光
507,币比赞多！！！太好了温柔加油！！！
508,加油哦！
509,加油
510,加油
511,加油！正义永远不会沉默！
512,如若今后没有炬火，你便是唯一的光
513,之前看解放西里就有个父亲想送孩子去这种学校，那个儿子疯了似的反抗，而那个父亲只想把他送进去自己省心
514,加油！
515,加油
516,加油
517,真的，我理想中的英雄
518,加油
519,疯狂投币
520,上行下效，一脈相承
521,加油
522,这次一定
523,因为你们，所以世界才能拥有光明
524,加油
525,加油
526,但若今后没有火炬，你便是唯一的光
527,加油！！！！！
528,加油
529,接受募捐吧
530,投币啊！
531,加油
532,温柔加油
533,加油
534,保护
535,没有一群人敢奋起反抗，没有一个人敢做领头羊，所做的只有隐忍，得到的是岁月留下的伤痕
536,中国人太老实，中国孩子太老实
537,加油啊！！！温柔！！！！！
538,@罗老师
539,竭尽全力
540,加油！！
541,加油！
542,如若今后没有炬火，你便是唯一的光
543,投币，点赞
544,@罗翔
545,@罗翔
546,加油
547,白嫖怪虽不想三联，但更不想以后被送进去
548,加油
549,@共青团中央
550,加油
551,如若今后没有炬火，你便是唯一的光
552,保护
553,同志们，再试试@  官媒？！！！！
554,一定要保护好自己啊！！！
555,保护
556,加油啊
557,温柔开募捐叭
558,好难受 泪目
559,加油
560,加油
561,今天没有硬币了，明天一定补上，很认真
562,加油加油加油加油！！！
563,加油
564,加油，温柔
565,温柔当真温柔
566,加油
567,加油
568,加油
569,冒充国家公职人员怎么判？
570,温柔加油！
571,三连
572,加油
573,hxdm三连，让更多人看到
574,若今后没有炬火，你便是唯一的光
575,这播放量就少的离谱
576,温柔且坚定
577,在？为什么只能投两个币
578,加油哦
579,哦
580,哦呼
581,谢谢你们
582,@灵魂筹码大王哥
583,想起了那个警察
584,已三连
585,地狱空荡荡，恶魔在人间
586,地狱空荡荡，魔鬼在人间
587,加油！！！！
588,加油
589,Among US素质教育
590,加油！
591,加油
592,加油加油 
593,加油
594,加油
595,德不孤，必有邻
596,加油加油加油加油加油
597,谢谢！！！！
598,加油，一定要加油
599,保护
600,保护
601,加油
602,加油啊啊啊！！！
603,加油啊
604,加油
605,温柔人如其名
606,保护!
607,加油!
608,这是人间，这是人间的父母
609,需要红色
610,是教官不是人还是家长呢？？？？？？？？
611,加油
612,加油！
613,三连
614,加油啊
615,父母也没有意思了
616,加油
617,募捐吧虽然学生党自己存的不多
618,保护温柔
619,加油加油加油加油加油
620,湘潭！
621,加油！！！！！！！！
622,加油
623,加油
624,保护
625,加油
626,加油
627,还有我们，我们也可以尽一份力
628,去充电吧
629,我可以捐
630,保护保护
631,加油
632,保护
633,加油
634,加油
635,保护
636,因为有我对这片土地爱得深沉
637,加油
638,投币支持
639,温柔这么年轻
640,加油
641,加油
642,温柔 加油 要好好保护自己
643,加油加油啊
644,第一次没看完就三连了
645,充电了，up加油！
646,加油
647,加油加油！
648,准备好午餐肉，坚果罐头，脱水蔬菜，M16，1600发子弹，保护好自己
649,这个世界还有光
650,加油，能给的只有三连。
651,真的可以拍电影了
652,温柔加油
653,保护温柔
654,我愿意为了一个不确定的终点，竭尽全力
655,如若今后没有炬火，你便是唯一的光
656,加油
657,加油
658,加油
659,加油
660,给爷三连
661,辛苦了
662,辛苦了
663,天啊温柔好年轻
664,愤恨吗，愤恨就滚去学习，武装自己啊，好去战斗
665,！！！！！！！
666,！
667,加油
668,湖南湘潭，握草，
669,辛苦了
670,如若今后没有炬火，你便是唯一的光
671,加油！
672,我愿意为了一个不确定的终点，竭尽全力
673,加油加油！
674,加油
675,加油！
676,加油！持续关注
677,加油
678,加油
679,加油加油！
680,如若今后没有炬火，你便是唯一的光。
681,如若今后没有炬火，你便是唯一的光。
682,如若今后没有炬火，你便是唯一的光。
683,加油
684,为什么没有律师事务所敢接受
685,Z
686,我可以不买广播剧，不买实体书，但我要支持你正义的热爱
687,加油！！！！兄弟们顶上去
688,别再单枪匹马了，需要官方组织
689,保护
690,你需要共青团的帮助
691,律师：没钱找我干嘛
692,保护
693,充电了！！！
694,加油！
695,提高家长素质是关键
696,加油
697,加油
698,点赞！！！！！
699,这是我仅可以献上的两个硬币。
700,搞筹款吧
701,乌云似墨，终将也被阳光所穿透
702,太可怕了
703,加油
704,加油
705,加油
706,年少有为
707,加油！
708,加油！
709,加油加油
710,三连了
711,保护
712,我愿意为了一个不确定的终点，竭尽全力
713,加油加油
714,如若今后没有炬火，你便是唯一的光
715,加油
716,辛苦了，
717,加油！
718,加油
719,加油
720,加油
721,加油
722,我发誓要将人间的污秽化为冻土的尘埃
723,我的大刀早已饥渴难耐。
724,加油
725,前进，前进，不择手段前进！！
726,把湖南的脸面子也全给丢了
727,加油
728,加油温柔
729,加油！
730,加油！！！
731,加油
732,保护
733,加油
734,加油
735,充电了
736,加油
737,加油
738,伟大
739,加油加油
740,加油!
741,如果今后没有炬火，你便是唯一的光
742,加油加油
743,加油！！
744,三连
745,首页啦首页啦
746,加油
747,我愿意为了一个不确定的终点，竭尽全力！
748,这个学校。。。我有一个朋友说他的一个同学被送进去了
749,加油！
750,加油
751,加油
752,所以说，努力学习，准备战斗吧！
753,充电了！
754,温柔辛苦了
755,充电了！
756,谢谢你们！加油！
757,加油，光明终将到来！
758,律师的使命是什么？为了钱吗？律师要维护正义啊
759,加油
760,加油
761,求他们别侮辱“教官”和“老师”两个词
762,世界上最恶心的东西就是人性的丑恶
763,温柔你要小心啊
764,加油！
765,加油
766,加油呀，阳光之下还是光，你是光本身。
767,加油
768,此后如若没有炬火，你便是唯一的光
769,加油！！！！
770,加油加油啊
771,加油
772,加油
773,币比赞多系列
774,充电n
775,加油！！
776,一定会成功的
777,如果今后没有炬火，你便是唯一的光
778,保护好自己
779,加油！！
780,加油加油！
781,温柔保护好自己啊
782,加油加油！！！
783,加油
784,加油
785,加油
786,温柔JUN加油
787,还有我
788,加油
789,加油
790,顶！！！
791,加油
792,保护
793,保护
794,保护
795,加油！
796,加油
797,谢谢
798,压岁钱加一
799,@罗翔
800,如若今后没有炬火，你便是唯一的光
801,若今后没有炬火，你便是唯一的光
802,加油
803,加油
804,冲！网友讲以精神力量支持你！
805,加油
806,保护
807,加油
808,支持你，温柔
809,加油
810,加油，温柔
811,我愿意为了一个不确定的重点，竭尽全力
812,大过年的，祝各位教官和水军全家精光，一个不剩！
813,加油加油加油
814,如若今后没有炬火，你便是唯一的光
815,如若今后没有炬火，你便是唯一的光
816,加油加油
817,保护保护
818,加油
819,保护!
820,保护!
821,保护!
822,湖南人震怒，太给湖南丢脸了
823,加油
824,你的愿望是世界和平，我的愿望是祝你成功
825,希望有一天这世界如你所愿
826,加油
827,加油！！！
828,加油啊！
829,保护
830,加油
831,那些点踩的！你们站出来！
832,加油加油
833,保护
834,加油
835,温柔找张律，他会帮你的
836,什
837,已三连 加油
838,xdm快三连！
839,幸苦了
840,就tm开挖掘机给你学校都凿了
841,加油
842,温柔加油
843,保护好自己啊
844,加油加油加油加油加油加油
845,加油
846,等那一代愚昧的人淘汰，或许这个黑色行业才能真正终结吧
847,支持
848,加油，一直都在网络上陪伴着你
849,加油
850,加油!
851,天呐
852,如若今后没有火炬，你便是唯一的光
853,加油
854,加油！
855,你和大势作对，就势会被碾死
856,唉
857,握草，我大学就在湖南湘潭
858,加油
859,什么阿婆主居然有女朋友？
860,加油
861,保护
862,加油！！！
863,加油！
864,好恐怖
865,好心疼up主和那些孩子们。
866,加油
867,加油
868,加油
869,保护
870,加油
871,温柔加油啊
872,我们一起
873,保护
874,加油啊
875,加油
876,加油加油！
877,加油！
878,加油
879,此后若没有炬火，你便是唯一的光
880,温柔，加油。
881,加油
882,保护。
883,加油。
884,加油
885,@共青团中央
886,加油
887,又来？
888,公理不朽
889,加油
890,保护 保护 保护 保护
891,暴力能解决什么？  它只能滋生暴力
892,加油！
893,多一个三连，多一份力量
894,三连三连三连三连三连三连三连三连三连
895,恶魔从不在地狱，他们住在所有人心里
896,加油！！
897,辛苦了
898,温柔加油啊，也不知道能帮忙做些什么
899,加油
900,保护
901,温柔加油
902,如若今后没有矩火，你便是唯一的光
903,加油
904,p
905,加油 不要放弃。
906,加油加油加油加油加油加油加油加油加油
907,加油
908,加油
909,努力是一定不会白费的，加油
910,我要这币有何用
911,大家能转发转发
912,如若今后没有炬火，你便是唯一的光
913,加油
914,加油
915,保护
916,加油
917,罗老师！！
918,该死的戒网瘾学校
919,加油
920,加油
921,加油
922,加油啊温柔
923,祝你母亲长命百岁，早日康复
924,史上最不称职的父母
925,温柔最棒！，温柔加油！
926,加油
927,只有这个UP主能让我为他充电，首次
928,bgm：风居住的街道
929,无耻之人!!!
930,温柔挺你
931,垃圾!
932,这种人不配活着这个世上！
933,真不要脸
934,保护
935,素质?无耻!
936,加油
937,加油
938,@罗翔说刑法
939,加油！！！！
940,加油
941,干翻这帮崽种
942,孩子命可以私了？？？给再多钱也不能私了阿
943,保护
944,《几》
945,加油！！！
946,三连！
947,小心水军！！！
948,加油
949,真有素质
950,加油啊
951,开募捐吧，我可以少买几个3A
952,加油
953,保护
954,“摄像头坏了”
955,加油加油
956,加油
957,看到就三连！
958,加油
959,加油
960,加油加油加油
961,加油啊！！！！！温柔！！
962,如若今后没有炬火，你便是唯一的光
963,此后如若没有炬火，即便是唯一的光
964,加油
965,爱人 所爱之人啊
966,公理之下，正义不朽。​
967,我只有硬币了
968,保护
969,保护
970,加油
971,加油！！！
972,辛苦了，加油！！！
973,已充电
974,我相信光，因为你就是光
975,募捐吧，我也要捐
976,加油
977,加油！！！
978,根源在父母
979,加油
980,我一想到当家长不需要考试，我就伤心难过，这放纵了多少不配成为家长的人残害我们的花朵
981,已三连
982,继续发出光亮照亮那些身处黑暗中的人
983,如果需要牺牲请让我来极限一换一
984,一定会成功
985,如若今后没有炬火，你便是唯一的光
986,是钢筋抽人那玩意吗
987,温柔我爱你
988,加油！
989,加油啊加油啊
990,辛苦了！！！
991,加油
992,加油
993,致敬！！！
994,谢谢你！！！
995,加油！
996,加油！！
997,保护好自己啊！！！！
998,加油！！！
999,加油
1000,保护保护保护保护保护
