,弹幕
1,央视：我还不懂你们那点儿心思！？
2,冰冰，你得情敌出现了
3,你们都喜欢冰冰，那莹莹给我吧！【义正严辞
4,老婆
5,看飞机他不香吗
6,和张静初同一个县的
7,老婆
8,我是关心国家国防力量
9,关心军事
10,你就是铁翼飞旋
11,很有精神
12,密码正确
13,姐姐破音了
14,我最爱直升机，对不起了冰冰
15,我媳妇
16,晓莹是福建的
17,老婆
18,哪个男生不爱看军事节目呢
19,爱了爱了
20,呜呜呜，我也想做
21,冰冰我对不起你啊啊啊！
22,告诉冰冰今晚我不回家了
23,吱吱？
24,吱吱？
25,dbq冰冰
26,老婆老婆老婆老婆老婆老婆老婆老婆老婆老婆老婆老婆老婆老婆老婆
27,老婆
28,我合计吧看看你的批彳亍不彳亍
29,我在看飞机，你们在看什么
30,老婆注意安全
31,谁还看飞机啊
32,比冰冰差了不止一个档……
33,比冰冰差了不止一个档……
34,《战地记者》
35,好看啊
36,破声了
37,我是军迷
38,500米
39,我老婆就是好看
40,冰冰原谅我，我现在笑莹莹
41,我好爱
42,酷酷的小姐姐
43,脸上笑莹莹
44,老婆啊
45,太漂亮了
46,新老婆
47,老婆好漂亮啊
48,来了
49,这颜值爆表
50,卧槽漂亮啊
51,老婆
52,我出轨了
53,央视越来越懂我们了
54,我叛变了
55,记者同志，请离我的老婆远一点谢谢
56,莹莹美
57,好 很有精神
58,铁翼飞旋姐姐
59,飞的真稳
60,新老婆
61,脸上笑莹莹
62,老婆注意嗓子
63,老婆好
64,老婆来了
65,啊啊啊啊啊爱了
66,英气十足啊
67,我的脸上笑莹莹
68,晓莹是我的
69,解锁新老婆
70,好像徐娇
71,佃 煮 海 苔 男
72,姐姐！给个姬会！
73,我听不见
74,饿滴饿滴都是饿滴
75,和张静初好像
76,我的❤已经是莹莹的了
77,央视终于开窍了
78,新老婆
79,我爱新老婆
80,老婆！
81,铁翼飞旋！！！
82,飞飞飞飞飞飞飞飞飞飞飞飞
83,啊啊啊啊啊啊啊好漂亮
84,我老婆就是好看
85,脸上笑莹莹
86,老婆好
87,声音这么小还开直升机？
88,老婆我爱你老婆
89,老婆
90,福建妹子
91,说的六公主跟体育频道不出美女似的
92,我只是比较关心军事
93,心是冰冰的你偷摸进来干嘛
94,姑娘是挺好看的，但是就是这名字稍微有一点阳刚
95,入住B站了，快去关注！！！！
96,冰冰对不起
97,很有精神！！！！！！！！！！！！！！！！！！！！！！！！
98,我选择王冰冰
99,老婆
100,老婆
101,破音姬
102,铁翼破音少女
103,铁翼飞旋
104,好，很有精神
105,记者也不容易，辛苦了
106,溜了溜了我的心还是冰冰的（doge
107,破音女王
108,好的老婆
109,老年人怎么这么多老婆
110,军迷前两天还没几个呢
111,好家伙校友啊
112,好家伙，差点以为是马思纯
113,她还是喜欢吼辣么大的声音
114,恭喜您解锁了新老婆
115,每天一遍
116,破音不破身
117,疯狂破音哈哈
118,心是冰冰的，但身体是莹莹的。
119,这个更好看
120,一堆lsp哈哈哈哈
121,冰冰我晚上加班
122,想看我给你演示无敌风火轮吗
123,我有无敌风火轮
124,老婆好有激情
125,好好看
126,破音了
127,告诉冰冰晚上家里来味客人
128,老公娶我！
129,老婆注意安全
130,国器庄言，天下晓喻，我心莹莹！
131,我的心是冰冰的
132,好厉害！
133,新老婆
134,心动了我淦
135,呜呜呜呜我被戳中了
136,我喜欢这个！！
137,福建妹子
138,福建的
139,3M降噪耳罩
140,快来b站啊
141,老婆好
142,二姨太
143,祖传破音哈哈哈哈
144,冰冰我们分手吧
145,好漂漂的  记者
