,弹幕
1,帅死了！
2,女同竟是我自己
3,姐姐给个机会
4,宋亚轩的姐姐吗？
5,妈耶，我一个女的都觉得她好帅哦
6,姐姐来b站了，大家记得去
7,1
8,海上救援机长
9,起落平安
10,啊这手，我可以啊啊啊！
11,我就见识短浅，就馋姐姐的身子
12,只会鸡叫
13,宋寅机长要平安归来啊
14,太厉害了宋寅机长！
15,老公
16,我可以！
17,你看我还有机会吗
18,哇
19,姐姐给个姬会！
20,女生竟然能这么帅
21,姐姐给个姬会啊
22,啊啊啊啊啊啊啊啊啊啊姐姐好帅啊
23,嗨老公
24,啊啊啊啊啊啊
25,啊啊啊啊啊
26,裂缝中的阳光—林俊杰
27,姐姐救我
28,宋寅姐姐来B站了
29,人生第一次弯了
30,感觉好像云宝！！
31,1
32,姐姐给我个姬会！
33,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
34,姐姐，性别不要卡那么死，我觉得我可以
35,太杀我了
36,姐姐给个姬会
37,好帅啊啊啊啊啊啊啊姐姐给个机会
38,我要去跳海！！！
39,表白bgm
40,老公
41,女同竟是我自己
42,蕾丝竟是我自己
43,太短了，小姐姐物料还很多
44,姐姐给个姬会
45,原来我是颜性恋
46,姐姐太帅了吧
47,姐姐！
48,姐姐给个姬会
49,女同竟是我自己
50,姐姐给个姬会
51,给个姬会吧姐姐
52,原来女孩能这么帅
53,姐姐来b站了
54,姐姐来b站
55,姐姐在B站有账号了。大家冲啊
56,姐姐我可以！！！
57,姐姐姐姐姐姐姐姐姐姐
58,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
59,姐姐！！！！！
60,姐姐姐！！！
61,我死了
62,嗨！老公！
63,女同竟是我自己
64,姐姐给个姬会
65,姐姐给个姬会!
66,声音也好听啊！
67,飒
68,一看到就好兴奋咋回事儿
69,BGM：All  fall down
70,啊啊啊啊
71,好帅
72,我可以！
73,好帅啊啊啊啊
74,女同竟是我自己
75,好帅啊
76,太帅了
77,给个姬会
78,卧槽，我弯了
79,好帅
80,姐姐给个姬会叭！！
81,这声音我爱死了
82,给个姬会
83,姐姐给个姬会吧!!
84,老公
85,好飒！好美！
86,女同竟是我自己
87,姐姐给个姬会。
88,姐姐！！！！
89,太帅了叭
90,看了她才发现我可以是个同哈哈哈
91,好帅~！
92,给个
93,女同竟是我自己
94,我已经开始扭了
95,弯了
96,嗨，老公
97,我弯了
98,梦中情人
99,女同竟是我自己
100,我爱这个姐姐
101,姐姐给个姬会啊！！！
102,姐姐自信温柔还很酷！
103,啊啊啊啊啊
104,怎么可以这么帅
105,机长嘎啊啊啊啊啊啊啊啊啊
106,机长我爱你啊啊啊啊啊
107,看到时我就死了
108,看到时我爱了
109,好帅
110,性别不要卡得太紧了，给我一个姬会
111,啊啊啊啊啊
112,伟大的奉献精神
113,救援机长宋寅
114,这个姐姐从她大学火到现在
115,姐姐好帅
116,姐姐娶我
117,我可以我可以给个姬会
118,好的，我马上去跳海
119,我居然可以弯
120,姐姐你知道吗？你老公是个高危职业~！
121,md好帅
122,awsl
123,另一个？
124,我爱宋宋
125,啊啊啊啊啊啊啊啊啊啊啊啊啊
126,我可以啊姐姐
127,太帅了
128,他妈他要把我掰直了！
129,姐姐给个姬会
130,我可以
131,嗨老公
132,女同竟是我自己
133,啊啊啊啊，好帅啊！
134,姐姐好帅
135,女同竟是我自己
136,姐姐给个姬会！！！
137,找对象这方面，性别别卡得太死
138,姐姐，给个姬会
139,好飒！
140,好帅啊，真的好帅啊！！！！！
141,我一个妹子，心动
142,啊啊啊啊啊啊啊姐姐姐姐我可以
143,cao好帅
144,啊啊啊啊啊啊
145,姐姐太帅了
146,姐姐给个机会
147,无语了好帅 声音气质脸都好帅
148,卧槽好帅
149,啊啊啊啊太帅啦
150,小说女主!
