,弹幕
1,对党忠诚 服务人民 执法公正 纪律严明
2,10年3773名，平均每天都有一位人民警察牺牲。致敬
3,一秒就交
4,贵阳人致敬
5,致敬！！！
6,致敬
7,十秒看不起谁呢，一秒足矣
8,脊梁
9,致敬致敬致敬致敬致敬致敬，秒交
10,这次一定
11,我交的币，都交给谁了
12,真没抗过10s
13,致敬
14,致敬
15,致敬
16,致敬
17,致敬
18,老子点进来的主要目的是投币
19,谢谢有你们的守护
20,哈哈找到组织了
21,致敬
22,警校生已投币
23,致敬！
24,白嫖失败
25,白嫖失败
26,三连！
27,致敬！
28,这些人，应该高薪！
29,白嫖一年多  投出第一个币
30,我因为自己的父亲是警察而骄傲
31,辛苦了
32,辛苦了
33,我还差2个币就攒够1000了，打死不交
34,致敬
35,白嫖失败
36,我没硬币了，明天补上
37,白嫖失败
38,我交了我交了
39,我配要这币？
40,我要这币有何用
41,我不交，因为我没有币
42,致敬！！！
43,给你给你，都给你
44,白嫖失败
45,没办法下次一定啊
46,致敬
47,白嫖失败
48,R.I.P
49,致敬
50,一秒就交
51,我就不给三连，我给四连
52,致敬
53,致敬
54,敬礼致敬
55,GTA5？
56,致敬
57,下次一定
58,感谢！
59,致敬
60,致敬
61,看见数字我不得不投
62,来抓不点赞的啦
63,致敬
64,致敬
65,致敬
66,致敬
67,我没交
68,哇～～～忘交了！我会不会被警察苏苏抓走啊。
69,致敬
70,白嫖失败
71,只能投一个看不起谁呢
72,白嫖失败
73,为了兜里的硬币比我脸都干净 
74,我真没有硬币 
75,这次一定
76,好了给你就是了
77,为啥只能投一个！
78,君安在否
79,今天没有硬币了下次一定
80,我只希望我的一个币能帮助到人民警察
81,全体起立！
82,感谢你们。谢谢。谢谢。
83,可惜，我没有币
84,中警院毕业生向各位一线战友致敬
85,感动
86,:)
87,白嫖失败 。。。诶，不对，我就是来投币的呀 
88,白嫖失败
89,冲冲冲
90,致敬
91,我没币了嘤嘤嘤
92,致敬
93,敬礼！
94,致敬
95,同志！你好！
96,同志！
97,最大的遗憾就是没能好好上学考警校
98,致敬
99,张军艳我爱你
