,弹幕
1,《年度讽刺》：看这个视频的时候我妈在旁边；我妈：逆子，你在看什么东西，你可不许这么想！（最可怕的是我妈还是一个在省会城市年薪过15万有房有车经济独立的女性）
2,很难想象这是一个男生的想法
3,PAPI酱的事情我永远意难平…她的姓那么好 母系社会留下来的古姓…她本人也那么有能力…
4,而是他们共同做出了错误决定！都是不道德的！两人一样不道德！
5,我妈妈，洗衣做饭，生我照顾我，包揽所有的家务，然后她还要工作，这算哪门子公平
6,不是吧；居然还真有人信了张恒是个傻白甜啊
7,众所周知鸭子的三观正
8,原来我们是同龄人么
9,这是牛的
10,哈哈哈
11,姐妹们好好读书好好工作好好爱自己
12,哈哈哈哈哈哈哈
13,你！好！帅！
14,是真的……
15,一针见血！有些男的是真的没有办法讲逻辑讲道理，只能拳拳到肉
16,厉害
17,某乎，某贴
18,竟然听哭了，关注了
19,要
20,每天刷一遍这个视频
21,既然要女权，凭什么要求男的结婚要买房
22,要是大家都比差就麻烦了
23,你去奇葩说吧，我支持你。有观点，有口才。绝了
24,我也看奇葩说
25,真的粉了
26,加油鸭子
27,再看一遍，好棒
28,保护
29,直男癌 普却信 
30,wc
31,@柴西 有点恶心了
32,保护鸭子！！
33,真的很难得有男性会这样想，up真的很棒
34,女性自古以来被雌竞的氛围影响太多了
35,爷们是夸奖，娘们确实骂人，这种双标太多了
36,多看书多思考，这部视频仍然是碎片信息而已，它只会拉开深度和自以为具有了深度的差距
37,这件事性解放时期已经做过了，拳头亮完需要的是和平谈判，路温这么说很解气，但不利于女权发展，希望诸位认真思考能有些自己的理解
38,粉了粉了粉了
39,口径即正义，
40,三观太正了
41,说得好
42,哈哈哈哈哈对
43,正常人谁生孩子跑啊，偷摸生你就别找上门啊，Jian的
44,对
45,！！！！
46,物以类聚
47,可是明明是想要孩子的是他啊
48,对
49,你好棒
50,大师，谢谢我悟了
51,对哦
52,下跪的自由不是自由
53,太对了
54,对，说冠姓权不重要那不跟他姓看他气不气
55,哇真的！！！
56,豁然开朗
57,我要做UP的铁粉！
58,保护
59,粉了
60,现在发现我妈还挺厉害，在我很小的时候就提出要改跟她姓
61,路温你单身吗？？？
62,赞
63,我悟了
64,上B站最大的收获就是关注了你，思维太通透了
65,通透
66,那你问问女人不想自己挣钱让老公生孩子去
67,？为什么要女生受两次生育之苦，她的孩子为什么不能就随她姓？
68,有数非常有数，我为此还跟老公吵了一架
69,姐妹们站起来！！！
70,是的因为男生跟女生的基因不同其实男生跟女生在最开始就是不对等的
71,平权在现代社会做到太难了
72,被你说服
73,平权也许只是美好的远景吧
74,三观太正了
75,头一次见投币比点赞还多的视频
76,我悟了
77,三观好棒
78,我女儿跟我姓，大部分人都会觉得不可思议，更何况她是独生女？
79,牛批
80,没有女拳哪里来的男拳？笑了
81,怒点关注
82,bgm姆爷好评
83,太他妈对了
84,太帅了吧！
85,666
86,就田园男女拳互相打拳就完了
87,是的
88,全体起立！！！鼓掌！！！
89,我想嫁给你 路温！
90,那我清醒着，我希望我有两个小孩一个跟我姓
91,对！
92,鸭子，说得好
93,说到点了
94,应该说是所有人对女性的道德要求标准都太高了
95,粉了
96,东哥:交个兄弟
97,大师，我悟了
98,再来亿遍
99,我和我妈姓
100,哈？
101,我想过，但我觉得自己的姓不太好听Ծ‸Ծ
102,鸭子你帅炸了
103,忽然好想哭啊
104,鸭子，逻辑清晰
105,牛逼
106,想问一下陆温的孩子跟谁姓啊
107,哈哈
108,你币有了
109,太牛逼了
110,我悟了
111,席瑞的观点本身就没有半点改变现状的用处
112,席瑞就是个空想家
113,她也就是唱的好吧
114,牛！
115,对对对
116,太强了
117,我去，神了，我悟了
118,头发立起来
119,大师我悟了啊！！！
120,而且女性怀孕期间男性出轨率极高。
