,弹幕
1,撒贝宁:寒窗什么?
2,1
3,111
4,1
5,1
6,1
7,1
8,不，我还是爱冰冰的
9,爱冰冰
10,11111
11,1
12,公屏
13,111
14,111
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,爱学习
23,1
24,不，我爱的是冰冰
25,别逗了，我感觉没有一个瞬间是丑的
26,完全没有一个爱学习的
27,1111111
28,1
29,→_→爱冰冰←_←
30,梦幻联动
31,1
32,1
33,1
34,求生欲很强嘛
35,2
36,111
37,1
38,1111111
39,1
40,11111
41,下次一定
42,不，我爱冰冰
43,学习新思想，真做新青年
44,？？？？？？
45,哈哈，反目成仇，拔刀吧
46,爱学习
47,111111
48,拔刀吧兄弟
49,1
50,2
51,我就是爱冰冰
52,是的
53,升华了
54,我主要是去看新闻的
55,1
56,你TM在说谁家的
57,1
58,1
59,爱学习
60,好漂亮
61,学习学习
62,爱学习
63,1
64,1
65,1
66,我是
67,1111
68,1111
69,公屏
70,1
71,1
72,1
73,我爱冰冰
74,1
75,好
76,1
77,1
78,1
79,拔刀吧
80,1111
81,1
82,111111
83,1
84,爱学习
85,1
86,1111
87,悬崖勒冰
88,1
89,这是花骨朵长开了，太妩媚了。
90,11111
91,1
92,我就是爱学习
93,1
94,2
95,1
96,爱冰冰
97,11111
98,杀
99,111111
100,爱冰冰
101,不，只是单纯爱冰冰
102,1
103,1111
104,1
105,1
106,22222
107,排面！
108,1
109,1。
110,1
111,1
112,滚！我就爱冰冰
113,我也不知道
114,好家伙，章口就莱？
115,1
116,1
117,我！我爱冰冰
118,11111拔刀吧各位！
119,压缩饼干沈逸
120,啊，锌铜
121,我就是因为这些喜欢的冰冰
122,1
123,1
124,你们慢慢学，我去找冰冰了
125,双厨狂喜
126,珍贵的学习资料
127,讲什么重要吗？
128,1
129,不，你就是
130,1
131,2
132,1
133,不 爱冰冰
134,1
135,1
136,放屁
137,丁真是谁
138,老婆
139,我家冰冰
140,那是我家的
141,什么你家
142,就是
143,1
144,1111
145,冰冰女性受众其实更多
146,1
147,1
148,爱冰冰
149,11111111
150,11111
151,1
152,我爱冰冰
153,不，我爱冰冰
154,111111
155,1
156,我爱冰冰
157,1
158,爱学习
159,1111111
160,我爱学习 我希望学习也爱我
161,1111
162,111111
163,1113
164,排面
165,1
166,1
167,22222
168,1
169,王冰冰的颜值至少能秒杀99.99％的网红
170,爱学习
171,1
172,1
173,1
174,我想看座山雕帽子
175,111
176,爱冰冰
177,1
178,111
179,1
180,1
181,1
182,那个是操作的
183,1
184,1
185,1111111
186,不，我就是爱冰冰
187,1
188,111111
189,1111
190,1
191,三十一岁的小姐姐
192,爱学习
193,公屏
194,1
195,我就是爱冰冰
196,1
197,111111
198,11111
199,1
