,词语,次数
859,15,87
1543,发展,87
2041,支持,87
2982,继续,87
673,地方,85
965,只能,85
1025,奶茶,85
1190,普通,85
67,一天,84
579,不多,84
3640,天津,84
6652,安排,84
1053,比较,83
2077,选择,83
122,不如,82
660,是因为,82
1403,资源,82
1792,等于,82
4711,升值,82
269,真是,81
634,真实,81
815,本家,81
174,只要,80
2139,没人,80
8103,冰城,80
814,资本家,79
818,太多,79
335,哪里,78
419,那些,78
808,上海,78
4298,正道,78
123,国内,77
209,根本,77
574,这里,77
866,原来,77
1114,必须,77
1522,社会,77
507,资产,76
4155,111,76
6270,龙哥,76
212,好事,75
380,100,75
936,其他,75
967,表示,75
1055,可是,75
1479,今年,75
1985,道理,75
2767,希望,75
260,是不是,74
4606,贬值,74
6378,1111,74
1093,说话,73
2430,游戏,73
3374,套房,73
5209,种菜,73
463,今天,72
608,兄弟,72
3251,结婚,72
25,赶紧,71
378,离谱,71
775,最后,71
802,扯淡,71
1967,未来,71
181,建议,70
470,不得,70
656,成本,70
3887,理财,70
4652,感谢,70
75,不够,69
1805,绝对,69
523,驿站,68
1132,朋友,68
1388,内行,68
2022,干嘛,68
2210,广告,68
3996,劳动,68
4046,诺安,68
4852,放水,68
132,学生,67
481,生活,67
2163,越来,67
3453,泡沫,67
195,教育,66
529,快递,66
562,老家,66
1121,好多,66
2160,营销,66
2459,十年,66
183,房产,65
255,本来,65
479,没错,65
980,农村,65
1113,疫情,65
1184,几年,65
1241,行业,65
3580,大城,65
3772,努力,65
443,全世界,64
676,差不多,64
751,没了,64
882,收入,64
962,一个月,64
1476,所有,64
1558,货币,64
2164,越来越,64
4974,投币,64
5109,股市,64
10638,彩礼,64
467,千万,63
1260,80,63
1387,直呼,63
3581,大城市,63
4276,利息,63
302,技术,62
627,一般,62
1339,重要,62
2240,华为,62
4531,杠杆,62
9671,私有,62
198,而已,61
803,一线,61
1514,国有,61
2052,黑猪,61
2345,了解,61
2557,可爱,61
6039,发钱,61
9250,11111,61
576,12,60
632,非常,60
996,BGM,60
1304,还要,60
1869,涨价,60
4,英国,59
223,明白,59
1284,茅台,59
1884,实现,59
3450,去过,59
4382,名字,59
5440,人民币,59
841,yyds,58
1117,两个,58
2441,味道,58
6710,KTV,58
53,之前,57
288,没用,57
1645,怎么办,57
1898,去年,57
2348,农业,57
3100,机构,57
3336,废话,57
4008,穷人,57
9625,回形针,57
310,解决,56
981,bgm,56
1444,韩国,56
2587,正常,56
4275,马化腾,56
227,真不,55
475,天天,55
764,工人,55
789,本质,55
930,的话,55
931,最好,55
1878,时代,55
1944,不敢,55
2447,一套,55
4781,当时,55
5062,比特,55
833,数据,54
1950,记得,54
6664,没去,54
6673,ktv,54
13459,电网,54
15721,][,54
127,研究,53
345,政治,53
532,分钟,53
830,出去,53
1300,实是,53
1350,下来,53
2027,当然,53
4515,辈子,53
5828,梭哈,53
8383,拉面,53
18289,嫁妆,53
601,大部,52
602,大部分,52
680,有钱人,52
948,。。。。,52
1064,二十,52
1066,十万,52
1204,还好,52
1413,基因,52
1519,好看,52
2045,小时候,52
3113,全部,52
166,外国,51
623,垃圾,51
670,而且,51
909,完全,51
950,百万,51
1443,还行,51
2663,历史,51
3639,不信,51
6426,本金,51
159,开心,50
548,就算,50
798,风险,50
849,一半,50
1714,考虑,50
3269,666,50
3362,关注,50
3442,百分,50
3478,愿意,50
7606,保定,50
31,反正,49
165,明星,49
230,除了,49
283,学习,49
801,2000,49
1069,1000,49
1751,生产,49
2068,太贵,49
3688,出生,49
696,恶心,48
1026,关键,48
1152,经常,48
1635,可怕,48
2098,活该,48
2248,不然,48
2283,实在,48
2646,doge,48
3788,有用,48
4959,财富,48
10132,毛巾,48
13,自由,47
163,不住,47
204,存在,47
315,简单,47
1000,从来,47
1154,物价,47
1374,更多,47
9289,111111,47
9672,私有化,47
2,影响,46
427,回来,46
594,上班,46
715,竞争,46
2038,进口,46
2327,结果,46
3096,居然,46
3334,房贷,46
3364,武汉,46
3915,退休,46
4058,资金,46
4623,内卷,46
207,搞笑,45
485,一块,45
766,发现,45
1389,发达,45
1424,不出,45
1478,真好,45
1550,出口,45
1574,国外,45
1597,大佬,45
1837,人类,45
3443,百分之,45
4080,特别,45
649,老板,44
667,产品,44
677,里面,44
761,多多,44
1437,原因,44
3816,对了,44
8116,蛋黄,44
9609,222,44
17165,保险公司,44
79,才能,43
101,容易,43
325,人才,43
633,辛苦,43
714,超级,43
1334,就行了,43
1459,老婆,43
1769,？？？？？,43
2920,那时,43
3043,早就,43
8156,乐事,43
8860,澳柯玛,43
8873,高压,43
763,打工,42
1357,胡说,42
1496,标题,42
1646,超过,42
1726,办法,42
1729,不对,42
3363,青岛,42
4438,膨胀,42
8117,蛋黄派,42
9620,2222,42
147,算了,41
412,好几,41
671,一家,41
725,为啥,41
1363,京东,41
1486,幸福,41
2165,哪个,41
2318,过年,41
2377,声音,41
2533,销号,41
2888,父母,41
3839,996,41
3877,养老,41
3931,难道,41
4307,现金,41
5218,蔬菜,41
5600,联合,41
110,水平,40
746,告诉,40
863,一万,40
926,罢了,40
1996,不吃,40
2830,利益,40
4157,最近,40
4241,一些,40
510,平均,39
820,家里,39
1007,西安,39
1273,傻子,39
2057,种子,39
2110,非洲,39
3657,接盘,39
4819,利率,39
6026,小米,39
7166,上头,39
8806,赎回,39
145,骗局,38
231,别的,38
252,过来,38
267,想到,38
1740,进来,38
1938,该是,38
2009,吃不起,38
2166,虽然,38
2179,来说,38
2623,压力,38
2625,再说,38
3576,呜呜,38
3751,60,38
3872,要求,38
4513,一辈,38
9608,22222,38
363,同意,37
570,员工,37
643,实话,37
707,一百,37
1189,下去,37
1276,机会,37
1312,一起,37
1313,脑子,37
1397,石油,37
1627,产业,37
2001,养猪,37
2218,所谓,37
2341,背景,37
2445,危机,37
2512,下降,37
2790,有些,37
2903,粉丝,37
3253,11,37
3332,突然,37
3540,成功,37
3969,意义,37
4530,通胀,37
4609,进去,37
4814,分配,37
4910,操作,37
5107,种田,37
298,十几,36
689,70,36
999,这边,36
1426,聪明,36
1552,能力,36
1916,不让,36
2042,白猪,36
2056,粮食,36
2519,后面,36
2606,看过,36
2733,玩意,36
2905,性别,36
3116,亏了,36
3163,电影,36
3180,养不起,36
3386,注意,36
3432,全款,36
3954,可不,36
4859,指数,36
5040,公务,36
5041,公务员,36
5155,泡菜,36
5356,机器,36
5597,无产,36
5599,产者,36
6048,之后,36
6383,A股,36
6651,期权,36
7092,平安,36
8109,山寨,36
8343,柠檬,36
415,看着,35
558,分析,35
688,每天,35
1070,定要,35
1090,不算,35
1274,普通人,35
1275,通人,35
1378,情况,35
1771,格局,35
1880,富人,35
2028,套路,35
4063,爸妈,35
4391,联网,35
4500,当年,35
4828,家电,35
6792,两年,35
14892,加班费,35
14893,班费,35
15772,寂静,35
229,要脸,34
630,实际,34
666,阿里,34
1911,主义,34
2336,提高,34
2343,音乐,34
2775,逻辑,34
2976,代言,34
3276,年后,34
3309,长期,34
3366,多年,34
3562,警告,34
4378,不动,34
4436,说明,34
4546,庞氏,34
4552,通货,34
4787,继承,34
5598,无产者,34
6557,刺激,34
8115,绿茶,34
9889,期货,34
12194,中门,34
15773,寂静岭,34
137,清楚,33
428,300,33
488,说得好,33
540,以上,33
722,到底,33
844,广州,33
890,重庆,33
1049,几十,33
1262,三线,33
1343,剩余,33
1634,良心,33
1784,太大,33
1956,概念,33
2117,品牌,33
2182,三年,33
2330,危险,33
2567,然而,33
2975,相信,33
3410,韭菜,33
4389,互联,33
4390,互联网,33
4514,一辈子,33
7098,限制,33
8131,薯片,33
228,不要脸,32
494,毕竟,32
519,左右,32
541,一生,32
575,挣钱,32
589,没事,32
612,生意,32
735,或者,32
1161,毕业,32
1229,专业,32
1297,全国,32
1331,随便,32
1359,八道,32
1454,土地,32
1600,说白,32
1665,百姓,32
1932,估计,32
2010,难怪,32
2029,核心,32
2116,明明,32
2420,举报,32
2558,tm,32
2741,没什么,32
3195,之一,32
3535,大哥,32
3593,商业,32
3653,推荐,32
4158,行情,32
4841,降价,32
9239,1111111,32
12538,国有化,32
66,就要,31
151,nb,31
196,质量,31
241,最高,31
274,小学,31
362,不同,31
528,500,31
692,最多,31
891,3000,31
1012,14,31
1267,真正,31
1344,剩余价值,31
1601,说白了,31
1845,山东,31
2212,变成,31
2961,娱乐,31
3265,上涨,31
3446,下跌,31
4340,听不懂,31
11496,信息,31
11660,牛市,31
11945,上课,31
13468,家电网,31
14172,pe,31
56,马上,30
116,大多,30
158,终于,30
203,第二,30
245,不存,30
435,更好,30
658,很大,30
681,不在,30
699,人工,30
914,你好,30
1002,决定,30
1358,胡说八道,30
1473,一句,30
1529,国企,30
1754,需求,30
1776,如何,30
2288,农民,30
2772,准备,30
3066,好听,30
3572,舒服,30
3849,生育,30
4287,手套,30
4371,特斯,30
4372,特斯拉,30
4373,斯拉,30
4553,通货膨胀,30
4620,万物,30
4924,买卖,30
5601,合起,30
6078,失业,30
6308,啊哈,30
8114,青梅,30
8450,冰淇淋,30
11987,运气,30
13467,国家电网,30
57,笑话,29
258,创造,29
311,毛病,29
337,200,29
341,每个,29
358,万岁,29
503,好意,29
504,好意思,29
546,做梦,29
626,县城,29
1033,两万,29
1037,太少,29
1551,能源,29
1725,没办,29
1999,白菜,29
2394,刚去,29
2796,各种,29
3680,认为,29
3835,提前,29
4702,有没有,29
4722,买房子,29
4804,90,29
5887,明天,29
6002,炒股,29
6327,姐姐,29
6740,唱歌,29
7558,不少,29
200,相当,28
206,用来,28
471,还以,28
520,锤子,28
567,肯德,28
568,肯德基,28
851,快乐,28
1111,一切,28
1216,无所,28
1404,交易,28
1667,黄金,28
2389,TM,28
2544,知识,28
2618,区别,28
2652,导致,28
2724,三十,28
2754,全球,28
2755,最大,28
3401,北上,28
4141,25,28
6300,字幕,28
6671,对对,28
8213,毛钱,28
11047,DNA,28
94,事情,27
118,多数,27
483,明显,27
686,意味,27
755,不止,27
852,多少钱,27
886,嘿嘿,27
927,社保,27
1661,一大,27
1705,？？？？？？,27
1760,医疗,27
1975,食品,27
2044,尼玛,27
2332,没吃过,27
2568,别说,27
2633,每年,27
2945,寂寞,27
2955,刑法,27
2964,江西,27
3034,！！！！,27
3156,开发,27
3507,这话,27
3920,一代,27
4179,人员,27
5122,小城,27
5154,挨打,27
5486,河北,27
6628,路过,27
7367,一部,27
7734,创新,27
8818,酱香,27
8822,蓝筹,27
12459,抢钱,27
687,意味着,26
705,几百,26
737,一千,26
790,下次,26
846,不值,26
1356,这人,26
1664,老百姓,26
1764,动力,26
1952,北人,26
1991,试试,26
2033,工业,26
2308,的确,26
2465,标准,26
2781,专利,26
2973,商品,26
3501,贫穷,26
3716,值得,26
4112,经济学,26
4113,济学,26
4119,五十,26
4303,麻花,26
4574,通过,26
4676,单身,26
5180,土豆,26
6466,有意,26
6759,如此,26
7797,重点,26
8590,人性,26
9242,演员,26
286,文化,25
486,一块钱,25
806,接受,25
902,高中,25
1023,有加,25
1137,地区,25
1210,在家,25
1233,至于,25
1323,昨天,25
1536,而是,25
1637,人生,25
1813,不下,25
1847,涨到,25
2157,怪不得,25
2176,怀疑,25
2284,活着,25
2350,大国,25
2457,科学,25
2835,模式,25
3058,二胎,25
3469,卖房,25
3946,环境,25
3970,有时,25
4375,不配,25
5282,不贵,25
6120,苏州,25
9623,卖出,25
17661,沙漠,25
135,学历,24
525,不大,24
622,高端,24
804,想要,24
906,十块,24
994,疯狂,24
1045,至少,24
1240,四线,24
1406,稳定,24
1577,欧洲,24
1608,经历,24
1670,代表,24
1742,狗头,24
1765,评论,24
1786,必要,24
1817,刚刚,24
1826,吹牛,24
1974,转基因,24
2067,放开,24
2096,吃饭,24
2546,认同,24
3208,智能,24
3301,中心,24
3361,教授,24
3444,首付,24
3588,骗子,24
3780,优生,24
3823,精神,24
4584,后来,24
4630,手里,24
4691,2020,24
5236,巨头,24
5588,一步,24
5613,好评,24
6091,建国,24
7615,河南,24
8133,王老吉,24
8144,挺好吃,24
8164,难喝,24
8874,高压线,24
8875,压线,24
9647,关心,24
10696,机器人,24
74,咱们,23
80,认识,23
109,合理,23
284,思想,23
433,放心,23
762,买菜,23
1036,那种,23
1370,种地,23
1535,好处,23
1636,看来,23
1918,不管,23
2073,一斤,23
2109,补贴,23
2340,屁事,23
2468,科普,23
2476,战争,23
2795,不好意思,23
2887,不服,23
2919,选择性,23
3245,上去,23
3420,想去,23
3529,不涨,23
4154,易方达,23
4415,华尔街,23
4498,减少,23
4502,花钱,23
5215,连了,23
5865,想起,23
6093,三天,23
6141,忽悠,23
6207,马斯克,23
6491,买入,23
6668,下午,23
7616,安庆,23
8936,冰箱,23
14068,空头,23
19715,公证,23
98,奋斗,22
202,当于,22
238,强国,22
261,可惜,22
895,参考,22
1115,利润,22
1174,没关,22
1232,不至于,22
1315,40,22
1489,16,22
1492,太棒,22
1493,太棒了,22
1675,效应,22
1719,文案,22
1766,害怕,22
1844,同学,22
2431,震怒,22
2946,艺人,22
3095,破产,22
3140,三分,22
3285,学区,22
3845,万一,22
4361,抄袭,22
4605,短期,22
5098,出现,22
5340,安全,22
5370,阴阳,22
5410,坚持,22
5664,天下,22
6016,不怕,22
6094,24,22
6370,分享,22
6669,电费,22
6977,比如,22
7162,商铺,22
7284,误导,22
7339,抵押,22
8308,保障,22
8544,第一次,22
9556,市场部,22
9557,场部,22
11195,四季,22
12221,盐铁,22
117,大多数,21
148,几千,21
157,祖国,21
201,相当于,21
217,小心,21
330,电视,21
364,国是,21
395,可笑,21
517,两块,21
559,小区,21
786,地段,21
872,有关,21
1027,除非,21
1118,三个,21
1176,现实,21
1247,一堆,21
1266,一批,21
1285,利好,21
1390,改变,21
1565,想法,21
1998,NB,21
2014,种猪,21
2108,回家,21
2634,考研,21
2787,降低,21
3070,这点,21
3111,6666,21
3172,实力,21
3206,这次,21
3306,对比,21
3313,德州,21
3526,一群,21
3682,没法,21
3722,给钱,21
3725,首先,21
3750,传谣,21
4003,着急,21
4475,比例,21
4585,二线,21
5121,经典,21
5137,年代,21
5446,罗斯,21
6413,低估,21
6801,小姐,21
7760,群众,21
8344,柠檬水,21
8884,液氮,21
9051,过分,21
12810,余额,21
14588,目标,21
17,新闻,20
84,没想,20
108,算是,20
296,万亿,20
537,老年,20
561,几万,20
563,手机,20
650,跟着,20
848,起码,20
881,流量,20
910,身体,20
1151,责任,20
1175,没关系,20
1383,热乎,20
1445,两倍,20
1563,政府,20
1583,海南,20
1741,来看,20
1892,来自,20
1997,网易,20
2342,背景音乐,20
2375,战略,20
2442,一倍,20
2463,目前,20
2542,效率,20
2735,控制,20
2747,物质,20
2831,竟然,20
2863,有利,20
3287,南京,20
3485,四五,20
3814,小孩,20
4505,鼓励,20
4671,得到,20
4950,方式,20
5173,寿光,20
5244,瞎扯,20
5284,夸张,20
6389,听懂,20
6798,半年,20
6955,会员,20
7180,一条,20
7368,一部分,20
7476,金价,20
7832,集中,20
7855,说出,20
8536,所有人,20
9168,太阳,20
9681,掌握,20
17059,鸡汤,20
524,倒闭,19
530,一分,19
668,讨厌,19
821,二手,19
837,理想,19
1239,三四,19
1243,家庭,19
1345,方面,19
1379,免费,19
1669,，，,19
1702,要用,19
2046,引进,19
2135,消耗,19
2256,成为,19
2265,合适,19
2453,似的,19
2467,瞎说,19
2751,听到,19
2827,对于,19
2883,研发,19
3074,戏子,19
3092,再也,19
3109,公主,19
3167,重新,19
3330,想买,19
3511,郑州,19
3675,服务,19
3958,大爷,19
3998,空气,19
4292,一种,19
4345,不见,19
4472,背后,19
4473,本身,19
4518,击鼓,19
4637,多万,19
4696,划算,19
4809,基础,19
4835,自住,19
5172,宇宙,19
5237,一顿,19
5463,购买,19
5476,鞭尸,19
5818,浪费,19
5883,团结,19
6733,从来不,19
6924,英雄,19
6993,大声,19
7245,强制,19
7389,增值,19
8336,发生,19
11266,一包,19
11884,粉笔,19
12205,私营,19
12219,私盐,19
13481,用电,19
15527,费好,19
17162,横财,19
17770,阳历,19
18308,门当户对,19
272,不及,18
305,贡献,18
323,欢迎,18
375,流氓,18
466,过去,18
468,千万别,18
473,是从,18
526,大师,18
642,说实话,18
698,家人,18
797,成都,18
823,位置,18
983,老人,18
1005,没见,18
1056,恐怖,18
1073,程序,18
1085,四个,18
1259,每次,18
1307,从来没,18
1310,样子,18
1409,前提,18
1436,值钱,18
1571,啧啧,18
1588,回去,18
1633,心里,18
1674,规模,18
2102,适合,18
2178,麻烦,18
2195,黑色,18
2217,无所谓,18
2295,严重,18
2305,广东,18
2322,要死,18
2347,反而,18
2444,生物,18
2547,观点,18
2560,故事,18
2722,二三,18
3045,不应,18
3319,赞同,18
3426,两天,18
3474,暴涨,18
3480,放弃,18
3619,理解,18
3707,月份,18
3859,增加,18
4101,确定,18
4168,22,18
4246,你家,18
4278,企业家,18
4512,享受,18
4732,最终,18
5254,睡觉,18
5487,骄傲,18
5519,内容,18
5691,天赋,18
5743,文明,18
5919,网线,18
5993,赌博,18
6403,暴跌,18
6452,自信,18
6530,正经,18
7016,18,18
7091,警察,18
7191,看完,18
7815,优质,18
8022,福建,18
8998,我国,18
9255,喜剧,18
10629,痛苦,18
10736,古代,18
11410,哦哦哦,18
11497,信息化,18
12211,电价,18
12236,几毛,18
20,留学,17
39,香港,17
43,打算,17
100,不容,17
301,要钱,17
322,疫苗,17
336,听说,17
377,生就,17
438,发财,17
795,附近,17
835,优势,17
934,两三,17
1195,杭州,17
1220,单位,17
1316,几十万,17
1422,整个,17
1544,自然,17
1560,逐渐,17
1607,女人,17
1699,持续,17
1850,买单,17
1915,发达国家,17
2017,北大,17
2238,像是,17
2713,网络,17
2823,伟大,17
2844,民族,17
2933,奇怪,17
2935,更新,17
2958,股价,17
3081,相对,17
3098,证明,17
3148,合法,17
3183,阶级,17
3207,人工智能,17
3228,爆炸,17
3293,眼睛,17
3392,合肥,17
3435,读书,17
3506,楼市,17
3779,少生优生,17
3853,点点,17
3955,可不是,17
3989,想想,17
4055,巴菲,17
4056,巴菲特,17
4057,菲特,17
4117,UP,17
4283,牛皮,17
4383,小学生,17
4889,实体,17
5022,跳楼,17
5880,一两,17
6336,大跌,17
6419,老大,17
6467,有意思,17
6677,版权,17
6702,最爱,17
6730,酒吧,17
6901,医院,17
6916,性价比,17
7629,考上,17
8835,利于,17
9377,2222222,17
10088,深度,17
10362,恭喜,17
11196,四季春,17
11197,季春,17
12237,几毛钱,17
13661,7,17
15526,怕怕,17
17626,阳台,17
17720,节气,17
150,千年,16
182,卖掉,16
318,大量,16
515,数字,16
694,社区,16
704,一周,16
738,两千,16
740,千多,16
781,无法,16
894,毫无,16
901,到位,16
911,芜湖,16
937,高点,16
943,很少,16
1001,半夜,16
1006,以下,16
1100,老子,16
1138,除外,16
1203,旁边,16
1245,经营,16
1461,解放,16
1495,怎么样,16
1539,woc,16
1686,理性,16
1781,羡慕,16
1823,几天,16
1830,不便,16
1917,儿子,16
1971,燃起,16
2043,本地,16
2076,专家,16
2151,植物,16
2199,华大,16
2200,大道,16
2243,金华,16
2280,本土,16
2335,增长,16
2408,吃到,16
2610,得有,16
2612,生命,16
2865,干什么,16
2879,少年,16
3025,大概,16
3141,三分钟,16
3275,17,16
3387,鹤岗,16
3402,五线,16
3430,2021,16
3644,一片,16
3689,出生率,16
3721,2333,16
3966,开放,16
4165,干货,16
4242,本事,16
4666,还贷,16
4788,收割,16
4799,一个亿,16
4858,理论,16
4973,损失,16
5039,建设,16
5194,印度,16
5488,不可思议,16
5489,思议,16
6018,优秀,16
6335,新能源,16
6571,系统,16
6675,全民,16
6741,剧本,16
6911,上升,16
7084,优惠,16
7134,小姐姐,16
7260,对不起,16
7327,回事,16
7334,这儿,16
7653,直辖,16
8139,第一个,16
8173,喝过,16
8181,面包,16
8360,一模一样,16
8794,任何,16
10225,冲冲,16
12191,食盐,16
12408,两面,16
12707,秦始皇,16
12708,始皇,16
13745,首套,16
14097,股灾,16
14526,缉毒,16
17699,敦煌,16
1,承认,15
27,加拿,15
28,加拿大,15
44,移民,15
129,考试,15
161,桌子,15
211,不来,15
394,简直,15
440,完蛋,15
538,老年人,15
605,业务,15
787,头发,15
829,休息,15
874,十八,15
925,行为,15
1212,剩下,15
1219,大妈,15
1372,羊毛,15
1527,尴尬,15
1579,收购,15
1630,基于,15
1688,事实,15
1767,怎样,15
1972,全面,15
2299,祖宗,15
2300,没得,15
2310,落后,15
2315,传统,15
2317,也好,15
2608,系列,15
2697,欧美,15
2777,回到,15
2798,大豆,15
3002,???,15
3112,一笔,15
3123,身边,15
3371,大连,15
3412,决不,15
3439,请问,15
3782,老公,15
3822,女性,15
3917,职业,15
4132,从业,15
4137,属于,15
4222,孙子,15
4229,开发商,15
4349,哪儿,15
4566,拆迁,15
4579,偷换,15
4598,难受,15
4608,越少,15
4825,能用,15
4855,说法,15
5105,5000,15
5115,早点,15
5161,出手,15
5177,冬天,15
5595,初中,15
5911,庄家,15
5986,摸摸,15
6049,协议,15
6172,数学,15
6382,经验,15
6560,回本,15
6729,蹦迪,15
6764,啥意思,15
6866,八年,15
7188,流入,15
7541,二手房,15
8134,大气,15
8743,房产税,15
8819,香科,15
8865,博拉,15
9850,食为天,15
10997,培训,15
11194,蜜桃,15
12286,争利,15
12409,两面针,15
12742,跑题,15
12823,模拟,15
14287,味精,15
17653,农历,15
266,没想到,14
478,西方,14
695,团购,14
800,新鲜,14
843,三千,14
845,长沙,14
856,管理,14
860,翻倍,14
865,万多,14
933,果然,14
970,几倍,14
977,村里,14
1019,66666,14
1101,胡扯,14
1199,金钱,14
1246,了了,14
1255,做到,14
1288,两百,14
1291,智慧,14
1324,天才,14
1405,物资,14
1534,想着,14
1538,不开,14
1555,典型,14
1625,中间,14
1700,。。。。。,14
1721,本人,14
1761,住房,14
1798,看见,14
1815,好久,14
1827,煞笔,14
1848,脖子,14
1942,狂喜,14
2016,中华,14
2040,死亡,14
2359,慢慢,14
2520,苹果,14
2753,我会,14
2962,娱乐圈,14
3071,波动,14
3108,禁止,14
3149,中介,14
3215,法律,14
3335,正确,14
3463,小品,14
3470,，，，,14
3560,厦门,14
3676,压榨,14
3805,条件,14
3943,地位,14
4030,何不,14
4051,眼神,14
4130,一回,14
4134,收益率,14
4135,达到,14
4136,去掉,14
4162,正在,14
4277,朋克,14
4355,上天,14
4417,学会,14
4426,上市,14
4567,财务,14
4580,偷换概念,14
4603,投机,14
4793,套现,14
4911,甚至,14
4958,生产力,14
4987,外卖,14
5006,目的,14
5490,俄罗斯,14
5530,济南,14
5584,人心,14
5796,存款,14
6129,这条,14
6280,邮储,14
6655,天真,14
6885,期间,14
7060,投入,14
7070,当初,14
7139,程序员,14
7419,这段,14
7587,88,14
7709,解释,14
8058,有点像,14
8135,加多,14
8174,巧克力,14
9236,全都,14
9262,11111111,14
9439,意外,14
9849,民以食为天,14
9885,动人,14
11859,心疼,14
12232,蒙牛,14
12711,被骗,14
14161,看涨,14
14214,富国,14
17619,山海,14
17673,闹钟,14
9,计算,13
21,国一,13
126,高考,13
131,大学生,13
194,国大,13
232,那里,13
539,13,13
545,方便,13
552,十个,13
560,房租,13
584,公寓,13
585,hhh,13
631,实际上,13
683,在乎,13
749,罚款,13
782,想象,13
783,月薪,13
832,情商,13
971,阿婆,13
1017,吸血,13
1140,最低,13
1205,上次,13
1322,困难,13
1410,贩卖,13
1451,委内瑞拉,13
1452,瑞拉,13
1468,制造,13
1499,心态,13
1642,能比,13
1676,心理,13
1745,原油,13
1811,内蒙,13
1903,可乐,13
1908,万恶,13
1947,红茶,13
1978,生存,13
1982,爱国,13
2019,清华,13
2090,灭绝,13
2092,华农,13
2194,很贵,13
2263,两头,13
2349,业大,13
2411,激动,13
2426,8,13
2498,焦虑,13
2545,允许,13
2578,进入,13
2585,长大,13
2644,多久,13
2729,冒犯,13
2793,菜市,13
2794,菜市场,13
2890,算了吧,13
2960,没看,13
3129,习惯,13
3192,坚决,13
3194,其中,13
3210,市值,13
3238,暗示,13
3307,毛线,13
3378,别墅,13
3388,家乡,13
3409,买下,13
3460,沈阳,13
3531,弟弟,13
3545,等等,13
3558,接给,13
3559,起飞,13
3590,上学,13
3596,节目,13
3664,一遍,13
3910,爷爷,13
3912,奶奶,13
3942,趋势,13
3951,省会,13
3960,帮助,13
3997,劳动力,13
4031,食肉,13
4032,肉糜,13
4037,女孩,13
4047,成长,13
4053,强烈,13
4075,金都,13
4076,上面,13
4261,手上,13
4337,力度,13
4341,实业,13
4535,地主,13
4564,房东,13
4645,一旦,13
4763,五年,13
4779,卷起,13
4827,装修,13
4926,会去,13
5019,创业,13
5300,萝卜,13
5390,自动,13
5565,合同,13
5625,认真,13
6221,农场,13
6295,遇到,13
