,弹幕
1,第一份工作3000底薪
2,做不了主的，不去也罢。
3,Md我换工作就傻在这了！我自己报了个最低，比同事入职少了五分之一...后悔莫及怎么救
4,ji zun
5,"大实话,我司HR招不到人每周例会都被cu e"
6,对！每个月再说
7,太棒了
8,？？
9,是我 晕这都一样
10,是我了 能薪资tm永远低于能力
11,快鼠
12,画面抖动太大
13,毕业生没得谈，就是批发价
14,是的
15,这份工作的工资不比上家高，还换什么工作
16,校招也不要这么说
17,这可脑瓜子太大了
18,公司没得底薪……
19,纯干货啊，三连三连
20,雷tray
21,问题来了我没能力咋办
22,Triple怎么打成check的啊
23,刚拿到京东offer。。。也有背调。
24,那怎么涨100%你还没说
25,税后能拿多少
26,第一份工资，2300底薪。。
27,这个确实 很对
28,谈崩的是薪资H人
29,是的！！！！！
30,我刚毕业的时候就是说薪资随便然后3000干了一年……北京
31,小姐姐讲得好对
32,感谢
33,谁不知道-面试时的HR以为你不知道
34,争取失去竞争力 然后失去offer
35,给现金都是逃税企业或漏税企业
36,大公司会调查，小企业哪有这时间
37,为什么你是大舌头
38,小红可以跑啊
39,说的不错就是大舌头也太明显了。
40,跳槽的时候我都不好提工资
41,呜呜呜我就是底薪很低
42,反正我干的几份工作都有背调
43,有些hr要和老板商量她自己做不了主
44,很有用
45,看到的有点晚了
46,这个是大公司才会做的吧，一般公司普通岗位谁会去做背调
47,上次和研究所谈薪资，然后hr把我拉黑了
48,糖姨好可爱
49,学到了学到了
50,这字幕的英语是认真的？还有up说话像嘴里含着东西。。。
51,up挺好看
52,我要是知道这个就不会像现在这样不满意自己的薪资了，唉
53,哎
54,我来晚了
55,我们老板不交税
56,hr怎么和hr谈
57,后悔没早点看到
58,学到了谢谢
59,？？？
60,之前我在的单位发工资没有工资条，也没有报税，而且是现金
61,老婆我爱你
62,石锤了
63,是的
64,2千可以变4千。2万也能变4万？
65,前面工资出现金的朋友，有工资条和报税记录的
66,学到了
67,拼夕夕跳别的咋办
68,今年毕业生工作半年辞职，面试一个工作工资很低，主要想着自己专业还不是很强，但是又不想将就这么低的公司
69,都是干货谢谢小姐姐
70,额
71,姐姐的魅力值好高
72,我现在就是谈价base低 不好谈
73,三连
74,gbvg
75,银行流水 可以p 我p过
76,对的！HR自己也想省事
77,工资条
78,好难过…我感觉自己被hr套路了…
79,工资出现金怎么办
80,真相了！
81,学到了
82,日本没得谈，都是直接给。。。。
83,我18 人家20。怎么办
84,糖姨好美糖姨好美糖姨好美
