,弹幕
1,有什么可绝望 他哈弗毕业 王者能打过你吗
2,溜了溜了
3,申请制
4,就算是努力的富二代凭自己也很难在国内考好大学的
5,哈哈
6,纸醉金迷 对他们来说就是日常娱乐 
7,富超过三代的例子更多……
8,发这种视频的才是那个羡慕嫉妒恨的人吧
9,卧槽
10,呵呵
11,确实，真正有钱的富人们的子女，都比我们这些平头老百姓更拼命更认真工作，所以不用羡慕别人有钱。
12,大体量引入职业经理人就不是富不过三代了。一般体量的家族企业是真的富不过三代！
13,打土豪分田地
14,装逼
15,我哭了
16,开兰法拉利的富二代破产的还少吗？
17,富不过三代就变成超富，穷不过三代就绝种
18,体验生活
19,然后呢？
20,王思總，是豬
21,福二代这么拼命，普通人的孩子还有什么理由不努力学习
22,不教好下一代，财富怎么守得住
23,没有女孩？？？
24,真实
25,慈溪本来就不少有钱的，五星酒店住屋都带2楼
26,编故事 没劲
27,我的区长父亲
28,你的牙齿怎么了
29,前面说接受过良好教育的那个，富二代有接受不了良好教育的吗，有钱就有更好的教育
30,暴发户好像钱也不多，也就个千八百万而已
31,很正常
32,慈溪人惊讶
33,穷不过三代才是真的
34,你是刘谦？
35,别急！走着瞧
36,用明星效应提升自己
37,刘谦？
38,有安排门当户对的对象就不会去纸醉金迷了？很多都是家里有安排，有多好多自己出去乱玩的。
39,娃哈哈？
40,真实
41,。。。
42,年入10亿，资产10亿，就是两个级别
43,能生在个好人家不是他的本事？
44,给弹幕全职外教你来考一个哈佛我看看？
45,我觉得你在编 断章取义以点概面
46, 呀 我也是慈溪人！
47,人家从小就开始培养了，教育资源也是顶尖的，能力真的强
48,说得对
49,人家跳楼，羡慕不？
50,所以为啥我家里没有
51,王思聪也不差吧，感觉单纯运气不好
52,古人说盖棺定论，今人讲究实践出真知，自78年以来，绝大部分富一代还没退休的情况，up就在通篇以富二代举例来论证“富不过三代”的观点，强行得出的结论有意义吗？
53,其实都是穷和富，思维上差的不是一星半点
54,那所以你跟着凡什么呢真可笑
55,而且暴发户≠富二代，家里几代人富裕的往往都会很重视下一代的教育
56,别人有钱理应收到和我们不一样的教育，很正常
57,南大人哈哈哈哈哈
58,用你说 哭出声来
59,你接触的都是长子，你看看小妈生的那些
60,哈哈哈
61,穷不过三代也是真的，三代后绝种了
62,王思聪德行很差吗？
63,你就吹吧
64,富二代也有啥也不是的也有好的
65,谢邀
66,对富二代没感觉
67,富不过三代也是真的。。不过要用60年。。没有穷人能够看到富人的孙子悲惨。。
68,富二代有好有坏坏的也不少，但好的是真的多别问问就是因为是中国人（旺柴）
69,厉害
70,男票就是过亿身家的富二代学霸全球top20大学本科
71,宋濂：历代王朝无不重视皇子的教育，皇子乃王朝之命脉，皇子纸醉金迷只在皇朝日落西山之时。(但是历朝历代都懂这个道理，但后代里只要有一个不懂的皇朝就会走下坡路)
72,穷人可能只有一次机会
73,所谓大多数人说的富二代最多即是个几百万的暴发户，富二代哪是我们普通人随便见到的
74,别信富二代都是嚣张跋扈，自己想想，能挣那么多钱的人只会对子女更加严格。
75,那就不努力了 努力也没啥用
76,深蓝，加点
77,不重视的你接触不到啊
78,这叫靠自己的本事？
79,不会都觉得富二代家教差吧
80,富不过三代意思是第三代就成贵族了
81,很多话要基于当时的历史背景
82,差的就是教育条件啊
83,别傻了，有人脉的话怎么都败不光的
84,一般真的是有钱的，都会低调很多
85,触犯别人了被怼很正常啊
86,真正的绝望是，人家比你有钱，还比你努力。
87,这算啥
88,我们能做的，还有反抗
89,大家要做的是无产者团结起来
90,思聪伦敦大学的
91,王思冲伦敦大学的。
92,王思冲教育背景哪里差了？
93,王思聪只是懒得和你们客气
94,富不过三代，指的是暴发户
95,富人都拼命努力，平民还在想着天天躺赢。我单位那富哥也是这样
96,马太效应
97,哎哟喂，还扯什么富不过三代，咱们脸富一代都不是，就搁那酸。
98,南方
99,王思聪差？怕不是比弹幕里酸的人好太多
100,王思聪已取关
101,从你说的这几个也没觉得有多高的受教育程度
102,你又又又又知道了
103,富不过三代只是一种安慰，因为还有下一句，穷的可能穷个18代
104,凭什么你十年寒窗，就妄想比得过别人几代人的积累
105,富二代还有没受过良好教育的？
106,逆向选择呗，没点想法的富二代怎么可能找商业咨询
107,噗，五个八的都没见过，还。。。
108,竞争打不倒他们，必须靠暴力
109,富不过三代专指暴发户！
110,我，十块以上身价
111,王思聪也是UCL的好嘛！学习也不差
112,富二代≠暴发户
113,穷人连接受优等教育的机会都没有
114,这才两代
115,有钱对自己后代更严…
116,富二代是指暴发户，真正的有钱人是走贵族化想世代传承
117,王世充也能赚到钱啊
118,你这么能编的？
119,外国大学考申请的那位，不懂就别放屁好吗
120,wsc：你再说？你骂谁呢？
121,富不过三代，绝对不是说说而已
122,富不过三代真的胡扯，富是三代以上积累出来的是真的
123,不是。有钱人的圈子。说不准。
124,外国大学我记得投资也算分的但是最起码我去我爹就算投资也进不去
125,没机会了   穷三代   穷绝种了！
126,人家如果真是靠自己本事考上，确实当得起一句nb，毕竟想考的富二代哈佛的海了去
127,一朝天子一朝臣是真的
128,能别舔富二代吗
129,你 做商业咨询？？？？ 吹牛打打草稿吧
130,缺乏对子女的教育，不用第三代，第二代就崩了
131,没用，富不过三代的例子太多，
132,只能说你舔的不错。
133,穷不过三代到第3代就绝后了
134,10亿以上？？？？？
135,成功学已经入侵B站了吗
136,这就看出了？
137,这个红字是真nm酸啊。
138,凭本事让外教槐
139,只是普通人都希望富二代品德能力都很差吧，来满足心理落差
140,感觉这种都是一个很大的家族，跟小说一样
141,富不过三代？直接信托或者建基金会 保准过多少代都用不完
142,听这么一说，这个人肯定喜好喝酒，常出入夜店KTV
143,大家不会以为有钱人都是傻子吧？
144,穷人受着吧，命不好怪谁。我不是喷谁，我也穷，但穷人等死是事实。
145,尾号五个八的电信和联通不值钱，电话号码本来就不值钱
146,你能花10万给学生补一个月的文化课么！有钱人就可以。
147,跟你合作的应该都是愿意学习的干活的
148,富二代很厉害，老子英雄儿好汉不是白说的
149,王思聪在国外留学都不知道自己家里有钱，后面知道了就跟暴发户一样了
150,撞超跑的有么
151,35岁才开始虚心求教
152,这好像是个段子呢，晚上看过
153,这么耳熟呢
154,所谓
155,等待推倒重来吧……
156,外教是女的吗
157,这个哈佛怕是捐出来的吧
158,咨询一下没几千万？你播屁啊
159,20人……
160,你这就把天聊死了…我们普通人哪见过十亿身价的？
161,可操作空间，请您详解
162,'助理'
163,有钱人能不好好教育自己的孩子吗
164,讲的都是废话！
165,前面的，富二代谁没受过良好教育呢？
166,但是穷肯定过不了三代
167,富不富的过三代不知道，两极分化严重就会反噬
168,这不是凭财力学习莫
169,确实如此
170,对，这都是大部分人嫉妒的
171,王思聪是个别，弹幕又想那一个盖全部
172,王思聪和他爹走的路线不一样，要是走他爹的路，也一样不会亏钱
173,暴发户的儿子和富豪的儿子还是很有差距的
174,那为啥王思聪德行那么差？
175,王思聪？
176,所谓的助理
177,我还以为平自己本事搞定外教呢
178,东东？
179,真的富人家教极严格
180,凭自己的本事
181,他自豪肯定就不是花钱进的这没啥阴阳怪气的吧
182,哈弗可不是有钱就能上的
183,额，一般富二代的教育都不会差吧，这真的是看人的
184,富二代受的教育高着呢
185,差的你哪儿去遇。。
186,这个是真的厉害
187,正是在下
188,我早就知道富不过三代是骗人的，但听着爽鸭
189,《凭 自 己 的 本 事》
190,前面的，你想想这些富二代有几个是低学历的
191,不知道wsc，zfl，zky，yhy，这些条件一等一的富二代能不能让他们父辈产业柳暗花明或者再创辉煌呢，拭目以待哦
192,富二代还有没收到过良好教育的？
193,我要跪舔
194,太强了，完全比不过
195,富二代特别nb
196,富二代nb
197,娃哈哈还是力帆？
198,凡事不能看表面不能以片概全
199,然后呢，我绝望了
200,凭“自己”本事
201,外国大学靠申请的，可操作空间蛮大的
202,赞同
203,你找都是些好的接受过良好教育的
204,电视剧都是骗人的^_^
205,有钱人都有自己的圈子，随便一个饭局都抵得上常人一辈子的人脉交往
206,先团结起来，保命为先
207,弹
208,对
209,可以革他们的命啊
