,弹幕
1,除了有点贵
2,...........................       
3,抽烟烟的没做好，这个屋子都不好了
4,别这样，会后悔
5,承重墙塌了，直接报废
6,再见了剪力墙
7,你不做饭就这样弄吧
8,油烟味全家原地爆炸
9,可拉倒吧，这种就是中看不中用
10,一点用没有
11,隔这放屁呢
12,玻璃折角全是油cao
13,传统菜也再见吧
14,前面的，就是不把视频看完
15,别想了，煤气公司不给你开气的
16,搞笑。。。
17,不实用
18,炒辣椒全家原地爆炸
19,nt油烟爆炸
20,客厅椅子那人怎么走进去 踩桌子吗
21,沙雕设计，还玻璃门何必搞自己
22,。。。。。。。
23,再见了承重墙
24,经常做饭这设计就是开玩笑，真的
25,油烟能呛死人
26,雇个人专门擦玻璃
27,做菜的时候你就知道烦恼了
28,承重墙拆个屁
29,承重墙怎么办？
30,中看不中用的设计
31,就是不做地下的排水
32,这设计我在日本两人电影里经常看到
33,怕擦玻璃累死。
34,不实用，开油烟机不顶用
35,油烟会增加装修业整体收入
36,墙体不让拆除
37,天然气公司不给开放式厨房通气的，没辞职的时候天天和人撕逼这个事
38,这剧情我知道
39,这种适合面积小的 这样看起来房间显的大一点 
40,一个月后玻璃全是油
41,承重墙吧
42,快去你的吧。你就是油烟机用飞机引擎抽都不好使。总下厨的别考虑开放式厨房。
43,中餐做开放式厨房不OK的哦，怕不是油烟机厂商派来的卧底～
44,餐厨一体虽好、就怕那个墙不是全砖墙还有剪力墙在
45,说油烟的 你油烟机不够好…
46,清洁到想哭去
47,油烟
48,折叠玻璃门，能挡住油烟吗？
