,弹幕
1,纯手工画画，6啊
2,乜节目
3,其实我觉得都挺好的呀，个予己见嘛。
4,呕呕呕呕
5,前面的就他还无奈，鬼信
6,你币有了
7,何旻哲真的无语，我看了都想抽他
8,何姐真的是人见人厌
9,妈呀这段建议来不及跑的赶紧静音
10,徐律嫌弃的表情
11,这杯子
12,杯子牛逼
13,这个人名字应该改成张大大
14,大家都在Q骁哥他非要强行leader
15,这里我巨讨厌这个人
16,强迫症好想把这个领子翻下来……
17,友情提示：在整体水平不高的职场里这样的人比较受领导欢迎
18,这个比把我尴尬到了
19,勇气可嘉
20,？？？？？杯子位置怎么放的啊喂！！！
21,尴尬
22,娘里娘气的
23,管理者要会用人啊
24,这难道不会成为工具人么
25,真的讨厌他
26,@童磨
27,我就是
28,辉哥真的太好了
29,他不是第一个月 是第一天吧233
30,关注了关注了
31,呵呵
32,成年人就这样吗？
33,好
34,长期来看，团队利益还是会大于个人利益的，或者说团队利益有了个人利益会更多
35,yue
36,丁辉QAQ
37,我们单位之前那个设计可谓是引起众怒。自己按时下班让别人替他做动手的活
38,油
39,1有这样的同学哈哈哈
40,我开始尴尬了
41,分手厨房
42,吐了
43,这是综艺
44,然而生活中最甜的人就是会比傻干活混的好啊
45,我当时看的时候，尴尬得用脚扣除一室三厅
46,其他人内心发抖，哈哈哈哈
47,当然是自己的任务更重要
48,个人利益难道不再之前吗
49,爽啊
50,那得看领导吃不吃这一套
51,1
52,一帮人看剧本看的津津有味
53,1
54,打脸
55,这大哥跟王骁干上了
56,啧啧
57,1
58,这不活该吗
59,？？？？？？？我下午煮菜不用放油了
60,11
61,画画风格不错。
62,王骁是真的有实力啊
63,看我王姐白愣死他
64,哈哈哈哈哈
65,哈哈哈哈哈哈哈哈
66,令人窒息的offer哈哈哈哈
67,11111
68,11111
69,画得好可爱哈哈哈哈
70,我们班里有个这样的同学
71,碰杯也是绝了
72,Gay达炸了
73,1
74,尴尬死了
75,剧本肯定有
76,其实很多人都是在想着划水啦，只是这样下来可能会被开除所以才认真工作的
77,哈哈哈哈
78,令人心动的offer
79,他阅历多
80,这个女的每次表情都耐人寻味
81,我已经不想再看视频了
82,111111
83,哈哈哈哈哈
84,领导听牌你自摸
85,这个杯子！谁是小辈？嗯？
86,令人窒息的offer第二季
87,尬死了求求了
88,无语了
89,害怕
90,碰杯礼仪真的是从小就知道的啊
91,我擦
92,我擦
93,llllll
94,11111111
95,1
96,和别人干杯，杯子要低过别人的 这是礼貌
97,其他7个人也不傻的 好吗
98,哈哈哈哈哈哈哈哈哈哈
99,啊啊啊啊啊啊啊啊太尬了
100,视频让我无限尴尬
101,国企不惧，我身边同事上面占全了，领导格外赏识
102,哈哈哈哈哈哈
103,这样反而让人觉得是傻子，得寸进尺，要看不同环境的
104,有公布吗？没公布就无所谓，也没人站出来提醒啊，
105,哈哈哈哈
106,中二哈哈哈
107,111
108,去
109,哈哈哈哈哈
110,11111
111,只是剪辑问题  把小毛病放大化了  不要针对个人
112,别人怎样还是不要评价  孰能无过
113,视频不要较真  千万不要针对个人
114,建议不要针对个人  这样不太好  不过up讲的挺好
115,建议不要针对个人
116,1
117,我的血压上来了
118,领导唱歌你切歌
119,守护全世界最好的辉辉子！
120,1
121,领导开门你上车
122,干就完了
123,哈哈哈哈哈哈
124,好人往往是吃亏的那个
125,我自己吧
126,？？？
127,人性本来就喜欢枪打出头鸟
128,第一季才是剧本感严重，人设照搬韩国，剪辑营造流弊感
129,咱们天花板都笑了
130,主要问题出在蜜汁自信
131,深深哈哈哈哈哈哈哈
132,哈哈哈哈哈哈哈哈哈哈哈
133,1
134,111111
135,呃呃呃呃
136,害怕
137,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
138,没有礼貌 不近人情 简历造假 真是绝了
139,我的脚趾拇直接抠出一座赫拉宫殿
140,哈哈哈哈哈
141,哈哈哈哈哈哈哈
142,1111
143,老阴阳人了
144,人给我笑没了
145,哈哈哈哈哈哈哈哈哈哈哈
146,小丑竟是我自己
147,油油油油油
148,这个也有点、过于热心了，还是先把自己做好吧
149,这种有点没颜色
150,低调做人，虽然慢热，但是能平稳落地
151,然后直接被朱一暄吊打哈哈哈哈
152,那剩下的人为什么不说话？
153,111111
154,我希望员工脚踏实地，最讨厌这样飘的新人了
155,1
156,我作为领导不喜欢这样的人
157,一开始一个女生已经提醒他了，王骁会主导，但他还不听
158,第一次见到新人想要分配工作的，这不是搞笑吗
159,1
160,字好看
161,要吐了…
162,好尴尬啊
163,111
164,1
165,那是专业能力不过硬导致的死亡
166,太油腻了拍马屁
167,吐了.....
168,1
169,辉哥人真的好好！
170,哈哈哈哈哈哈哈哈哈哈哈哈
171,地铁 老人 手机
172,11
173,强烈的表现欲，是想证明自己啊
174,敬酒举杯要放低这不是从小就知道的吗
175,直接完犊子
176,哈哈哈哈哈哈哈
177,我的天呐我每次跟人碰杯的时候都是最低的那个
178,阿婆主一直说反话
179,太爱辉哥了
180,尴尬死我了
181,我记得和别人敬酒要比别人低一点，特别是长辈和领导
182,111111
183,哈哈哈哈哈
184,哈哈哈哈哈
185,我会发现你的油
186,骁骁惨惨
187,这是什么软件
188,1111
189,11
190,？？？？
191,我就是…无语子
192,yi……………
193,这有什么问题么，挺好的，一个个有什么好躲的
194,1
195,这个杯子绝了
196,噫
197,太有用了，我正犯愁领导怎么开除我呢～
198,跟家里长辈喝酒都把杯子放下去的吧
199,1
200,是不是剧本啊
201,哈哈哈哈哈这个杯子
202,yue…我感觉梁女士都尴尬了
203,噫呃
204,脚趾抓地
205,1
206,妈呀简直就是我了
207,omg
208,我就是……
209,哈哈哈哈哈哈表白深深
210,我尴尬症犯了
211,救命
212,他翻译居然不分校对的人吗
213,额啊
214,喜欢丁辉
215,这辈子碰的，不如不碰……
216,111
217,哎呀 真的xswl
218,笑死我了 骁哥
219,哈哈哈哈哈哈哈哈哈这个
220,反复鞭尸
221,公开处刑
222,两个gay
223,11111 不她们占着位置
224,我觉得挺好呀 原来那组也是欺负新人
225,哈哈哈哈哈哈
226,诶
227,…
228,李晋晔啊，职场榜样
229,综艺，令人心动的offer
230,他的课程完成得我觉得都很好，就是因为他有经验，对他要求太高了
231,gay？
232,窒息
233,绝了他从小没人教养吧
234,1111
235,哈哈哈哈
236,我自己
237,这个杯子！！！！！
238,要死了
239,嘎嘎嘎
240,哈哈哈哈哈哈哈
241,杯子举低噢弟弟
242,面面相觑
243,他好母啊……
244,？？？这杯子也太高了吧
245,？？？？？
246,1
247,学到了
248,好阳光啊
249,哈哈哈哈哈哈活在心中那个
250,问的好
251,1
252,噗哈哈哈哈哈
253,哈哈哈笑抽了，
254,1
255,王姐眼神：你说啥？？？
256,11111
257,好家伙，勇气可嘉，实力就。
258,米?
259,我辉哥！！！！
260,1
261,yue
262,不要侮辱娘母啊，女人都看不下去
263,不行我要死了……
264,直接不干 不是更快
265,大家震了
266,搞砸关系这还不简单嘛
267,然后他就被淘汰了
