,弹幕
1,河南省考不要
2,私企大厂，这不是胡扯淡吗？
3,wc真的吗？？？？我们学校要我们规定时间内把三方协议发学校。。。
4,学校根本没有校招哭
5,抬杠？
6,选调生是不是还要求入党或者预备入党啊
7,然而没错过也考不上
8,很多学校壁着要三方
9,而公务员岗位没要求？
10,正常一百取一，应届生80取一就好找了。
11,应届生多还是国考省考要的人多。
12,胡说八道
13,其实没啥用
14,企业有应届生就业的指标要求 不然谁愿意培训新人
15,“应”第一声
16,应届也是外包不好意思
17,说没经验劝退的。你进的都是些啥公司。真有实力的公司有病才这么做
18,蒸不了可以煮
19,说实话，我就中招了。
20,校招也难
21,我们学校强制填。。。拿报到证
22,大个啥，傻吧
23,广东已经改了
24,不好意思我就是有丰富工作经验又正好是应届生的人。
25,一般企业不会认同的，类似于二战不好找工作
26,但是一般企业不认同
27,不早说
28,这个视频看到这里我只想说如果不是清北交复，并没有用，如果你是清北交复，那应不应届也无所谓
29,青睐的是985和211
30,辅导员要求我们毕业前签好
31,不，应届生他们也给外包
32,我当时那个实习学校给我签了三方但我后来没去他也没管我，哈哈谢谢他
33,奇怪的配色
34,校招在我们这也是和上千人竞争，一样的
35,评论里到底在杠什么呢？明明就是有优势啊，为什么不抓住机会，你们在酸什么？
36,主要便宜
37,男生比例那么高？
38,优先去乡镇，我告辞
39,选调只有定向选调市直才好
40,怎么申请？
41,就是大厂本身的员工，不是外包公司的
42,其实大厂是觉得应届生待遇不用给太高还好洗脑
43,hr是什么？
44,想问下非全算应届么
45,真的吗qwq我看到管培生还觉得挺科学的
46,错过了
47,应届生往往过了试用期会以没有工作经验为由被辞退
48,去年秋招真的是投了一堆大厂，没有任何水花，认清自己从小公司做起吧唉
49,正式员工的意思
50,不是双一流大学的选调生，，，，，，，，，，
51,交了社保就不算了
52,不考
53,大厂的很多秘书职位是外包的，社保不跟大厂跟外包，是这个意思
54,2020年毕业的哭了，疫情导致错过校招
55,本来浙江省考不要求应届生，今年招考出现了大批应届生岗位
56,本科的精英都保研了，俺们这种混子也找着好工作啦！
57,选调生要求可不是一般的高，别乱举例好吗
58,现在大厂都是外包公司
59,大厂编制就是正式员工的意思
60,想面试管培生和储备干部要注意，多数这种岗位都很坑
61,可以考研，但有些地方还对年龄有要求
62,放屁……
63,？？哪有那么多大厂位置
64,他的意思可能是正式工作吧
65,对 导员天天催
66,学校叫我们五月份之前都得找到工作电子签约。。。。。
67,挑综合能力前10%的人，90%的混子校招也不要
68,华为就是
69,考个研
70,重新上一次大学也算应届生吧
71,离职考研毕业生算应届吗
72,她说的编制是，大厂内部正式员工，不是外包
73,怎么申请？
74,垃圾 鸡肋岗位
75,大厂怎么有编制啊？...
76,不是因为招应届生国家有补贴吗
77,三方可以毁的
78,我们学校就是要求学生快点签三方协议
79,不是说只要不缴社保就是应届生嘛？为什么签了三方也不可以
80,为什么
81,烫手
