,弹幕
1,哈哈
2,一建现在有继续教育了吗
3,18
4,好家伙都贴上了
5,考的没一个含金量高的
6,我也在考一建
7,都是含金量低的证书
8,懂了考一级建筑师就够了
9,：
10,光挂证一年得20w吧
11,人家说的玩笑话，你们还真信是18
12,注会不值钱？活久见
13,挂靠啊
14,总比没有强啊
15,律师证欢迎你
16,这是18岁我的天太惨了。
17,这是现在管理严了，以前你就是躺着收钱的主
18,赶紧再考个消防
19,就只能挂一个
20,一建没有继续教育。。。
21,注会试一试
22,我考了法考和注会
23,最值钱的只是一建而已
24,这tm18岁？
25,大实话！
26,技多不压身，证不怕多
27,就是18岁？
28,牛逼
29,送我一张监理吧，求求了
30,0
31,一建难考吗
32,沉没成本
33,那你还考，考过了劝退别人么
34,那是你能考下来
35,测绘师泪目
36,测绘师
37,活该挂证的
38,真相了
39,凡尔赛
40,最早是可以的，但是现在不行了
41,这么多职称资格证可惜粉丝才5200
42,卧槽
43,挂一个公司遇年薪都几十万了吧
44,瞧瞧这说的是人话吗
45,培训机构吧，现场你是回不去了
46,要一直养着的
47,卵用
48,卵
49,没用个屁社保医保一年挂证一年都不上班都十几万
50,考证书在北京户口排号可以提前
51,专业挂证，你来了解一下
52,这样吗，以前还在B乎看到回答说光靠考的证年入几十万呢
53,考的不对 你再考个注会律师
54,前排说下，考一建证没错，看你会不会挂，挂到一家资质，一年也就2万。你要有本事，挂项目，6位数都有可能
55,嘁，谁让你自己没“关系”啊
56,你在大学考这么多？有点不信
57,你真自黑
58,一建就牛B了
59,然鹅有招标师证现在可以直接申报采招人员中级证
60,太什么了
61,你是个狠人
62,痛苦面具
63,66666
64,不至于吧
65,没有用
66,你18岁就考了这么多东西？
67,懂了这就去考一建够了
68,魔鬼
69,应试王
70,以后智能化，这东西就是越重要，你个人没什么用，有证就行，对了那种小广告还多吗？
71,两个证因为不去参加继续考试废了！
72,痛苦面具
73,哈哈哈哈哈哈
74,那我们考证的意义在哪里呢
