href,时长,名称,BV号,播放量,弹幕数,up主,up主id
https://www.bilibili.com/video/BV1D54y1W73h,05:05,这可能是b站学生党最值得收藏的视频！19个免费宝藏网站，论文电子书教材网课教案试题课件等学习素材从此不花钱！,BV1D54y1W73h,147.8万,3706,取景框看世界,40427625
https://www.bilibili.com/video/BV15t4y1z7yB,01:29,［400粉纪念］［化学］震惊！化学反应竟然可以做特效……,BV15t4y1z7yB,137.5万,960,透明的硫酸铝钾晶体,634950455
https://www.bilibili.com/video/BV1Nb4y1R7Ps,02:04,用魔方盘个老番茄,BV1Nb4y1R7Ps,133.5万,3052,mf8广场大叔-魔方地带,33937791
https://www.bilibili.com/video/BV1Z54y1p78f,01:33,麻烦老师看看，这个能判几年？,BV1Z54y1p78f,130.1万,396,天天鉴宝,429392011
https://www.bilibili.com/video/BV1EN411o7kZ,01:46,最后知道真相的我眼泪掉下来,BV1EN411o7kZ,128.7万,1145,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Vf4y1y7un,07:47,手机：我这才叫飞行模式          【自制】C919客机，送手机上天,BV1Vf4y1y7un,128.3万,4369,魔界造物,74529609
https://www.bilibili.com/video/BV1rU4y147bq,00:53,师傅领进门，判刑在个人！,BV1rU4y147bq,128.2万,143,天天鉴宝,429392011
https://www.bilibili.com/video/BV1PU4y1476y,01:43,我又不是盗墓的，为什么要抓我？,BV1PU4y1476y,127.1万,922,天天鉴宝,429392011
https://www.bilibili.com/video/BV1yp4y1p7zv,03:10,把U盘插到充电器上会发生什么？？？,BV1yp4y1p7zv,125.9万,2060,EaGZcY,22359114
https://www.bilibili.com/video/BV1Zf4y1z7Dw,02:45,P站上不了？没事，用这几个,BV1Zf4y1z7Dw,124.6万,1526,次元宝箱,586883695
https://www.bilibili.com/video/BV1B5411N7Vg,02:04,自从买了把刀，我的世界都变了【微距世界】,BV1B5411N7Vg,122.6万,1338,微距世界MacroRoom,1357115005
https://www.bilibili.com/video/BV1gf4y1z7ud,01:58,卧槽！这是什么原理？？！,BV1gf4y1z7ud,116.7万,1055,我直接住B站,346352847
https://www.bilibili.com/video/BV1Gh41127VJ,00:34,吃棒棒糖机,BV1Gh41127VJ,115.9万,1446,哲学研究所,306310955
https://www.bilibili.com/video/BV1eA411u7hJ,01:45,“坟  里  挖  出  来  的”,BV1eA411u7hJ,115.1万,969,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Zv411e7AM,01:39,宝友，这年过不下去了！,BV1Zv411e7AM,114.3万,665,天天鉴宝,429392011
https://www.bilibili.com/video/BV1K54y1x7ba,05:08,【才浅手工】看完拆门板？30天做个超大朗基努斯之枪,BV1K54y1x7ba,114.2万,6072,才疏学浅的才浅,2200736
https://www.bilibili.com/video/BV1s54y1p7kS,01:15,小伙子，你胆子也太大了！,BV1s54y1p7kS,113.5万,289,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Pz4y1m7j7,01:48,就拿这个考验干部？,BV1Pz4y1m7j7,113.1万,460,天天鉴宝,429392011
https://www.bilibili.com/video/BV1cV411t7bi,08:38,爆肝30天做出逼死官方的螳螂刀！能弹出，能收回。,BV1cV411t7bi,112.9万,1956,极客匠,129259501
https://www.bilibili.com/video/BV1ti4y1T7JR,02:01,好家伙，直接上交博物馆！,BV1ti4y1T7JR,112.2万,711,天天鉴宝,429392011
https://www.bilibili.com/video/BV1KK4y1W7KJ,00:48,【PS教程】不就是批量做个线稿嘛？还用手画？用ps不香吗？,BV1KK4y1W7KJ,110.9万,55,ps干货营,385959977
https://www.bilibili.com/video/BV1Hh411y72f,01:50,《建议上交国家》之提梁卣篇,BV1Hh411y72f,110.9万,479,天天鉴宝,429392011
https://www.bilibili.com/video/BV1iA411H7SZ,09:16,【动画】当喜欢2D动画的人开始做3D 【3D动画解剖说】,BV1iA411H7SZ,110.4万,3293,他条人czy,8377712
https://www.bilibili.com/video/BV1GT4y1P7x6,01:27,子轩是海东最大的黑粉！,BV1GT4y1P7x6,110.1万,304,天天鉴宝,429392011
https://www.bilibili.com/video/BV1zy4y1E79s,01:29,“中  国  锁  王”,BV1zy4y1E79s,108.9万,336,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Ay4y1Y72S,01:08,迄今为止，最牛的收藏！！！,BV1Ay4y1Y72S,108.6万,351,天天鉴宝,429392011
https://www.bilibili.com/video/BV1HK4y1p7pa,01:19,老师，这是祖传的，你可别吓我,BV1HK4y1p7pa,107.9万,335,天天鉴宝,429392011
https://www.bilibili.com/video/BV1ZK4y1Q7Ks,01:05,“建议上交博物馆”,BV1ZK4y1Q7Ks,106.4万,379,天天鉴宝,429392011
https://www.bilibili.com/video/BV1dy4y1E7SS,01:04,“死  人  身  份  证”,BV1dy4y1E7SS,106.1万,669,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Lf4y1r7dZ,03:56,【一听就懂】图片缩小后 内容竟变得完全不同？,BV1Lf4y1r7dZ,105.2万,1458,偶尔有点小迷糊,39665558
https://www.bilibili.com/video/BV115411E7Ht,01:22,求婚失败 变卖戒指,BV115411E7Ht,104.1万,770,天天鉴宝,429392011
https://www.bilibili.com/video/BV1vK4y1n7Xu,06:28,【B站最硬核视频】恭喜你发现了镇站之宝！,BV1vK4y1n7Xu,99.1万,714,咩2016,22179720
https://www.bilibili.com/video/BV11v4y1o79B,01:15,宝友，一定要注意安全...,BV11v4y1o79B,97.3万,462,天天鉴宝,429392011
https://www.bilibili.com/video/BV1s54y1p79i,01:18,冒死鉴定，点到为止！,BV1s54y1p79i,96.4万,131,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Mv411Y7RC,02:07,又喝醉了一个宝友...,BV1Mv411Y7RC,95.9万,653,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Dy4y117pC,01:19,吃海鲜，吃出百万海螺珠？,BV1Dy4y117pC,95.4万,363,天天鉴宝,429392011
https://www.bilibili.com/video/BV1ZT4y1N7wS,00:14,看着手好痒啊，怎么回事哈哈哈,BV1ZT4y1N7wS,93.9万,18,大国机械,388987410
https://www.bilibili.com/video/BV145411N76x,01:19,别人家的老祖宗...,BV145411N76x,91.2万,78,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Mi4y1F75f,01:31,“小  丑  竟  是  我  自  己“,BV1Mi4y1F75f,90.0万,439,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Uz4y1y7wu,01:44,宝友被夺舍了！！！,BV1Uz4y1y7wu,89.8万,782,天天鉴宝,429392011
https://www.bilibili.com/video/BV1SV411i7de,00:46,论鞭炮的正确打开方式,BV1SV411i7de,87.6万,558,tecbus遥控影像实验室,37515731
https://www.bilibili.com/video/BV1kr4y1N7P7,01:12,姜太公钓鱼：愿者上钩,BV1kr4y1N7P7,86.5万,707,天天鉴宝,429392011
https://www.bilibili.com/video/BV175411E7X6,00:59,一分钟教大家如何查询自己的入站时间,BV175411E7X6,86.1万,2489,Habusiburs伊君,28309402
https://www.bilibili.com/video/BV1tK4y1n7A5,00:46,社会套路深，子轩也迷糊,BV1tK4y1n7A5,85.9万,188,天天鉴宝,429392011
https://www.bilibili.com/video/BV1yy4y1J7xp,02:12,&amp;quot; 鲶 鱼 整 活 了&amp;quot;,BV1yy4y1J7xp,85.7万,821,天天鉴宝,429392011
https://www.bilibili.com/video/BV1py4y1Y7Yb,05:38,这视频能帮你找到所有想要的数据！你敢不敢来试试？,BV1py4y1Y7Yb,84.4万,1.1万,取景框看世界,40427625
https://www.bilibili.com/video/BV1Qy4y117iw,02:19,3d演示，任何车辆都无法通过这个障碍关口，太刺激了,BV1Qy4y117iw,83.6万,594,发明制造,2046539153
https://www.bilibili.com/video/BV1az4y1S72A,01:08,这又是把哪里给刨了...,BV1az4y1S72A,83.6万,373,天天鉴宝,429392011
https://www.bilibili.com/video/BV1ur4y1K7F7,01:21,天   天   炫   富,BV1ur4y1K7F7,83.5万,206,天天鉴宝,429392011
https://www.bilibili.com/video/BV1vK4y1n7En,01:03,大过年的，就别说是祖传的了！,BV1vK4y1n7En,83.0万,555,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Fo4y1Z7nW,01:00,“卸 岭 力 士 的 后 代”,BV1Fo4y1Z7nW,82.9万,154,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Xa4y1n7fP,00:26,男朋友电脑的小秘密,BV1Xa4y1n7fP,80.2万,227,程序员前任,630292924
https://www.bilibili.com/video/BV1AA411p7mP,00:33,只有5%的人听的到1.8W赫兹_2021.1.27,BV1AA411p7mP,80.1万,1294,技成电气百科,517760331
https://www.bilibili.com/video/BV1tV411q7vB,01:51,上海两套房！,BV1tV411q7vB,79.4万,267,天天鉴宝,429392011
https://www.bilibili.com/video/BV1UK4y1Q7F4,00:47,“徐悲鸿真迹”,BV1UK4y1Q7F4,79.4万,392,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Sh411y7nB,01:26,大吉大利，见棺发财！,BV1Sh411y7nB,79.3万,2270,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Zh411C7j7,01:23,480元狙击镜望远9公里，开启变倍后惊艳的瞬间成像,BV1Zh411C7j7,78.2万,241,百扬光学,389484088
https://www.bilibili.com/video/BV1oK4y1H7wy,01:10,专家：建议上交国家,BV1oK4y1H7wy,77.5万,163,天天鉴宝,429392011
https://www.bilibili.com/video/BV1iN411X7Tc,01:38,汉代陶俑，历史的见证！,BV1iN411X7Tc,76.8万,479,天天鉴宝,429392011
https://www.bilibili.com/video/BV1UK4y1D7uf,01:13,战国文物，十年起步,BV1UK4y1D7uf,75.6万,265,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Nr4y1K7gY,02:09,老司机必备！目前最好用的磁力链接搜索软件，你想要的都能搜到！,BV1Nr4y1K7gY,75.5万,362,木木夕630,595015973
https://www.bilibili.com/video/BV1no4y1d7o8,01:17,【Excel】一张动态考勤表，居然这么能赚……？,BV1no4y1d7o8,75.5万,12,秋叶Excel,480423911
https://www.bilibili.com/video/BV1KU4y1s7yv,01:23,“好朋友送我的千年文物”,BV1KU4y1s7yv,75.2万,283,天天鉴宝,429392011
https://www.bilibili.com/video/BV1wN411d7H5,02:17,谁这么有才发明这东西，太好用了，哪里有卖的,BV1wN411d7H5,74.7万,1014,发明制造,2046539153
https://www.bilibili.com/video/BV1Mf4y167S5,01:57,百万海螺珠？被我买了！,BV1Mf4y167S5,74.5万,568,天天鉴宝,429392011
https://www.bilibili.com/video/BV1YN411o7Qb,01:16,《建议上交国家》之陶俑篇,BV1YN411o7Qb,74.1万,269,天天鉴宝,429392011
https://www.bilibili.com/video/BV1gt4y167cD,05:37,心脏支架的开箱和细节放大展示，这玩意我真没办法评测和试用,BV1gt4y167cD,74.0万,1718,硬核拆解,427494870
https://www.bilibili.com/video/BV1so4y197ND,01:17,以为是个王者，结果是个青铜！,BV1so4y197ND,73.8万,416,天天鉴宝,429392011
https://www.bilibili.com/video/BV1sN411o721,06:33,除了微软雅黑，这几款字体随便用也会赔巨款！【旁门左道】,BV1sN411o721,73.5万,5924,旁门左道PPT,395619513
https://www.bilibili.com/video/BV1gK4y1p7Rk,00:13,五个稀奇古怪的资源网站，满足你的所有需求,BV1gK4y1p7Rk,72.3万,162,编程老K,1246752779
https://www.bilibili.com/video/BV1jN411o7o4,01:16,为了给孙子买房，爷爷拿出了收藏多年的宝贝,BV1jN411o7o4,72.3万,310,天天鉴宝,429392011
https://www.bilibili.com/video/BV1Af4y1r71P,01:02,“法外狂徒张三来了！”,BV1Af4y1r71P,72.2万,137,天天鉴宝,429392011
https://www.bilibili.com/video/BV1B541177PL,01:01,别害怕，你这还不够判的！,BV1B541177PL,72.1万,123,天天鉴宝,429392011
https://www.bilibili.com/video/BV1ev411e7bw,02:06,【微 缩 战 争】油管两千万播放微观摄影大师Macro Room来啦！,BV1ev411e7bw,71.9万,838,微距世界MacroRoom,1357115005
https://www.bilibili.com/video/BV1WA411M7Zn,00:12,5秒一个乳胶枕,BV1WA411M7Zn,71.1万,17,瞟眼洋葱头,2398145
https://www.bilibili.com/video/BV1nv411e7hJ,02:46,饭盒中的劳斯莱斯  测评体验,BV1nv411e7hJ,70.3万,832,露营叔,95252741
https://www.bilibili.com/video/BV1Bp4y1n7j1,01:14,“建议上交国家”,BV1Bp4y1n7j1,69.7万,285,天天鉴宝,429392011
https://www.bilibili.com/video/BV1uv411x7cw,02:21,【ps小技巧】用ps把妹妹的丝袜变成白色的,BV1uv411x7cw,69.5万,194,ps教程小李,609159646
https://www.bilibili.com/video/BV1dz4y127dZ,01:16,“反 人 类 收 藏”,BV1dz4y127dZ,68.4万,495,天天鉴宝,429392011
https://www.bilibili.com/video/BV14h411C7sd,01:10,“二胎最新套路”,BV14h411C7sd,67.5万,87,天天鉴宝,429392011
https://www.bilibili.com/video/BV1D54y1p7i7,00:13,这刀具,BV1D54y1p7i7,67.0万,36,UG爱好者,231777846
https://www.bilibili.com/video/BV1wv4y1f7pU,00:17,火力少年王拍的还是保守了 高清版,BV1wv4y1f7pU,66.6万,63,放暑假了喔,1894771543
https://www.bilibili.com/video/BV1Gr4y1K7fr,00:23,【PS教程】只要给够加班费，当牛做马无所谓~表情包,BV1Gr4y1K7fr,66.4万,17,ps干货营,385959977
https://www.bilibili.com/video/BV1dh411y7oh,06:41,「最简WIN10美化」简 单 几 步，赏 心 悦 目,BV1dh411y7oh,66.3万,524,幻想边城Fancity,436492907
https://www.bilibili.com/video/BV1Q5411J7e7,01:33,我爸到底还要考验我多久...,BV1Q5411J7e7,65.5万,229,天天鉴宝,429392011
https://www.bilibili.com/video/BV1or4y1T7e7,03:24,乌龟交配视频,BV1or4y1T7e7,65.5万,1823,FW_boy,583498327
https://www.bilibili.com/video/BV1xy4y1275r,00:16,#程序员 小妹妹，不知道能不能入的了你的眼？,BV1xy4y1275r,65.1万,62,1umiEfj8,2069259666
