,弹幕
1,干得漂亮
2,腾讯股票不降反涨，力度还不够兄弟们
3,正道的光
4,干的漂亮
5,腾讯也有被制裁的一天
6,漂亮，希望阅文合同也能被重新重视起来
7,好
8,应该拆分
9,腾讯就该被肢解
10,正道的光
11,正道的光
12,正道的光
13,正道的光
14,强烈支持
15,奸商的嘴脸
16,支持
17,支持
18,正道的光
19,henshin
20,正道的光
21,正道的光
22,干得漂亮
23,好！！！
24,正道的光
25,只要骂腾讯的，点赞就对了
26,好耶！
27,干腾讯
28,正道的光
29,天下苦腾讯久矣
30,好耶
31,正道的光
32,好样的
33,正道之光
34,正道的光
35,挺！
36,腾讯快点倒
37,好
38,干得漂亮
39,加油
40,搞得漂亮
41,正道的光
42,支持！
43,干得漂亮
44,正道的光
45,妙啊
46,漂亮。
47,正道的光
48,加油啊
49,正道的光
50,干的漂亮
51,干得漂亮
52,干得漂亮
53,正道的光
54,天道好轮回，苍天饶过谁
55,干得漂亮！
56,好耶
57,正道的光
58,好耶。
59,正道的光
60,好事啊
61,正道的光
62,正道的光
63,正道的光
64,干得漂亮
65,好耶
66,漂亮
67,好耶
68,好耶
69,确实
70,正道的光
71,很好
72,五菱干的漂亮
73,正道的光
74,打起来
75,正道的光
76,好耶！
77,好！
78,正道的光
79,好
80,正道的光
81,正道的光
82,正道的光
83,正道的光
84,这种视频有一个赞一个
85,正道的光
86,好
87,正道的光
88,正道的光
89,正道的光
90,干得漂亮
91,抵制腾讯，人人有责！
92,正道的光
93,正道的光
94,正道的光
95,好！
96,正道的光
97,最近腾讯被举报的好多，哈哈
98,正道之光
99,正道的光
100,太棒了！！！支持
