,弹幕
1,3.10回来见证大预言家
2,牛逼去
3,哈哈哈哈哈哈
4,谢谢
5,沪深 300pe百分比是什莫意思？
6,我想问一下  在哪儿可以了解现在的沪深300pe的百分数？
7,hhhhhhh
8,狗哥加油
9,加油啊
10,哈哈哈哈哈哈哈
11,老是爱你
12,不拖泥带水·讲得好！
13,是加权pe还是等价pe
14,牛壁
15,看长相就知道你肯定是个大聪明
16,点赞！
17,你说的都很热门啊
18,说的不错，我选老曹
19,？？？
20,哈哈哈哈哈哈哈
21,重点来了，做好笔记
22,不要管那些喷子，支持你的是大多数人！
23,pe=股价/每股收益，意味着花1块钱投资公司，多少年后能收回本金（也就是赚100%）. pe通常远大于1，越大表示人们对未来发展越看好（如果是错的，股价就会大跌）
24,买那么多喷子，你做视频也要摆正心态，支持你
25,那我每年换着投一年三倍的基金可以吗
26,点赞
27,有用有用
28,哈哈哈哈哈哈哈哈哈哈哈哈哈哈或
29,直接重仓诺安成长 
30,蔡经理yyds
31,加油
32,pe是啥
33,我gnm小白pe都不知道听着在这讲
34,哈哈哈哈哈
35,好的
36,确实
37,都是马后炮
38,坤坤不老 蓝筹到老
39,PE哪里看
40,现在PE是多少
41,先给一键三连，喷子狗死远
42,个人觉得up讲的很有道理
43,蔡经理:你在说我？
44,真理就是常识，复杂的问题简单化
45,告诉我哪里买(ー_ー)!!
46,回本
47,倒金字塔
48,哈哈哈哈
49,对啊
50,现在pe10
51,第一次知道原来长按可以一键三连啊。。。
52,啥是pe呀
53,@小瑜哥
54,我再补充几个谢治宇，刘彦春，葛兰
55,三年太久了
56,说白了就是在等接盘的
57,记笔记啦，谢谢分享
58,记下来记下来
59,我买了张坤
60,蹲一个课代表
61,哈哈哈哈哈哈哈哈
62,一箭三连成功
63,对，因为他是有情有义善良的人
64,张坤YYDS，朱刘谢
65,兄弟你这样子晚上少做点
66,已三连
67,感谢
68,谢谢二狗
69,明白了。投个十块
70,小白听不懂啊哈哈哈哈哈哈
