,弹幕
1,资本家没有发言权
2,傻
3,失败
4,笑了
5,狗拖
6,北大的啊，那就放心了
7,北大好家伙哈哈哈
8,哈哈哈哈哈
9,这个B别有用心
10,泡沫迟早被戳破
11,滚
12,这句话是对的
13,笑死我了
14,滚
15,你必须死！
16,人言否
17,杀了你
18,掐死你
19,呵呵呵
20,尼玛
21,要脸吗
22,房地产当支柱，笑死人了
23,额屁股搁哪呢
24,好！加速！
25,讲
26,考死嫩娘
27,恶心
28,真孙子
29,滚
30,他叫啥？
31,这种人是院长
32,呵呵呵呵
33,ohhhhhhhhhhhhhhhhhhhh
34,这就是北京大学吗
35,赚太少了
36,是真的
37,他说的是真的，主要是因为地价高，和房地产关系不大
38,确实没有泡沫，搞建筑的朋友应该都清楚，主要是因为地价高，和开发商关系不大
39,确实没有泡沫，搞建筑的朋友应该知道，主要原因还是因为地价高，和开发商关系不大​
40,狗东西
41,果然读书人良心的。。。。。。。。
42,去尼嘛の
43,？？？
44,滚
45,好家伙
46,做个人吧
47,这就是砖家
48,污名你吧，
49,确实
50,没少收钱吧！
51,看这身材就知道meisho
52,别研究经济了，回家研究研究你的良心吧
53,呵呵，北大人才
54,呸！
55,“并没有泡沫”
56,很   多   困    难
57,说的好像卖房子，是什么技术一些，本事是盖房子的，跟你一个卖房子的企业有什么关系
58,渣渣
59,他只是单纯的坏
60,你家有多少套房
61,笑死我了
62,tui
63,根本卖不完
64,很困难啊
65,？？？？？？
66,这人简直脸都不要了
67,这个人就是房地产行业的既得利益者，睁眼说瞎话
68,《支柱》
69,gnmd ab
70,he..tui
71,呵呵
72,你就是条狗
73,北大的，那没事了
74,好家伙
75,我们骂的时房地产商啊不是房地产
76,撒贝宁校友
77,还是北大的呢
78,北京大学的
79,请问你手上几套房?
80,呸
81,？？？？？？？？？？？？？？？？？？？？
82,？？？？？？
83,去尼玛的
84,恶心
85,我个人觉得，整个房地产就只是泡沫。
86,鬼！
87,《并没有泡沫》
88,rnm
89,是支柱产业吧！！！
90,你的房地产能出口吗？可持续吗？
91,不，你还真不是
92,北大就这玩意儿？
93,这是莱猪嘛？
94,就是个精致的利己主义者，说话像放屁一样
95,屁股长错位置了
96,太方向了，我都方向哭了
97,？？？？
98,北大啊 懂了
99,房地产是弱势群体
100,这就是垃圾
