,弹幕
1,突然觉得貌似我能行
2,治好了失眠
3,在中文这就是发音不标准，根本不用学习
4,很清楚，我只是听不懂
5,我就听出来个on  my  god
6,困了，晚安
7,美音真是一点也听不懂啊啊啊
8,i 
9,那你可真的太腻害啦 真的全部都会呢 好棒棒
10,just我听了十遍都没听出来
11,cold shoulder听出来了，不知道啥意思
12,i了
13,就听见一个oh my god
14,这一段全听清
15,主要是 cold shoulder 不懂
16,哈哈哈
17,？纵享丝滑
18,网课既视感
19,失去爆破音的意思，这都不懂还来看这视频的吗
20,omg
21,封面选的好
22,看了三遍视频我终于会了
23,这声音有点像何同学
24,ohno
25,什么叫不甩我
26,麦克斯
27,听懂了，但不知道cold shoulder是啥子
28,我去
29,就听懂了omg
30,破产姐妹
31,失爆：不发音
32,我听懂单词了，只是不知道啥意思
33,不看翻译领悟不到的笑点
34,max
35,说实话没字幕的话，我听不出
36,cool
37,失去爆破
38,听懂了
39,什么不是不理我吗为什么是不甩我不甩我是什么东西
40,老师口音真棒，讲解也很清晰
41,每一句都听得很清楚就是slang不太懂
42,麦克斯！！！
43,wauu我居然第一遍听懂了！！！！
44,好困，催眠视频
45,没有听懂这个红字，剩下的都懂了
46,全懂 全会 凡尔赛人路过
47,多跟读就会了
48,没看字幕还能听清，看了字幕就听不清了
49,大
50,声音好好听啊
51,见封进
52,一阵困意袭来
53,我要睡了
54,这个真的很简单 因为没有什么难的词汇
55,OMG! 我听懂了！！
56,凯特戴琳斯！！
57,全听懂惹
58,就听懂了OMG
59,施暴？
60,完全听得懂 我还可以给你加字幕
61,失去爆破
62,追过剧打无压力
63,无字幕完全OK
64,其實這個已經說的很清楚很簡單了
65,全听懂了
66,看语境吧
67,美国人只需要听到give shoulder doing year half finally 就懂什么意思了
68,跟发音无关 是别人早习惯了那些意思罢了
69,我就听懂一个o
70,max
71,怎么确定那里弱读那里强调
72,硬核无字幕
73,没有omg啊
74,我听懂你读的了，哈哈
75,shi   bao 什么意思
76,完全听懂
77,江苏无压力
78,老师读英语好好听
79,见封进
80,都懂了哈哈
81,都听懂啦 走了
82,基本全get到 这个还是比较清楚的
83,小便拍戏就这几句拍了很多篇的，你说她们能说语句不快？
84,我第二句以为也是这个金发女孩说的233
85,我只听懂天啊。。
86,max！
87,max！
88,应该做个美国人如何跟得上中国人的语速
89,哦天哪那拉巴拉巴拉巴拉
90,其实我就听懂 麦克斯你巴拉巴拉巴拉
91,太好听了
92,教学很好很好呀
93,"I don't know some words, and that is the point. "
94,破产姐妹！
95,max的我听不清
96,就听见一个OMG
97,忍不住跟着读了
98,就是听不懂
99,cold啥不
100,第一句其实听的很清楚.. 
101,口音好好听喔
102,看了字幕反而跟不上
103,我老觉得声音有点点像美队
104,我就听到了OMG
105,前面的我也是
106,大爱max
107,拜托，很慢诶
108,没有and啊 轻读连读都没有
109,只听懂了omygod
110,道理我都懂
111,我只听懂了 oh my god
112,我把五角星看成gta5了
113,Max，did you just give me the cold shoulders？
114,Max
115,以后每次一定先来个三连，太有收获了
