,弹幕
1,完了我寒假还有3天就结束了 
2,找个同学互相监督，目标高考考好，而不为其他，可以早起互相监督等等，有意者私聊
3,12
4,来得及
5,哈比
6,下围棋
7,没事分手了
8,1
9,寒假，我没有一次寒假是努力改变的
10,放屁
11,我不做人了，jojo！
12,被骂到了
13,重新做人
14,现在成绩都出来了
15,真实 我姐天天使唤我
16,只不过
17,感谢
18,别骂了别骂了
19,1
20,2
21,。
22,1
23,谢谢老师
24,重新做人
25,传统手艺
26,就是，一想要在网上查点知识突然就来B站看看自己关注的up主更没更新（很无奈）
27,谢谢
28,1
29,360准备冲一把
30,当你开头说了一连串最的时候，已经失去了他客观性
31,怎么这么真实
32,青春之旅的bgm !
33,哈哈哈哈哈哈哈哈哈哈哈哈
34,up好真实哈哈哈哈哈哈哈
35,牛啊牛啊
36,大学生前来听课
37,2
38,咋整
39,困了
40,非战斗人员请撤离
41,呵呵
42,哈哈哈哈哈哈哈哈
43,确实不知道怎么才能大进步
44,寒假被逼着去学强基了
45,1
46,bilibili
47,牛牛牛
48,真实
49,打开专注模式
50,1
51,感谢！
52,UP主好用心啊
53,我本来就是不会做，但是我一直在绞尽脑汁的想，真的铃铃铃，我这做了一条大题
54,1
55,我谢谢你
56,高一的我来了
57,我我
58,确实
59,感谢
60,我每天都六点起校队训练，学了一年半了从高一就开始
61,书：《你的善良必需带点锋芒》
62,虽然这么想很功利，但是确实没有错
63,完了，沉迷小说晚癌
64,作业帮网课，吐了
65,我们班主任天天鼓励我们，为我们加油打气
66,太真实了！还好我不怎么看
67,谢谢
68,谢谢老师
69,400分左右  选手
70,2
71,我好难  考的不好
72,谢谢
73,刚刚他那段是不是有bgm。。好吓人 说的考试像上刑场
74,1
75,感谢
76,QAQ画质感人
77,对对对
78,200分怎么办
79,哈哈哈笑死
80,今天3.6
81,我在饭桌玩手机哈哈
82,啥也不会的人最迷茫
83,哈哈哈哈哈哈
84,好！
85,。
86,我们寒假才七天
87,2
88,我今年高一了
89,哈哈
90,哈哈2000分
91,重新做人
92,莫名同步了
93,1
94,去收藏夹吃灰吧
95,22222
96,2
97,数学花了半小时的花
98,浙江省数学模拟卷基本都严重偏离高考
99,我是寄宿生
100,pipan
101,好了，我走呜呜呜
102,94天我该怎么办？感觉自己漫无目的
103,我发现其实越临近高考心态越不好以前也觉得自己心态挺好的现在就........
104,幸苦了呢
105,我一定可以
106,重新做人
107,林老师，辛苦了
108,重新做人，高考95天看到
109,我连458都考不到
110,我是fw
111,数学曲率只做出来第一问。。。
112,2
113,很喜欢跑步！
114,心态可以 但是知识不行
115,真实
116,真是
117,学到了
118,11
119,前面那个保送的你会引起嫉妒的。
120,现在就在床上的我有被内涵到。
121,是我了
122,前面番茄的等等我我也锁机
123,重新做人
124,寒假都过完了
125,你直接点我名
126,在刷坤哥的人表示你怎么不直接点名
127,老子都开学两星期了
128,谢谢老师！
129,谢谢
130,想重新做人了啊啊啊
131,2虽然考的不好
132,确实
133,英语可以么哈哈哈
134,对！每次看到这种我内心都无比生草
135,直接卸载
136,我们老师不让我做江苏题，说会带偏思路
137,我现在啥游戏都不玩，我敢说我骄傲
138,现在手机上只有搜索引擎，学习软件，b站，timing，清静的很啊超级爽
139,数学超人...害怕
140,我妈会突然推开那个锁不上的门
141,大家一定要加油啊！不管结果如何，拼搏过就可以了！刚看到这个视频的我离高考不到百天了有亿点慌
142,对不起我也废了
143,寒假已经过去了我肠子悔青了
144,讲的对，一针见血了
145,是的多和别人交流
146,初中生在角落瑟瑟发抖
147,复读的人来说一句复读根本不是想象中的那样，我现在比去年痛苦两倍
148,1
149,哈哈
150,我唔了
151,我
152,我
153,谢谢老师
154,加一
155,别骂了别骂了
156,|
157,感谢
158,不好意思10天都没有
159,我TM就是一个不自律的人！！！！！
160,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈这是在干什么
161,我成绩依旧不理想
162,老师辛苦了
163,2
164,一键三连了
165,反弹
166,我
167,谢谢老师！辛苦了
168,1
169,我的网课老师只会抱怨怎么还不放假
170,2一看到考卷就不慌了
171,感动
172,1
173,网课
174,好家伙
175,谢谢老师 我好像也是这样 
176,1
177,没用处 听他干啥 
178,这就是我之前为什么一直听网课现在不听的原因 
179,我tm就是一个不自律的人
180,hahiaahhaha
181,666
182,英语
183,好可爱
184,哈哈哈哈哈哈哈
185,感谢
186,哈哈哈哈哈哈好可爱
187,1 2
188,我TM直接阴阳师卸载
189,阴阳师戒掉
190,1
191,再见，树林
192,我现在只是健身睡觉
193,真率直啊
194,坚定信念
195,我觉得我很拖延
196,真实
197,谢谢！
198,喝口热水
199,太多了我也做不过来
200,真实
201,这我想过，想的睡不着觉
202,去了被赶出来了
203,饭桌上也可以
204,过年好啊
205,挺帅一小哥
206,3
207,怎么增加灵活性，我太死板了，还缺乏常识
208,要是有字幕就好了
209,有用有用
210,当我看到这个视频的时候我已经要去上学了呜呜
211,恋爱
212,没人了
213,我开学在学校看到这个视频！
214,亚妮狂喜
215,无论幸福还是不幸我们都要保持做人的尊严与正直
216,生而为人，我很抱歉
217,没有意义
218,1
219,扣头，胡思乱想停不下来， 钻牛角尖
220,11111
221,哈哈哈哈哈
222,老师辛苦！
223,谢谢
224,谢谢
225,感动 感谢
226,我，考物理
227,看了这么久，突然发现我已经大学了
228,啊啊啊啊啊被骂了
229,内涵到了
230,x   s  mm
231,xsmm
232,亚妮狂喜
233,亚妮狂喜
234,亚妮狂喜
235,好
236,徐娅妮说的好
237,徐娅妮说的好
238,徐娅妮说的好
239,许娅妮让我来看的
240,徐娅你来了真好用
241,娅妮姐姐那来的，俺要考上蓝翔技校，为国争光！
242,许亚妮来了真好用
243,许亚妮来了真好用
244,你不这么做我也不一定点进来
245,哈哈哈哈哈哈哈哈
246,前面还不错 我得先听完呀
247,嗯哈哈哈哈
248,等等我去取关一下
249,看手机小说一天能上瘾8小时，这个有啥替代品啊
250,谢谢
251,我在厕所学
252,真题没有优劣？浙江20年语文阅读出得跟睿智一样
253,被骂爽了，看完就断网
254,我不做人了
255,被骂一顿舒服多了
256,我的思维还没固化，因为我莫得思维
257,我今天就开学了
258,哈哈哈哈哈哈离谱
259,哈哈哈哈
260,寒假已经结束了，唔
261,理解
262,做江苏的
263,你真棒
264,”
265,哇
266,加油
267,考试加油
268,理解
269,真心感谢
270,蟹蟹老师
271,玩手机
272,睡觉
273,作业没写！啊……咋办呀还有16小时就上学了
274,真实
275,好家伙，明天早上就走，现在晚上十点四十了。。
276,高考加油
277,谢谢老师！
278,谢谢！！！
279,抠痘
280,我平时都还行，就是一到正规考试就崩555
281,明天就上学了，为什么没有早看到
282,老师真的好可爱
283,明天开学的笑了
284,开学第一天枯了
285,老师有点可爱哈哈哈哈哈哈
286,2
287,三天寒假的人沉默了
288,辛苦了
289,对
290,1111
291,真实！
292,筛选
293,重新做人
294,《重新做人》
295,感谢
296,对对对
297,感谢老师！
298,谁不是呢
299,我也有底气让它在收藏夹里吃灰[手动狗头]
300,直接重新做人
301,树成林
302,谢谢
303,太好了
304,对
305,2
306,有用
307,1
308,2
309,谢谢树林
310,谢谢！！！！
311,啃手转笔加一
312,监控？拆？
313,22
314,前面红字我也是
315,哈哈哈
316,谢谢啊 感恩
317,说出我的心声
318,老福特再见
319,460...首考全考炸了
320,真的。。
321,？？？！！！
322,？？？？？？
323,1
324,好真实
325,吹吧
326,真的受不了网课老师一讲体型就自己编个什么口诀出来，搞得我只会硬套公式
327,重新做人！
328,不推荐博人转(狗头)
329,重新做人
330,1
331,1.5
332,那我愿意迷茫
333,2222222
334,1
335,1
336,怎么下载！？？？？？？
337,寒假已经过去了 明天报道
338,在我的收藏里生灰吧
339,好家伙明天开学了
340,QAQ
341,对的！这标题我看腻了……但我知道是你，我在知乎认识的你。
342,瑞思拜
343,这个男人真的厉害，总是抓住人的内心
344,辛苦了！
345,老师、学校的很多毒鸡汤思想简直是太恶毒了，啥歪理都有
346,资本贩卖焦虑
347,拜金主义、消费主义、成功学……
348,谢谢老师
349,浙大加油
350,1
351,感觉高考要培养的这种批判性思维、反对思维固化的方向是当今社会很需要的（不是公知），因此虽然我很难，但是我也乐意去投身其中
352,看书我觉得可以
353,对
354,1还很影响后面考试都发挥
355,就是啊
356,重新做人
357,从善如流，从恶如崩
358,一个月逆袭叫好好学的怎么想
359,我寒假也是明天结束
360,更新内心世界
361,说得对
362,小睡一会儿
363,情绪疏通
364,情绪体验
365,辩证否定
366,输入内化输出   应用
367,老师辛苦了，感谢老师
368,1
369,就觉得。很难。我还有很大空间，然后卷子一丢就去写题了
370,八省联考直接干蒙了
371,好家伙，明天开学
372,心疼
373,好心疼啊
374,寒假已经过完了
375,我tm就是一个不自律的人
376,感谢！辛苦啦
377,就是觉得学累了，还没成就感，玩手机就像是一种仪式
378,follow  you
379,谢谢老师
380,太真实了
381,理解
382,感觉从18年起就和以前不一样了，已经有预示了
383,狗曹
384,不要监控我！哈哈哈哈
385,就是因为标题我才不想看的
386,同志们 舍不得取关的先卸载吧 高考完下回来 我就是卸载戒掉了豆瓣
387,222主要是菜的无所畏惧……
388,重新做人
389,鲲哥哭晕在厕所
390,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
391,树成林
392,明天开学
393,真心不错
394,寒假已经结束了，还有3
395,老师辛苦了，2022高考加油
396,可以吃
397,理解
398,1
399,已被保送，肆无忌惮的看小姐姐√
400,哈哈哈哈
401,我在床上学，真实了哈哈哈
402,好
403,同中考
404,1.生活习惯体系 2.学习习惯体系 3.动机成长体系 4.情感认知体系
405,热血漫
406,Windows
407,谢谢老师辛苦了！
408,1
409,111111
410,社会人
411,要么改变环境，要么改变自己
412,233
413,在床上很容易睡着
414,三个原理：1.尊重现实 建立好习惯维护好习惯 2.主动筛选信息流 建立防火墙 3.为剔除的东西 寻找替代品
415,说个题外话，好帅啊好有魅力哈哈哈哈哈哈哈哈
416,1
417,钉钉--
418,钉钉--
419,1
420,没有思维哈哈哈
421,数学文化与创新
422,重新做人
423,11111111
424,高考选的是会思考的学生
425,高考不是选会计算的学生
426,高考题 模拟题
427,不盲从
428,模板化会思维固化
429,理科好容易这样
430,题型规划太死
431,思维固化
432,抠手
433,1
434,我来二刷了
435,《你的善良要有些锋利》
436,重新做人！！！
437,太对了
438,1
439,正在啃手。。。
440,辛苦了
441,1
442,1
443,444挺不错的，吉祥
444,完善自己建设自己
445,1
446,我；；心态太弱了
447,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
448,太真实了。寒假结束了我看到这个视频了
449,害
450,垫底辣妹
451,2
452,胖子瘦子说的对:...把我班数学的学霸都概括完了
453,太年轻了以为是学生呢
454,是我……对任何事都没有兴趣……
455,删掉。
456,感谢
457,来得及，考的上
458,筛选信息流
459,练字帖
460,感谢
461,我直接对不起自己
462,我
463,突然粉上这个up主
464,，，，，好的
465,辛苦了
466,进度条
467,好家伙
468,2
469,2
470,重新开始
471,可！
472,222222
473,中考的时候就老紧张了
474,已经玩了一个月了
475,我能提150就知足了
476,真的真的
477,取关了
478,1111111
479,好真实啊
480,1
481,哈哈哈哈哈哈
482,阿甘正传
483,1
484,我们班主任就不一样了，懒得说话
485,老娘心态好啊
486,我在寒假结束前一天看到这个视频....
487,完了寒假没了我来晚了
488,1
489,明天开学
490,我妈坐我旁边一起听……
491,查缺补漏
492,550看看自己能提多少
493,高中三年没用过
494,什么是模板啊
495,物理河北卷恐怖如斯
496,你多笑一下啊
497,我真的 现在人就喜欢看这个 我也是
498,你在监视我
499,【谢谢 我来了 发现了你这个宝藏】
500,啊啊啊 我真的心态很脆弱 容易崩
501,时间不够 手抖
502,我464 看看自己有多大弹性
503,我要重新做人了
504,哈哈哈哈
505,queshi
506,难怪粉丝这么少（狗头）
507,22
508,真的 一天就山体滑坡 以前明明我是天天锻炼的
509,走神
510,我tm就是一个不自律的人
511,《我 在 床 上 学》
512,辛苦了
513,淦 为啥没早点看到
514,老师辛苦了
515,435
516,爱了，很有用啊
517,啊啊啊啊啊，我们是新高考的第一届
518,2
519,就是你啊
520,我刚报了这种网课
521,1
522,《寒假过完了我才刷到视屏》
523,寒假没了
524,我149哎
525,奔跑中
526,这。。。。
527,《大块》
528,特尖班倒数
529,感谢树林！
530,感觉
531,感谢
532,对啊
533,考的时候崩了五分钟然后就好了
534,要见树林
535,接受！！！
536,。。这
537,我的坏习惯就是看手机比如说现在这个视频
538,明白
539,高一下学期 我能行
540,2020年全国一卷物理大题是不是没给重力加速度取多少…
541,纵使你的内容不适合我，但你的态度也会打动我。
542,真实
543,1
544,1
545,套娃
546,手机看网课
547,我们也感谢你啊
548,够狠
549,我关注的某个老师，天天都是这种东西，后来直接取关了
550,卧槽，我哭了
551,1
552,我也爱啃手，考试也会
553,这个人好像有一点像华晨宇？
554,别骂了别骂了
555,被圈粉了
556,用学习代替
557,我的天，真的句句戳我，你是第一个讲到我心里的人，太喜欢你了！
558,看数学网课
559,明白了，替代品。也就是说分手了要找个替代品嘛哈哈哈
560,世界观
561,我考试做完后直接玩起来了
562,感动
563,1
564,我
565,我也22届
566,你看我还有机会吗
567,那怎么办嘞
568,啊啊啊啊啊啊啊
569,2
570,怎么办呢
571,好事
572,对，没以前活变了
573, 上面的？？？？？？
574, 我是没有早上的，中午起来，刷一下午b站，诶
575, 去图书馆玩手机，我没救了
576,哈哈哈哈哈哈2000写了半年了。。。。。
577,我我我我
578,对
579,老师辛苦了
580,1.5吧。。。
581,1
582,哈哈
583,真实
584,别骂了别骂了
585,谢谢您！！！
586,老师辛苦了
