,弹幕
1,只要是自己喜欢的视频都会反复观看，实话
2,我看过哈哈哈哈
3,收藏大于点赞的必看！
4,考研
5,？？？？？？？
6,？？？？？？
7,学习不需要坚持，坚持的人不会学习，学习的人乐在其中
8,币有了
9,减肥40斤
10,非常赞同
11,过六级 拿数模奖 写一个游戏 绩点3.7以上
12,辞职
13,公考成功上岸
14,见到她
15,流量明星就是这么来的
16,变的更好
17,211
18,1
19,真实
20,顺利进复试，顺利通过复试，加油
21,赞
22,我看完了！！！！
23,电气工程师
24,今年再忙也要开始跑步
25,滑雪大冒险
26,喜欢的，喜欢女孩子
27,计算机二级，英语四级，体重掉下去，成绩提上来。
28,法约尔，统一指导
29,美丽芭蕾应该榜上有名
30,已经看完了
31,例如，台湾
32,脱单
33,前方高能预警
34,换工作
35,啊，其实没有三连
36,脱单成功
37,脱单
38,搞钱
39,考研上岸
40,取平均
41,鄙人收藏夹前几个就是变态心理学
42,只投币不收藏，因为三个，一边看一边就收藏了，这样很好
43,爱乐之城
44,期待期待(๑˙ー˙๑)
45,武大
46,是研究变态的，还是研究完再变态的
47,做变性手术
48,没有手表
49,早年nike广告，在电视看过这个的怕是都30了
50,对，这个飘过的弹幕说的对，比如你吃饭时间去饭店根本吃不到饭，因为人家也在吃饭。
51,法考主观题  拿证
52,不给三连
53,真相了
54,中央财大！
55,我没有表
56,成功上岸
57,哈哈哈哈
58,瘦下来
59,中考700+
60,雅思加油！考上英国研究生！！，
61,考研成功
62,挣钱挣钱挣钱挣钱挣钱挣钱
63,目标：考研上岸
64,做亚马逊
65,目标是追完你的视频
66,先三连
67,今年赚个10万
68,美丽心灵
69,考医师资格证
70,考医师资格证
71,考医师资格证
72,目标，中级经济师
73,你币没了
74,减脂
75,四级一次过
76,对！
77,已三连
78,今年两个目标
79,居然收藏＞点赞
80,我怎么从来没觉得有难追的女生
81,这不就是多重博弈吗
82,弔图一堆
83,哈哈哈这个已经在我收藏夹吃灰了
84,大家纷纷发弹幕证明自己很有恒心毅力
85,过二级
86,减肥
87,马云直呼内行
88,考研！
89,做梦
90,佣有一个目标
91,1
92,专业第一
93,目标：占领米国
