,弹幕
1,熟練掌握至少一門外語的人只是感受到並痛苦于於無知和偏狹，而那些極端民族主義者對無知和偏狹不自知甚至引以為豪
2,好厉害
3,智者
4,书读多了就是这样
5,吾生也有涯 而知也无涯
6,跌落坠入的是虚无 不是因为没有方向 而是特别地有方向-未明子
7,刚买了一本怦然心动
8,为什么我现在才看到这么优质的视频
9,是，精神分裂，接纳了不同的文化世界让待在另一个文化世界的自己感到孤独
10,这个观点过于主观
11,说的太好了吧
12,犯罪都市张谦蛋
13,前面的，全文背诵想法+1
14,说的不错啊
15,up是uw毕业的嘛
16,hhh这不是我大学旁边的书店吗
17,这是学的有多好啊…都能谈论一门外语的深层美了
18,背后的地图是曼哈顿下城....
19,确实
20,年轻时的峰哥
21,我觉得这是很美好的一件事啊，我们和外国人的隔阂不像我们曾经认为的那么大
22,要考试，但我现在大学，英语还是零基础
23,1l
24,？？？？？？？？？？？？？？
25,找陈院长啊
26,THIS IS CRUCIAL!!!RELIABLE SOURCE OF INFORMATION!!
27,EXACTLY!
28,峰哥？
29,有又能如何，不过“庸人自扰”罢了。
30,好象乐山大佛
31,R语言实战 一眼瞥见 为何我这么敏感 因为我对R语言爱得深沉
32,“理解得越多，就越痛苦。知道得越多，就越撕裂。但是，他有着同痛苦相对称的清澈，与绝望相均衡的坚韧。” ——勒内·夏尔 
33,理性本身就是一种漫长的无眠，认知的升格也常伴随着撕裂的痛苦，然还是不愿停下继续向前求索的脚步。
34,学了四门语言，现在在学第五门的路过
35,你学会了外语就拥抱世界没有偏见了吗
36,凡尔赛本赛
37,ADM，yes！
38,都是韩国的谢谢
39,这就有点扯了，学历史不看外国人写的东西叫什么学历史
40,"Yes, but history written by whom, for whom?"
41,我只能说牛逼啊哥们
42,这为什么会让人感到痛苦？这些巧合应该会让人感到认知的快乐呀。
43,在这里骂韩国的人成功地让整个b站知晓了你视野的上限，结合up主视频食用更佳
44,觉得空洞是因为你不能理解，谢谢
45,不够牢靠笑死，井底之蛙够不够牢靠？
46,。
47,有公知之嫌，辩证，警惕！
48,韩国人？背后的地图是南韩吧？
49,好棒o(≧v≦)o加油
50,不看镜头是要读稿吗？
51,这个韩国人？难得一理性韩国朋友
52,我们大广西也有血肠
53,峰哥老弟儿？
54,牛
55,很像手工耿的弟弟
56,哇这段说的好好
57,哈哈哈哈哈哈哈
58,全文背诵
59,好好听呀
60,为什么不能觉得这是自身的文化融合呢？
61,没问题吧
62,啊，used to stand，这波used怎么理解
63,棒子的民族自豪感建立之路任重道远啊
64,好凡尔赛啊
65,帅版峰哥
66,伟大的卫国战争
67,所以马哲会给我信仰与定位，不至于跌落虚无。
68,这不哈尔滨张谦蛋么
69,牛逼
70,具有这种思想境界的人，万中无一
71,因为都是人类啊
72,太难了。在舒适语言环境都不容易做到。
73,中国人还
74,哈尔滨老大哥张全蛋
75,up的意思是 文化的相似不是因为模仿，而是人的共性与相似，大概这样吧
76,苏格拉底：我最大的知道是知道我什么都不知道
77,我他妈就是英语白痴
78,上面的小学生？
79,ture
80,我反智主义大b站怎能容得下你这种理性言论 关注了
81,？？
82,lalaland
83,讲话的节奏好吸引人
84,这口音好听的
85,真实
86,对啊，偏见越多越愚昧，不是这样吗
87,开阔眼界
88,哈尔滨张全蛋
89,如何才能像你一样说得这么溜，我初中水平
90,这篇我要全文背诵呜呜呜
91,说的真好，喜欢这个观点
92,喜欢就行
93,不是所有人都是为了求知欲才学外语的呀。
94,up长相有点像ABC
95,长得有点像镜井仁。。。
96,说凡尔赛的求求你们不要显摆自己的无知了 学到一个新词就乱用
97,演讲材料了
98,哇真的我点开视频第一眼就觉得像仁
99,但厉外拉同永远是基调
100,有钱人
101,说反话吗
102,弹幕护体
103,峰哥亡命天涯？？？？？
104,但这不是不学外语的理由 不学看不到世界
105,순대应该翻译成米肠，虽然里面也有血，但和血肠是两个东西
106,想要就努力争取，不想要就安心过活，这两者其实都一样的，没有谁高贵，没有谁底下，都是在舍弃和得到的天平中抉择。
107,突然莫名感同身受到有点泪目 
108,无知会坠入虚无 但求索又刺激着我
109,？？？？？？？??？
110,感谢你的认同
111,确实优秀
112,对知识的追求几乎在本质上就是一种自虐
113,中华文化有着最大包容性
114,这段视频值得很多极端民族主义的中国人看一看
115,要勇敢直视这个世界直视自己的文化体系，即使它和你脑海里的固有思维产生矛盾
116,新闻也是这样，每个国家立场不同真实性和报道的内容都不同，没有绝对真实
117,站在更高处从多的渠道来理性看待自己的文化，方能知其真实模样
118,我们从小被灌输的思想不一定是正确的，电视里的新闻也不一定是完全真实
119,这个说的太好了，不管是历史还是新闻每个国家都有自己的立场
120,说的太好了，国内一些极端民族自信的人真该看看
121,愛上這個特別的觀點
122,确实
123,天哪，这是字儿吗
124,看个视频也能碰到校友们绝了
125,总有一天全世界说汉语
126,刚刚查完四级
127,not all…不应该翻译成“不是所有的”吗
128,lmao
129,这句话是真的
130,逊色多了
131,中国学外语干嘛？
