,弹幕
1,中华文化博大精深：学习（方面）开挂           学习开挂（的方法）
2,一个赞学习一小时
3,与出题人对骂
4,懂了，今晚就和试卷洞房花烛（指写一个晚上试卷）
5,考怎样让我死的明明白白
6,尤其是生物
7,大人，食大便了【doge】
8,然后出题人换了一波……
9,理科嘞？
10,对 对 对 所言甚是
11,可是事实是这些时间我真的完完全全全部浪费
12,1111
13,这个弹幕怎么回事
14,学个屁
15,1111111
16,1111111
17,111111
18,哇喔！
19,哈哈哈哈哈哈真实
20,别骂了别骂了在哭了
21,七个学习习惯
22,学习就是做题和考试吗？
23,111
24,1
25,真实
26,1
27,是我了
28,是我
29,是我了
30,学个屁
31,哈哈哈哈
32,BGM好评
33,111
34,我买了这本书！
35,哦～搜噶
36,11111
37,你额头怎么跟飞机厂一样
38,对对对 特别生物
39,哦
40,1
41,1
42,逻辑重要
43,真实
44,确实
45,哈哈哈哈
46,哇塞
47,1
48,1
49,11
50,那你现在哪里高就？
51,2
52,我爱你
53,1
54,1
55,考研是选拔性
56,杨爱卿说得太真实了
57,开车呢？
58,11111
59,就是我
60,真实
61,真实了
62,1111111
63,出題人想要我死
64,哈哈
65,1
66,我也，我太容易骄傲了
67,1
68,丨1
69,你干嘛呀
70,这发际线
71,1
72,1
73,太强了
74,111
75,11
76,哈哈哈
77,1
78,1
79,谢谢姐姐把我给骂醒了
80,金广发
81,求分享怎么复盘啊啊啊啊啊
82,诶正中我下怀
83,1
84,完了，我是学渣的原因居然是单身
85,真实
86,真
87,真的
88,是我了
89,说我了
90,可我不会的是哪10道。
91,1
92,1
93,我我我我
94,楼上笑死我了哈哈
95,大人，食大便了
96,1111111
97,人和人还是有区别的
98,11111
99,1
100,又不是让你盯着出题人 是看题目要考的是什么
101,111我班学霸上课看小说 结果北京交大 现在想想真是。。。
102,眼睛不能直视
103,1
104,1
105,1
106,11111
107,每次都偷读
108,1111111
109,1111111
110,确实
111,11111
112,这叫偷着学
113,1
114,我就是
115,1
116,1
117,1
118,请直接报我名
119,11
120,11111
121,111111
122,11111
