,弹幕
1,弹幕重点偏了吧
2,请收下我的膝盖
3,现在高端的文章不是这样的
4,感觉就是中规中矩的写法，有较好研究基础和相关文章的可以这样写
5,帅帅帅气气
6,好好看我的天
7,adobe acrobat dc
8,666666
9,我一个高三同学点了进来
10,Adobe pdf
11,的
12,result念得我好难受啊
13,口语好差
14,用lda做主题演化，感觉方法不难，但是做的很细
15,对不起 up太帅了 我老走神
16,老师好厉害
17,result？
18,老师的五官好立体，鼻梁超好看
19,老师好帅
20,让我来康康，目前对于我来说的天数
21,老师好帅！
22,学到了
23,好帅
24,求文献阅读软件的眼睛不要可以捐给我  注意看上面的小字
25,好家伙 直接下载
26,老师好帅
27,我是来看左上角的
28,迫于老师的威压前来观看
29,應該是adobe reader吧
30,感谢~
31,好帅我天哪
32,好帅
33,可以师生恋嘛
34,老师是哪一年的
35,荒漠甘泉
36,谢谢老师，真是荒漠甘泉
37,Adobe Acrobat DC     adobe全家桶
38,顶！支持up希望能继续发
39,学往生里学
40,是被up颜值吸引力进来的，爱了爱了
41,y
42,老师帅，水平高
43,好看
44,information -> knowledge
45,这熟悉的动作
46,回头查查老师资料，怎么这么年轻这么帅
47,最上面写着呢
48,这不就是adobe编辑器吗？
49,UP加油 我来补课
50,老师太硬核了！
51,支持！！
52,蟹蟹
53,这么帅
54,三连了
55,老师太帅了
56,来啦
57,卑微上大学子路过表示一惊
58,声音好好听
59,真的是帅
60,来啦
61,这么年轻的副教授！
62,收藏收藏
63,弹幕助力
64,太喜欢你了
65,Adobe Acrobat
66,请收下我的膝盖
67,好帅
68,科研乞丐 
69,我来加一弹幕
70,妈耶，我眼花
71,文献阅读软件是什么呢？请指导
72,终于知道该怎么看论文了，老师好厉害。
73,来了
74,增加弹幕！
75,老师长得很帅啊
76,我来啦
77,啪，就投币关注了
78,想到了在usyd的日子 这肝疼的视频
79,哈哈哈给一条弹幕，颜粉
80,感谢老师
81,头发茂盛
82,我来组成弹幕
83,不错～～
84,哈哈哈哈我来了，支持老师
85,太厉害了
86,来了
87,来啦
88,学习
89,帅哥
90,这段话很中国人，但是很清晰hhh外国人写作感觉一般不会太遵循这种模板套路
91,jia
92,嗯
93,来啦
