,弹幕
1,可是我妈在意
2,中国人民大学
3,华东师范
4,浙江大学
5,一数
6,武汉大学
7,中国人民大学
8,厦门大学
9,考研，加油
10,我想回去复读了
11,我忽然又相信刷题的意义
12,华中科技大学
13,2
14,挣钱
15,我天天想我要上清华
16,快去买比特币
17,清华！！！
18,川农大学
19,太原理工大学
20,厦大！
21,北大
22,深圳大学
23,00:49
24,好好高考
25,懂
26,懂
27,憋回去了，好不容易才到高二
28,北京外国语大学
29,中大
30,武汉大学
31,bgm爱了！！
32,西安交通大学
33,。
34,理科我是从最基本的公式一个个来推导，等你全部推完理解了数学物理水平都能提高
35,记笔记没多大用，关键要自己动手做
36,买茅台
37,四川大学
38,南开
39,清华大学！
40,浙江大学
41,没有
42,哭
43,班主任在意
44,所言极是
45,对对对
46,我15
47,老凡尔赛了
48,14
49,niuzhi轻点用
50,学到了谢谢RC
51,一百三真心不高
52,想上中国传媒大学招生660
53,650
54,重点高中
55,14
56,现在还是哈哈哈
57,华师
58,河北师范大学
59,你TM人言否
60,北京理工大学
61,博叔生物
62,吉林大学吉林大学
63,确实
64,确实
65,非人哉
66,牛剑
67,清华
68,好好学习
69,鲲哥带你学数学
70,清华大学
71,学到了！
72,武汉大学
73,曲一线
74,我今年刚好15岁
75,我今年刚好15岁
76,学到了
77,武大，离家近
78,物理黄夫人
79,清华
80,武汉大学
81,17
82,北大
83,对对对
84,南开
85,川大
86,大连理工
87,个人感觉 用铅笔好一点 因为做题得出来的结论有时候太片面 方便改
88,祝发弹幕的小朋友们都能考上自己理想大学！我也一样嘿嘿
89,铁中
90,武汉大学
91,15岁
92,懂
93,清华大学
94,中国政法大学
95,北京协和医学院
96,曲一线
97,我要上北大
98,坤哥物理
99,四川大学
100,中山大学
101,12
102,一数
103,北大 的生科院
104,跟她表白
105,东南大学
106,中央传媒大学
107,厦门大学！！！
108,物理黄夫人
109,高考难题
110,25
111,英语不行就去学日语，我学一年日语考了九十几
112,中科大，三年后我还会回到这个视频的
113,武大
114,2021中考考上信高或二高一高
115,2021
116,3+2可以吗
117,Spaces X
118,清华大学
119,一数！！！
120,？谁管你们几岁
121,北师大！
122,985
123,懂！
124,谢谢！
125,朱昊鲲
126,考上二中实验班
127,道理我都懂，做到真的很难
128,正是15岁
129,中科大
130,我要考南京大学！！！
131,北京大学
132,西安电子科技大学
133,高一在呢
134,一定要好好学习！！！！
135,？？？？？？？
136,高一生
137,央美！
138,清华大学
139,河北师范大学
140,呵呵，我们班就有一个，然后很瞧不起宿舍其他人（包括我）然后两学期快过去了，她这样子还是拍在组合下游
141,文综刘勖雯
142,北京服装学院
143,好家伙，我现在就15
144,我十五才初一？？？
145,厦门大学
146,清华大学！
147,学到了
148,浙大
149,一中
150,郑大郑大
151,北大
152,说出了我的心声
153,刚十五岁巧了
154,数学朱昊鲲，真的牛兄弟们
155,中国人民大学！
156,太真实了
157,才
158,张华！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
159,我也想去上交
160,住校生的悲哀
161,北大
162,史莱克学院！！！！！！！！！！！！！！！
163,北大医学部
164,上清华
165,武汉理工，加油
166,五三天天练！！！
167,我初中，想考本地一中
168,武大
169,看过看过，是蜡笔和小勋！！！超级爱这对学霸
170,上一本线
171,中传！
172,清美
173,680
174,青岛大学！！
175,17
176,川大的影像医学与核医学
177,理科大题才好玩
178,北大       北航
179,首先我要提高效率，要不都在写作业，没时间干别的
180,高东辉
181,南京大学
182,南昌大学
183,清华大学!!!!
184,我爱一数
185,电子科大
186,重庆大学
187,学到了
188,上海交大
189,不信谣不传谣
190,清华
191,武汉大学
192,武大我不会输！
193,重庆师范
194,清华建筑系！
195,上海交通大学
196,懂
197,现在15
198,15岁的才面临中考
199,上交
200,才考130
201,不算差
202,重庆大学
203,数学鲲哥
204,北京大学中国语言文学系
205,北京四中
206,没有15的我迷茫了
207,川大口腔
208,我才13
209,中山大学！
210,17初二
211,不不不，我们滚班制，半学期换一次
212,约翰霍普金斯
213,JHU
214,南京大学
215,坑老师！
216,坤哥物理！！！
217,物理黄夫人
218,一数！！永远滴神
219,懂
220,16
221,物理黄夫人，数学佟大大
222,16
223,我也是
224,不要玩游戏了
225,保研浙大
226,zhed'
227,危险发言 真的很有那味儿
228,华东师范
229,南开
230,文科生想学心理学！！！
231,上一中
232,然后过一段时间回来看笔记你就会发现，？这是我写过的
233,武汉大学
234,北京理工大学
235,小学
236,清华大学
237,生物汉水丑生
238,数学老师鲲哥
239,1
240,同济大学
241,南开大学 生物科技
242,哈哈哈，我现在才开始学数学，写多少题就会多少，也没写太多，太懒
243,同济计算机系
244,同济啊！
245,湖北美院！
246,川大华西医学院临床医学
247,上海大学
248,同济大学
249,重庆大学
250,过年16
251,北京大学
252,清华大学
253,上海交大
254,看过
255,化学李政
256,夏梦迪yyds
257,电子科大
258,是的
259,山大
260,15
261,前方高能
262,懂！
263,15岁的我正高一，来报道啦！！
264,武大
265,鲲哥！！！！！
266,说句实话 你要是知识点都会了压根不用记大篇幅的笔记 只需要简洁写几点或者拔高
267,武大
268,浙江大学
269,听别的学霸讲过这样的方法
270,英语笔记
271,中国人民大学
272,已经高一了。
273,15岁的我来了
274,上海美院
275,这句话班主任经常说
276,谢谢了
277,清华大学
278,15
279,可家长建议
280,中山大学
281,四川大学
282,是是是哈哈哈哈哈
283,16岁哭了
284,小怀怀
285,巧了 现在15
286,清华大学
287,GAI
288,我才13
289,清华
290,我会去北上广深买房
291,九州大学
292,上海视觉艺术学院
293,北京大学
294,浙江大学
295,回 到 未 来
296,只剩3个月。
297,浙江大学
298,浙江大学
299,中国海洋大学
300,有点凡尔赛
301,中南大学湘雅医学院
302,中南大学
303,语文的那个散文无语了
304,厦门大学的文学系（如果有的话）
305,中国人民大学
306,清华大学
307,清华大学
308,强推作业帮直播课
309,台中
310,厦门大学
311,厦大！！
312,14
313,想要做自己，成就自我，找到正确的路
314,北师大
315,河南人题真的不难
316,武汉大学
317,中国医科大口腔医学
318,20
319,西安交通大学
320,我现在就十五
321,18
322,华科
323,1
324,回   到   未   来
325,懂
326,高一
327,南理工!
328,奥利给
329,朱昊鲲
330,开学考上600
331,13
332,14
333,川美
334,公大
335,17
336,99
337,啊啊啊啊
338,中山大学！
339,北大
340,武汉大学
341,我现在14
342,12
343,12
344,跟我一样，老了一百三
345,硕士毕业了，再继续博士
346,博士毕业
347,初中我都焦虑了
348,好好学习，到了好的大学在她妈玩两年
349,学到了
350,中山大学
351,四川大学
352,15
353,浙大！
354,清华
355,汤家凤！！！！！！！！！！！！！！！！！！！！！！！！！！！
356,上海交大
357,博士就是不一样，可以吧同样的话说的高大上
358,刚15
359,唐一
360,15
361,学到了
362,伦敦大学
363,救命还没上高中
364,数学蔡老师
365,中国传媒
366,北师
367,上个211
368,浙大
369,17
370,说实话，我不在意我的排名或成绩，但是老师会，我妈也会，我真的不知道该怎么办……
371,我要考上插本公办学校！
372,才       ？？？？
373,加油！
374,不要放弃，将来的你光芒璀璨
375,袁老师
376,上海艺术学院
377,今年我刚刚15
378,美术学院
379,13
380,西南大学
381,上海交大
382,浙江理工大学
