,弹幕
1,把公屏打到问号上
2,当宾语不能完全说明谓语执行的对象，就要用宾补来补充说明
3,系动词是用来连接前面的主语和后面的表语，表语是描述主语的特征、性质和位置
4,我们造的所有句子都需要有一个主体，那主体发出的动作就是谓语
5,加油！！！！！！！
6,从未停止学习英语，也从未听懂过
7,依旧迷糊着
8,谢谢老师，老师再见!
9,有练习吗
10,人   贱   物质
11,天行健
12,不错不错不错不错不错不错不错
13,有多长 我学了这么多年 怎么还是这样
14,为什么要用her
15,十八岁少女原以为可以逍遥自在 谁知还困在这里
16,表语是啥
17,我单词都不认识还能继续吗
18,？？？？？
19,。
20,抓鸭子
21,silly 是蠢才的意思
22,真香
23,听的我稀里糊涂
24,双宾
25,下个视频见
26,嘎
27,嘎
28,噶
29,抓着了
30, Monitor.监控器，班长。
31,老师讲的真好
32,简简单单是美味
33,老师说话好像古筝袁莎老师
34,Left是过去完成式
35,和以前的老版本没什么区别  就是画质变好了。。。老师人不见了  就只有ppt了
36,抓五只
37,坚持
38,应该是leave吧
39,加油
40,美味
41,太难了呀
42,英语好难呀
43,感觉好复杂，搞不懂。
44,so easy
45,间人直物
46,嘎嘎嘎嘎嘎
47,阿巴阿巴
48,我退了
49,嘎
50,抓5只
51,"抓鸭子,抓几只"
52,"20人正在看,今天是2.18号"
53,"19人正在看,2.18号"
54,第一次看到班长这词
55,宇宙长存。
56,懂了
57,为什么不是我选他我们的班长
58,不会
59,是因为你不会
60,很好，谢谢您
61,哈哈哈
62,难道教你学ABC？
63,这是不是二轮复习要讲的内容啊？
64,困了困了。。。。
65,现在小学校都不教语法的
66,monitor还有监控热的意思。日文：監視カネラ
67,这里记住人间直物就行了，间接跟人  直接跟物
68,monitor 班长
69,nb
70,谓语为什么不是b
71,没有as  或者 be吗？
72,还有其他说法吗？或者没有介词吗？ 或者使用to
73,这双谓语了吧
74,make 译为制造 made是make的过去式
75,him是他的宾格 就是不定代词做承受者时 就要用宾格
76,his才是男的 译为“他的” 是形容词性物主代词
77,1点5倍可以适用于接收能力较强的同学
78,老师牛壁
79,made 制造
80,崔老师
81,谓语—主体执行的动作
82,请收下我的膝盖
83,有人吗？
84,八十岁老太婆重拾学习热情
85,有啊
86,奥莉给
87,松地门
88,恶补语法
89,牛！
90,老师声音好听！！
91,有的弹幕说听不懂的，建议先去了解主谓宾等等那些究竟是什么
92,我一看到句式就搞不懂了
93,人间，物直。
94,人间，物直
95,英语是最好学的语言了。学日语韩语那些黏着语形态变化够呛
96,这成复合句了吧
97,?
98,为啥感觉老师在喘气 好累的感觉
99,间宾IO直宾DO
100,嘟嘟嘟
101,中文的语法我都没有搞清楚
102,英语不难，英语特简单
103,日语更难
104,是因为你没能有幸碰到好老师，碰到好老师后学起来英语超级简单并不难
105,very thank you
106,she her her he his him 
107,语法和词汇都很重要
108,不管什么时候学习都不晚
109,这种的话我是真的搞不懂啊，晕……
110,四十岁老男人重拾学习热情
111,这个是崔容荣老师的原声吧
112,当在哪里看，him他，our我们的，我们选他我们的班长
113,完全没兴趣看下去
114,本来感觉这个不重要，因为考试不会这个凭借语感就可以做出来，上了高中才发现，这个不会，上英语课就别想活了
115,为什么不是 她爸爸买了她的词典？
116,到我的收藏夹吃灰去把
117,啃着鸡爪听着课
118,就是这个，自从出现了主系表，我英语就听不懂了
119,谢谢
120,Very good!
121,没人吗。。。
122,好的好的
123,看看这个课如何？
124,今天是2021年2月2日吗
125,I see.
126,是因为你不能一秒说出八句有关
127,收藏从未停止 观看从未进行
128,好好学习
129,收藏了，看不看就不一定了
130,。。。
131,前面的我赞同
132,YOU1
133,来我的收藏夹吧
134,这是零基础？
135,买不才是谓语吗？
136,打卡第一课
137,这食物可口的
138,人
139,我是人
140,好慢
141,这不是男的他？
142,还有人吗
143,吃灰
144,哈哈哈哈，我也和学霸五五开，他看不懂我写的，我看不懂他写的
145,可以列一个句子吗，干讲听不懂
146,加油
147,·
148,我是不是没开弹幕
149,不，是背单词
150,欢迎收看收藏比点赞多系列。
151,我刷到什么好东西
152,适用考研英语吗
153,收藏币点赞多
154,Moniter班长
155,この食べ物は美味しいです。
156,The food is delicious.
157,The universe remains.
158,The universe remain.
159,很好
160,回炉重造中文去了
161,打卡第一天
162,学习如逆水行舟 不进则退
163,这不就山东人嘛 倒装句 吃饭了嘛你
164,就比如说从句
165, Monitor显示屏班长。
166, Monitor显示屏。班长。
167,流年英语学渣:表示已经很会造了，我们班学霸都不知道我写的是啥
168,好好学习，别老整些有的没的
169,很棒
170,.
171,有人
172,妈呀！小时候就是被这个给绕晕了，现在还迷糊着呢！
173,耶斯莫拉
174,有人有人吗？
175,有人吗
176,有人吗？
177,有人吗！
178,好困啊
179,你们不睡觉嘛
180,我
181,nothing is impossible to a willing heart
182,有人
183,  听不懂啊啊啊啊啊啊啊啊啊啊
184,有人吗？
185,点赞比收藏多系列，收藏，真香
186,认真听讲！
187,谢谢老师，老师再见！
188,谢谢老师，老师再见！
189,有
190,有人吗?快出来集合呀~~
191,你不是人嘛？
192,有！
193,哈喽，同学们好
194,烧烤去卡
195,阿巴巴ba
196,奥哦我
197,AK我我嗷嗷我
198,卡爱看
199,卅子
200,哈喽
201,为什么没人
