,弹幕
1,谢谢老师，我悟了。我决定不考研了
2,我学会了
3,20个左右
4,使了算了
5,感觉只能跟着曲线一遍一遍看，不可能重复多次背会，哈哈哈
6,单词太多了
7,。。。。。。。。。。
8,靓仔落泪
9,一百个单词我要俩小时
10,哈哈哈哈哈哈哈哈哈哈
11,开干了家人们
12,好！
13,哈哈哈哈哈
14,哈哈哈哈哈
15,是的，记个主要意思，背住这些单词，做题就能解决不少，顺畅之后就通过看题目学会其他意思，一点点进步。
16,5分钟差不多就是30个，她意思是你念一遍然后能重复背一遍就能过了吧
17,加油
18,牛逼
19,我欲成仙，快乐齐天~~~~
20,啊啊啊啊啊我背！
21,某国
22,我去科学成仙了
23,看了两个视频我就回了abandon...
24,好的！我是制成品，我是制成品 ，我是制成品
25,逐渐变阿巴
26,【科学】
27,哈哈哈哈哈哈
28,意思就是   你先背五分钟单词  然后复习一下这些单词    复习完开始第二个五分钟
29,考研核心词坏~
30,哈哈哈哈哈
31,高中试过，效果显著，过程痛苦
32,真实
33,考研大纲词汇，推荐用哪个出版社的呀
34,励志成仙!
35,好家伙 我得背一天
36,哈哈哈哈
37,单词可以放生吗
38,5点起床
39,老师，我不正常。。。。
40,看破红尘
41,我怎么感觉这声音怎么有点像岳云鹏呢，哈哈哈不管了我都是要成仙的人了
42,repeat
43,看我仙人下凡
44,我要成仙了，哈哈哈哈哈哈
45,哈哈哈哈哈哈
46,看我仙人下凡
47,爷是失败品
48,哈哈哈哈哈
49,怎么可以这么早？我真的要生气了
50,我去折磨自己了。老师再见
51,这真的是认真的吗？
52,好认真的样子
53,被内涵到
54,好讽啊
55,十天还想背完，你在想什么呢
56,我一定要成仙
57,我就不一样，我是半成品
58,十天后就升天
59,眉毛。。。
60,无限套娃
61,我不正常
62,已经啥也不记得了
63,提前一年开始用墨墨背单词，每天复习和学习新单词150个。就没那么痛苦了。
64,照这么算45678910晚上都有三批单词
65,夺笋哪
66,什么叫做精度全文
67,我的天   我一个23考研的人十分认真的看
68,痛苦啊啊啊啊啊啊
69,第一次背你不算的吗
70,第4天到第10要背四份要你体验绝望
71,哼，我生气了
72,背完五分钟要停止多久
73,笑死我了你们
74,我对我妈说你还是去报个补课班
75,女生？？
76,6666
77,弹幕 妈蛋XSWL哈哈哈哈哈哈
78,牛逼哄哄
79,你有事吗？
80,十天后就死了
81,十天后就熬死了
82,太看得起我了
83,十点
84,+1
85,7
86,进来看一遍
87,我傻了
88,哈哈哈哈哈哈夺笋啊
89,啥也别说了，开始撕书
90,我TM谢谢你
