,弹幕
1,敬汉q风情被害！！
2,恭喜马督工亲翻
3,狂阿ni！！！！！
4,！超好看
5,哇靠啊束脚裤王子
6,没   有   m   p   3
7,没   有   手   机
8,差评！！！！！！1
9,真实
10,哈哈哈哈哈哈哈哈哈哈哈
11,好有道理的感觉
12,变得好美丽啊学姐！！
13,啊他
14,很难不支持哈哈哈哈
15,哈哈哈哈哈哈哈哈哈哈哈哈哈哈支持
16,Nsdd!!!!!!!!!
17,vista看天下！真的吹爆！还有意林作文素材！
18,哈哈哈哈
19,这个真的需要
20,！！！我最近刚买了两本一七年的 过期杂志真的很便宜哈哈哈
21,大聪看电影也不错
22,杨洋老师！
23,微纪元！
24,檀香刑绝了，让人起鸡皮疙瘩
25,刘慈欣!
26,是的 这是真的
27,哈哈哈哈哈哈哈哈哈哈哈哈哈
28,呕呕呕大冰我吐了
29,哈哈哈哈 真实
30,哈哈哈哈哈哈哈哈哈哈哈哈大兵老师
31,哈哈哈哈哈哈哈哈哈
32,东野圭吾绝了
33,鲁迅！！！
34,改一轮复习了，十分焦灼，有什么化学和物理推荐的老师吗
35,我们学校也是人手一本
36,我也这么觉得！！！
37,王小波喜欢
38,可以可以马督工
39,王小波！！！
40,赞同
41,\大刘/\大刘/
42,哈哈哈哈哈哈哈哈哈哈哈哈
43,好好说话，听不清。
44,lk n
45,大刘！
46,哈哈哈哈哈哈哈哈哈
47,王小波得时代三部曲！
48,对对对！电影最top也好棒！！
49,编导生+1
50,哈哈哈哈哈哈哈哈哈哈哈哈
51,那个封面看不下去
52,哈哈哈哈哈哈哈哈哈哈笑死我了
53,啊爱up
54,莫言的檀香刑！！！
55,超喜欢看莫言的书
56,内宿同学肿么办，简直与世隔绝啊哭
57,么么么么么么
58,姐 我爱你你拯救了我的生物
59,没错
60,超喜欢东野圭吾的
61,化学在线求ji
62,推荐史铁生
63,鲁迅先生最爱！
64,同意！！！！
65,哈哈哈哈哈哈哈哈
66,哈哈哈
67,余华的《活着》真的绝了！！！
68,刘慈欣！东野圭吾！！！
69,芥川yyds
70,不是那个明星
71,鲁迅永远滴神
72,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
73,哇双厨狂喜
74,前面说余华的宝宝等我！！我爱余华！！！
75,Win10系统下载B站客户端，直接像手机一样下载很方便
76,我们老师有一本
77,说真的我看那个书名我???
78,卧槽 都关注了
79,你又骂他哈哈哈哈哈
80,哈哈哈哈哈哈哈 是的哈哈哈哈
81,哈哈哈哈哈哈哈哈哈哈
82,是的 就是有时候会自己垮掉 要重新安装而已
83,俺有
84,还有物理的课程
85,化学课程的推荐
86,那个化学课程有哪些推荐
87,高考语文杨洋，昼夜诗文 马督工
88,高考语文杨洋，昼夜诗文，
89,莫言的书挺通俗的
90,啊啊啊啊啊啊啊
91,确实
92,一键三连了
93,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
94,哈哈哈哈哈
95,但是我初中基础还行吧（基本110以上 中考127）可是现在高二了 语文却越学越不会了 怎么整
96,我也这么觉得 就是不知道怎么反驳她们 这下学会了
97,强推观察者网！！！！
98,哈哈哈
99,我太喜欢你了
100,么么!
101,太真实了，我常常被这样的那几个人搞得好迷惑。。。
102,哈哈哈，终于有人说出真相了！
103,up长的好漂亮啊，就是有点丑
104,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
105,哈哈哈哈哈哈哈哈
106,对！大刘的书我真的吹爆，特别是三体，很有深度！
107,嗯嗯
108,哈哈哈哈哈
109,注：东野圭吾的小说很牛逼，但不是每一本都很牛逼，不要盲目的选择
110,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈钳姐牛皮
111,黄金时代
112,有被骂到
113,我还真有
114,hhhc
115,杨洋？
116,丰什么肥什么？
117,全部关注
118,可以可以
119,哈哈哈哈哈哈哈哈好真实
120,哈哈哈哈哈哈哈哈哈哈哈哈
121,嗯嗯嗯
122,撞了
123,鲁迅yyds
124,大冰是谁
125,这个“它”
126,哈哈哈哈哈哈哈哈哈
127,木鱼好牛的
128,！！！！！
129,哈哈
130,离谱
131,影评真的很好用，因为我们学校编导生都很会写
132,我老师的课真的好无聊…但是干货挺多了
133,敬汉卿？？冒犯了
134,我之前没事干会看哈哈哈哈哈
135,阿弥赛高！！
136,哈哈哈哈
137,哈哈哈哈哈哈哈哈哈哈哈
138,绵阳
139,你不搞笑了，告辞
140,杨洋挺好
141,哈哈哈哈
142,就这，必须点赞
143,半佛老师也行(滑稽)
144,阿弥！！
145,啊啊啊啊啊最喜欢的up主
146,大冰是谁
147,我在之乎看到过你
148,莫言的是真的好看
149,啊啊啊啊啊m
150,！！！阿弥！！！
151,哈哈哈哈哈哈哈哈哈哈哈哈哈
152,哈哈哈我有
153,哈哈哈哈哈哈哈哈哈哈哈
154,同意up观点
155,啊啊啊啊，是我关注的up主
156,啊啊啊，爱了
157,我不看哈哈哈
158,确实！！
159,我们现在还有……
160,学姐高考多少分
161,刘慈欣
162,双厨狂喜！
163,哈哈哈
164,哈哈哈
165,就是！不知道为什么那么多人看
166,你太棒了！说出了我一直想说的话
167,救命 你好可爱
168,哈哈哈哈哈哈哈哈
169,杨神啊啊啊
170,牛叔
171,木鱼永远滴神！！！！！
172,srds这不是第四个吗doge
173,哈哈哈
174,哈哈哈哈哈哈哈哈哈哈哈终于有人和我同感了
175,哈哈哈哈哈哈哈
176,哈哈哈哈哈哈哈
177,虾仁猪心
178,村上春树yyds
179,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
180,多谢推荐， 和我平时看的B站内容，有50%的重合度，另外的50%相信也很精彩。
181,这是辩证唯物主义的胜利
182,我知道这个书
183,苏童真的非常好看啊
184,小波是真的好！！最爱的作家！！！
185,苏童铁粉来了哈哈哈，我真的现实生活中从来没看到过同龄人读苏童
186,必须三连哈哈哈哈哈
187,抱抱
188,编导生吹爆
189,真是个好的时代
190,青年文摘
191,倩女幽魂
192,我们有一本古诗词鉴赏手册
193,社会化抚养
194,笑死
195,哈哈哈哈，牛逼说出了我的心声
196,敬汉卿，风评被害
197,am
198,啊啊啊啊啊我也喜欢这个up
199,羊神
200,姐姐这回答跟我知乎上看见的一模一样哈哈哈
201,编导生狂喜
202,硕鼠也很好用哇
203,督工永远健康
204,睡前消息瞩目
205,学校人手一本
206,我爱观察者网
207,阿弥！！！
208,美女你谁
209,啊啊啊啊刚在想怎么下载
210,鲁迅入坑
211,姐姐
212,好家伙，看过杨洋老师哈哈哈哈哈，快夸我
213,哈哈哈哈哈
214,收获！！！！
215,马逆
216,太理想了
217,王小波！！！！！
218,东野圭吾!!
219,确实
220,哈哈哈哈哈哈哈哈
221,哈哈哈哈哈哈哈哈哈哈哈哈哈哈或‘’
222,王小波yyds
