,弹幕
1,《 Rapper の 诞 生 》
2,我天，一模一样
3,那么漂亮的姐姐不会喜欢女孩子吧
4,亲测有效，一天250-300，六级过了
5,要来了吗
6,马冬梅这个梗不就是朋友圈之前流行的吗
7,我发现 我每天上下班路上 上班复习旧单词200个 下班背20-30个，刚好～
8,我用单词app带选项就一下子回忆了，但没选项就想不起来
9,是我
10,复习好了，才能娶媳妇
11,娶了
12,不懂不要慌，先要取个好老婆
13,叫老婆
14,没人要老婆吗？
15,我不是这样学的，根本不需要中文，看英语解释英语更好用
16,我以前也爱这个APP诶
17,什么p社！？10个枪毙11个还有一个漏网的
18,我们这里叫下单笔
19,abandon
20,这是啥app
21,眼睛里有灯
22,什么app啊
23,是真的复习好重要
24,这样说实话太慢了
25,小姐姐耳钉好看
26,我试过这个方法费嗓子
27,墨墨背单词
28,高考能用这个方法吗
29,所以APP是啥
30,眼睛里反光的是环形补光灯
31,我是贱吗，跑过来折磨
32,高考可以吗
33,《懒人》
34,我上一次这么认真刷题是科目四
35,不背也不错
36,我只知道读法呜呜呜
37,我记不住呀呜呜呜
38,盲猜我用过这个方法
39,嘿嘿 这个很科学欸 艾宾浩斯遗忘曲线
40,嘴速笑死了
41,还真就那个和我一模一样
42,重新定义懒人
43,app推荐哪个啊
44,暴力重复发
45,意思很多怎么搞
46,哈哈考试一次过！
47,《没脑子》
48,我只是不想挂科
49,哈哈哈哈哈哈哈rapper的诞生笑死了
50,作文和翻译咋办？
51,我学小语种考前用和这差不多的背完六章单词但是我没有乱序
52,卧槽好多小玄那里的姐妹哈哈哈哈哈哈
53,不背单词
54,然后我就学会了rap
55,是我
56,懒人
57,Abandon the way!!!
58,手把手哦，不是就举报
59,让他恰
60,多种感官结合利息效果好
61,复述可将短时记忆变为长时记忆
62,开玩笑我根本没有旧单词
63,我觉着，我跟看着别人背单词背的贼快
64,这复习时间不就是遗忘曲线吗
65,不背单词 yyds
66,问问哪个app
67,你以为我是来学英语的，不你错了，我是来看妹子的
68,哈哈哈哈
69,才发现手机壳是刀哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
70,姐姐好帅
71,阿伟活了
72,安慰活了
73,阿伟死了
74,我用词根词缀
75,姐姐好像鹿晗（无意提起而已别喷
76,P社
77,高考英语算吗
78,老公老公我来了
79,好了关注了
80,这铅笔是弟弟的吗
81,百词斩功能也很多的！！
82,猝不及防
83,没有用的
84,没错
85,长得美还是个学霸
86,老是记混
87,up的app是什么？
88,再见(=_=)
89,完
90,主要看脸
91,我看到一个记忆学的人说，她去找文献艾宾浩斯不是用来学习的，这是非常错误的用法
92,对对对
93,完全一致
94,我……就我一个人为了中考吗？
95,确实挺重要，阅读题里面同义替换很考词汇量
96,↑你不要太秀↑
97,手机壳用上了，哈哈哈哈
98,扇贝挺好用的
99,没手机怎么办
100,学习区up(●—●)
101,转型了？
102,说白了是用app...
103,雅思听力要考拼写
104,我背是背了，可背的这么快记不进脑子，怎么办？
105,来了来了
106,我的主要问题不是记不住是我没有耐心一天用一个多小时来背单词，哭了
107, 压不住你用的
108,up和山下智久好像
109,《不用担心》
110,广告位
111,林妙妙
112,我的天跟我自己用的背考研单词方法一模一样啊哈哈哈哈哈
113,什么app
114,什么APP
115,深有体会
116,雅思有啊
117,好漂亮，才女
118,可爱啊
119,妹妹，我没脑子
120,姐姐给个机会
121,这播放量不科学啊
122,高有1……
123,我高一来听……
124,立马收藏
125,姐姐也太好看了！！
126,来了来了
127,好恰
128,太飒了
129,你对懒人有误解
130,如果我看到这个单词就能知道意思，那我就已经背下来了
131,墨墨
132,跟我一样
133,我也是用这种方法的，哈哈
134,艾宾浩斯绝望曲线
135,我会自动把它们搞混
136,栗子震怒，假笑准备！
137,我能背我也能忘哈哈
138,高中生默默退出
139,姐 你长这么漂亮搞得我都听不到你讲话了（doge
140,万年abandon哈哈哈哈
141,我语文课文全是带了flow的哈哈哈哈哈哈哈哈
142,up好帅
143,推荐金山
144,艾斯浩宾
145,哈哈哈哈哈哈这个手机壳果然很方便拿
146,你有币了
147,看起来像是扇贝单词
148,姐姐好漂亮
149,这词好像天堂（paradise），读音也想
150,欧路
151,悖论
152,…
153,姐姐好帅啊，直接关注加点赞在听方法，哇咔咔咔咔咔咔
154,你在掐饭
155,同款一天平均三百
156,你的嘴是租的着急还吗（doge）
157,口
158,口                                            一                                                     哈
159,从三十万到八十万，up主棒
160,我也是！！
161,我也这样做哈哈哈
162,我只记得defeat
163,我就不一样 我要考中科大EPC...考两次都没过了
164,我能记住它的样子，但有时候想不起它的意思
165,好家伙和我被俄语一模一样
166,哟西
167,书上的啥也记不住，手机上啥都记得住
168,认识就行
169,不背单词真的好用
170,天啊我真的和姐姐一个方法，寒假前的期末考考的不错
171,学到了
172,已三连
173,俺也一样
174,带了隐形眼镜吧
175,我能记住顺序，但是记不住英文
176,玄司姬那个四级还没过的寡妇哈哈哈
177,姬姬退网了唉
178,玄司姬hhh
179,对暗号：你知道玄司姬么？
180,锈湖玩家
181,当我打开手机的时候就不是在背单词了
182,p社玩家狂喜
183,app名:gre3000
184,姬姬暗号哈哈哈哈哈哈哈哈
185,我语文这样背的
186,这个app是什么
187,但是翻译 作文咋搞
188,扇贝蛮好用
189,这个笔！
190,P社玩家不请自来
191,哈哈哈哈哈哈哈哈弟弟送的手机壳
192,abundant
193,我就是这样的呜呜呜
194,插播广告
195,长知识了
196,懒？
197,很好，打包之后就分不清谁是谁了
198,超有效！
199,原来我以为是我自创的方法，也有人用
200,我就是这样啊！
201,你币有了
202,嗯，这个单词会了，咦出，下个单词是什么？
203,这是培养ripper吗（狗头
204,前面那个abandon的我也是救救我呜呜呜呜
205,哈哈哈哈手机壳
206,衡水的学生笑了
207,扇贝
208,paradox记得更多的意思是悖论
209,作文和翻译需要啊呜呜
210,说实话  我是第一步完成不了
211,up猪好漂亮。
212,看到中文想不起来怎么办
213,然后我就把昨天的忘了
214,我小学英语老师就是这么教我的……
215,记性好
216,我背是背了，可背的这么快记不进脑子，怎么办？
217,我背是背了，可背的这么快记不进脑子，怎么办？
218,我背是背了，可背的这么快记不进脑子，怎么办？
219,字好丑哈哈哈哈哈狗头保命哈哈哈
220,哈哈哈，弟弟买的手机壳
221,艾宾浩斯遗忘规律曲线~
222,记混了怎么办
223,哈哈哈哈
224,我也是
225,滨河花园
226,我们英语老师就让我们这样写
227,我以为是党妹呢
228,真正的懒人从来不背单词
229,说明没看过例句
230,求
231,什么APP
232,永远的abandon
233,我看着所有单词长的都差不多
234,那么到底是什么app
235,所以是哪个app
236,有时候碰到一行都是大概的单词怎么办？
237,嗨老公
238,我没脑子（bushi）
239,会 编 就 行
240,吸吸吸
241,同款App
242,从单词app放到卷子上就不认识了怎么办
243,？？？
244,字幕：栗子
245,随时掏出我的随时掏出我的iPhone 12 Pro Max巩固
246,盲猜是扇贝托福精词
247,李溪芮？？？！！！！
248,老公￼
249,高考可以吗
250,推荐艾宾浩斯笔记
251,为什么看着屏幕我想起了潘唐颖
