,弹幕
1,我主要是来看你的
2,我只会更心疼
3,成绩上500，生物年级前五十，数学回到三位数，英语及格
4,金中
5,达到它
6,上岸
7,下定决心！！！
8,清华医学系，当医生
9,2021一本
10,月入过万
11,想要以后生活过得更好不会羡慕别人
12,应该只是感兴趣
13,考上天津最好大学
14,非要考上郑大研究生不可
15,考上研究生
16,国考上岸
17,目标是你么？
18,考上本科
19,醒醒，要月考了
20,醒醒，要月考了
21,我输了
22,哈哈哈哈哈
23,为了挣钱
24,在努力的达到
25,考进九中前五十
26,为了钱 为了以后
27,至少考上一中
28,达到它！
29,明天开学
30,怎么自律？？？？
31,怎么自律？
32,自己的未来与要求
33,不确定
34,《弯道超车被交警抓》
35,为了到更高的层次
36,下定决心
37,东南
38,看你视频主要是看你的颜，这些方法对老油子已经不管用了
39,清华大学
40,关键是我不想和别人拉开差距啊
41,下决心
42,2021考试全部通过
43,达到
44,妈妈，它撩我，她是不是喜欢我！
45,好家伙，我直接泪目
46,点就点了，怎么着吧
47,考研
48,已经开始上课了
49,成仙
50,别推啦，现在都3月9日了
51,没有用，我为了提高自己花了快一万了，但是坚持不下来
52,我要10点半睡6点半起床
53,我以为是美妆视频。
54,我是第一个
55,马上退出去，学习
56,别推了
57,因为我向往
58,钱钱钱钱钱
59,我可太爱钱了
60,成为富婆
61,自考本科
62,教师资格证
63,好啦，先攒钱买个降噪耳机
64,我想用成绩来接近我喜欢的人（是个学霸）
65,是我了
66,是我了
67,你好看
68,考编
69,考编
70,先赚他一个亿
71,一模一样啊……
72,考到上海一本
73,好看，中性美
74,我要变强
75,科研
76,爱情
77,真的
78,周子棋
79,为了考好雅思和CIE
80,感兴趣但却希望能达到它
81,做好作品集 上UCL
82,哈工程
83,因为你美
84,变自信变好看
85,瘦到两位数
86,三个不知道怎么办
87,开心
88,感兴趣
89,体面富裕的生活
90,用最怂的语气说最刚的话语
91,但是我觉得这些都不应该是我的…
92,为了成为自己想成为的人！！！
93,刷black pink的小学鸡有毛病吧
94,下定决心！！！！！
95,再拿一次前十，数学考上一百一。
96,出国
97,我要上升实验
98,考研
99,专升本 玩乐队
100,厦大 要达到他！ 我很肤浅就是为了自己 更好的自己
101,到我收藏夹里吃灰去吧
102,一中奥赛班
103,bgm登堂入室
104,征服世界
105,为了自己，真的真的，高考过后才意识到
106,感兴趣因为不是必须的吧
107,国家奖学金
108,为了能实现我的梦想 
109,中国人民大学 下定了决心 
110,因为封面
111,好漂亮
112,登峰造极
113,是下定决心了
114,登峰造极，做最好的外科医生
115,为啦自己以后更好的生活
116,下定决心想要达到
117,考上一本
118,为了考试
119,学法 都有兴趣之上决心之下（不知道我以后会不会产生改变） 为了未来
120,我要上高中
121,一定要考上高中
122,上高中
123,懂了，这就退出去
124,六中
125,超过他
126,有
127,想考研先花几万报个班 不想学也得学
128,对
129,但是弯道不能超车
130,为了自己将来不被站在高处的人鄙视，为了想买的东西可以毫不犹豫的买
131,下定决心了！
132,考上高中，清华大学，NINEPERCENT
133,为了好生活
134,后者
135,考北大
136,达到它
137,誓死不渝
138,清华大学
139,考上985
140,活下去，一起
141,数学：不会就是不会
142,决心
143,考上理想的大学，有能力去生活
144,最近目标考公
145,其实我在积累力量——为了有能力保护将来与我灵魂契合的人
146,余高
147,我想变成，有钱人
148,梦想
149,赚钱，考上本科
150,下定决心
151,目标:不负期望
152,因为在座各位都是LSP，弹幕超好听
153,变强（然后找她）
154,开学咯
155,我也觉得像文星伊耶！
156,活着
157,回到年级前20
158,万思彤
159,征服世界
160,中国人大
161,畢業考到執照有份工作不讓家人失望
162,好家伙，一定的几率会完成
163,拿奖学金
164,nb
165,为了活着
166,正在实行
167,活着
168,上海交大  必须要达到 因为达到目标
169,变好变优秀变强，为此我愿意付出一切，跟漂亮女孩亲热
170,大一的时候和舍友去健身房上体验课办了个年卡，大三的时候再去的时候发现还没有激活
171,这真是我第一个
172,感化
173,有幸在开学第二天刷到，谢谢
174,哈佛
175,那为什么不都不做呢，这不是更好
176,豪华洗澡卡hhhhhhc 我爱了
177,为了成为更好的自己
178,考研上岸，真的
179,人们法官
180,我是来看你的
181,恍然大悟
182,我和我爱的人
183,拿下生地会考
184,为了钱
185,美院！！！！
186,单纯看你长的好看
187,姐姐！！好好看
188,为了挣钱
189,下订决心了
190,本科
191,沈体
192,AirPods Pro 了解一下
193,"1.武汉大学2.下定决心3,为了未来还有对我来说特别重要的人"
194,为了控制手机游玩时间
195,下定决心
196,上好的大学
197,我哄我自己
198,为了以后能见到偶像！
199,学钢琴的我表示太真实了
200,小苏！
201,为了变得更优秀
202,为了变得更优秀
203,学会说英语，弹吉他，专业排名靠前，变强壮打篮球
204,不是
205,考好
206,天津工业大学
207,自律使我自由
208,死马当活马医
209,好家伙，我直接闲鱼转掉
210,上海电力大学
211,1
212,变强
213,up主黑眼圈好重啊
214,kk好可爱
215,记得的除了这张脸还有啥
216,我要考到500分
217,要好生活
218,本科
219,假的都是假的   我每天都有健身一个小时左右，但是我仍然拖延
220,我要6点起10点睡 坚持50年
221,因为 云自律啊，看了就等于自律了
222,我已经免疫这种了
223,我是想来看你
224,哈哈哈哈
225,今天跑了五公里奖励自己一个炸鸡
226,娶你
227,可笑，我根本没有上车
228,年级前三加油我可以
229,北航等我!
230,因为要证明自己
231,本科学位，公务员
232,实不相瞒我每天都做白日梦
233,考上专升本
234,考上专升本
235,基金考试
236,我已经秃了，所以我必须变强
237,先挣他一个亿
238,一个小目标
239,我退出
240,具体目标
241,滴滴滴滴
242,目标是你
243,因为封面好看
244,发个友善的弹幕见证当下
245,清华
246,、、、、、、、、、、、、、
247,、、、、、、、、、、、、、、
248,我在哪
249,为什么
250,我要考600
251,西安交大
252,为了将来
253,感兴趣
254,将来有自己想要的生活
255,考研上清华
256,对，就是你
257,好
258,好！
259,拿下正招，考医科大学
260,你监视我
261,考研
262,不，寒假作业我都不做的
263,复试第一
264,我要有你一半好看，我一定整个假期都在照镜子
265,有点真实
266,平平静静普普通通的生活
267,保研
268,为了变强！！
269,我还感觉，我能再抢救一下←_←
270,考到本科以上
271,时代少年团
272,我去，这弹幕密度，这是劝退了多少人？
273,目标是混吃等死
274,说的就是我
