,弹幕
1,妈耶
2,哈哈哈哈哈哈
3,人传人
4,这地毯是xjr吧
5,哟，宝友这可不兴戴呀这个
6,辛巴！
7,怎么长得这么像
8,确实
9,妈蛋啊尼玛蛋凑齐了
10,妈耶
11,夺笋啊
12,妈耶
13,哈哈哈哈哈哈
14,题材都值了
15,太坏了
16,妈耶
17,／ ￣￣￣￣    ＼　       _ _ _ _ _ _ _ _|　                        \　 ／乀         　√    ＼|　妈耶  宝友     |   
18,哈哈哈哈哈哈哈哈送走了
19,哈哈哈哈哈哈哈哈哈哈
20,哈哈哈哈
21,凑齐了哈哈哈哈哈哈哈
22,正片开始！
23,哈哈哈
24,哎
25,太草了
26,买
27,别叫爸了
28,唉
29,夺笋呐
30,比划比划？
31,不兴戴呗
32,草
33,题材也要值3000
34,BJM
35,哈哈哈哈哈哈哈
36,BJM
37,夺笋啊
38,哈哈哈
39,官方鲶鱼
40,一个传人俩
41,那没事了
42,草
43,宝友已经3天没有举报我了
44,奈何桥
45,哈哈哈哈
46,题材三千
47,夺笋呐
48,妈耶
49,妈耶
50,题材值三千！我想要
51,没啥特别的
52,夺笋呐
53,题材三千
54,哈哈哈哈哈哈哈哈哈
55,夺笋
56,哈哈哈哈哈哈
57,哈哈哈哈哈哈哈
58,好耶
59,这么客气干嘛
60,多损啊
61,每日雕了个嘛（1/1）
62,题材也  3000
63,开始吟唱
64,我眼泪出来了
65,哈哈哈哈哈
66,你既然找到了鲶鱼，那必须不兴戴啊，要不你白来了嘛
67,哈哈哈哈
68,太损了
69,还刑…吧
70,哈哈哈哈哈哈
71,接地气没毛病，接地府就不好了
72,哈哈哈哈哈哈
73,你这不兴戴啊
74,夺笋呐
75,哈哈哈哈哈
76,妈耶，判到死啊？
77,这萨皮天天妈耶妈耶的
78,夺笋啊
79,忘穿
80,最烦这个子轩
81,夺笋呐
82,哈哈哈哈哈哈哈哈哈哈
83,又想被举报了
84,好活
85,好家伙
86,哈哈哈哈
87,妈耶，宝友这可不兴戴
88,坏蛋老师，看了你的视频卖不出去了。啊哈哈哈
89,战术妈耶～
90,哈哈哈哈哈哈哈哈哈哈哈
91,哈哈哈哈哈
92,这都是哈哈，这是悼念亡人吗
93,妈耶～～一出口 —稀碎
94,哈哈哈哈 把人看没了
95,愉悦送走
96,妈耶
97,一听“妈耶”我都要笑死了
98,哈哈哈哈哈哈
99,草草草草
100,让我想想怎么损
101,是大尸工
102,给熊猫留点吃的吧
103,独木难支
104,这雕的亡人题材大师？？！
105,说呢有些人就是附庸风雅你还觉得好看但是又不真懂得字的含意
106,看了20多条了就没找着鲶鱼老师评价高的宝贝
107,妈耶太魔性了，一听就把我笑得肚子疼
108,这可不兴戴啊宝友
109,题材钱
110,题材就值三千
111,哈哈哈哈哈哈哈哈哈还哈
112,直 奔 主 题 
113,经典妈耶
114,诶
115,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
116,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
117,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
118,精准
119,哈哈哈哈哈
120,夺笋，夺笋
121,我就知道
122,已经学会抢答了
123,哈哈哈哈哈
124,罗翔讲刑法
125,估个价：几百亿吧，记得烧干净点
126,题材值
127,？？？啥啥哈哈哈
128,妈耶
129,官方绰号
130,妈耶
131,哎唷
132,内行啊
133,题材拔万
134,你滴寒王
135,大尸工
136,辋川，樊川，一个王唯一个杜甫都住过的地方，在长安东，现在怎么成了阴阳界了。
137,黄泉
138,妈耶
139,哈哈哈哈哈
140,哈哈哈哈
141,哈哈哈哈哈
142,唉
143,黄泉路
144,哈哈哈哈哈
145,妈耶～
146,笑死了哈哈哈
147,妈耶
148,黑山黑水可不是吗，举报了，哈哈哈
149,大 尸 工
