,弹幕
1,怕不是倒斗的吧
2,蛇眉铜鱼？
3,？？？
4,家传的手艺
5,这个进去了没有
6,哈哈哈哈哈
7,这爹得进去了
8,哈哈哈哈哈哈
9,指甲看吐了
10,倒斗的
11,按年算的真品。小7.8年吧
12,秦王照骨镜
13,土夫子
14,指甲真的恶心
15,你家混地下的吧
16,姥爷是开挖掘机的
17,开挖掘机的
18,准是地里的
19,我去
20,卸岭力士，搬山道人
21,卸岭力士
22,为啥男的都喜欢留长指甲，好难看
23,为什么男的喜欢小指头留指甲，好难看
24,手指甲。。。。
25,"没""事"""
26,好厉害。。
27,北魏你跟我说传世，骗鬼呢
28,比我博物馆看的都好
29,小拇手指甲剪一下都是灰
30,我好像把他指甲剪了
31,这得大几年吧
32,几年吧
33,大金牙
34,这指甲要yue了
35,在云南丢了对招子
36,姥爷地里刨食的
37,宋代的镜子？？？
38,鬼吹灯排面！！！
39,秦王照骨镜？
40,指甲恶心
41,土行孙
42,无中生爸
43,无中生爷
44,指甲好脏
45,哈哈哈
46,鸡鸣灯灭不摸金
47,秦王照骨镜
48,秦王照骨镜
49,卧槽 真漂亮
50,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
51,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
52,你这指甲……都黄了还不剪，要当文物品鉴吗？
53,哈哈哈哈哈哈
54,卧槽？
55,宋长镜
56,说几年就行了
57,祖传的手艺
58,摸金校尉
59,家族
60,搬山
61,因为年轻时就是他演的，哈哈哈哈。
62,夺笋的鉴宝师
63,这个手指头？难道是手艺贾
64,秦王照骨镜！
65,哈哈
66,指甲……
67,搬山道人
68,秦王照骨镜
69,指甲纵向起伏肾虚
70,秦王照骨镜
71,3000
72,这个指甲
73,指甲这么恶
74,四年起步
75,方唐镜
76,翻土的
77,鹧鸪哨
78,看指甲就是个卸岭
79,青铜镜
80,国宝级
81,摸多了不长个儿。
82,铜镍合金带点铅
83,大的就无期了
84,哇
85,我靠，白镜，少，太少
86,倒斗的
87,北魏？十年起步
88,怎么就不是摸金校尉了
89,搬山卸岭摸金发丘
90,直接说吧几年
91,神棍
92,别不方便了，直接说几年吧
93,陈玉楼
94,家族盗墓
95,秦王照骨镜
96,小拇指甲都包浆了
97,盗墓
98,还有回音，在地下现场呢么哈哈
99,好家伙，直接看出门派了
100,倒斗的
101,有水银
102,秦王照骨镜
103,姥爷鹧鸪哨
104,这手指真短
105,嚯像我这么牛逼的还有七个
106,哈哈哈哈哈哈哈
107,这镜子一看就不简单
108,坑爹啊
109,倒斗的
110,一家子
111,这个指甲真。。
112,啊 突然想起《云南虫谷》快上映了！
113,卸岭力士
114,这个B的指甲和上回那个下水的一模一样 ，手艺人
115,胡八一的后代
116,青铜器交易犯法
117,搬山道士
118,盘的快包浆了
119,不估价，你估个年份
120,好家伙，一铲子唐宋元明清全有了
121,秦王照骨镜
122,盗墓家族守墓人
123,铜镍合金带点铅
124,土夫子
125,土夫子
126,七娃
127,看手个子不高还胖
128,方便量刑吗？
129,灰指甲吗？
130,当天在现场，笑死我了
131,祖传缺德盗墓
132,力士
133,摸金校尉
134,没有判刑 差评
135,鳎门说
136,我非常清楚，在场的各位都是力士
137,没事时候
138,盗墓的
139,陈玉楼！
140,盗墓
141,哈哈哈哈哈
142,这指甲……看得出来经常掘地了
143,地下工作者哈哈哈哈哈哈
144,真品？？？？
145,这个手指头跟手艺贾一样短
146,这个指甲
147,三年
148,搬山道士
149,秦王照骨镜
150,？？您这是做地下工作的吧？
151,三年
152,秦王照骨镜
153,陈玉楼哈哈哈哈哈哈
154,热
