,弹幕
1,和不懂美术的人交流真是好尴尬
2,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
3,哈哈哈哈哈哈哈哈
4,哈哈哈哈还哈
5,但凡有点常识都不会买
6,哈哈哈哈哈
7,假的，这腿，我的天。
8,哈哈哈哈哈
9,哈哈哈哈哈哈
10,不是崔悲伤的？狗头保命
11,要真是徐悲鸿的马怎么可能只值50万哈哈哈
12,妈耶
13,哈哈哈哈哈哈哈哈哈哈
14,气活徐悲鸿系列
15,哈哈哈哈哈
16,这大蹄子
17,《他没弟弟》
18,哈哈哈
19,一眼真
20,哈哈哈哈哈
21,徐老师你别这样
22,哈哈哈哈哈哈哈哈
23,哈哈
24,哈哈哈哈
25,徐悲伤
26,牛
27,牛
28,哈哈哈哈
29,哈哈哈哈哈你别说了他心态发生改变了啊
30,马长了猪腰子脸
31,夺笋呐
32,完整的徐悲鸿的在宜兴的博物馆放着呢。
33,哈哈哈哈哈哈哈
34,这马脸一看就不对
35,哈哈哈哈哈哈哈哈哈
36,哈哈哈哈哈哈哈哈哈哈
37,哈哈哈哈哈哈哈哈
38,hahhhahha
39,难怪会被骗啊，这种话都听不懂
40,笑死了
41,哈哈哈哈哈，还真信啊hhhhhh
42,？？？？
43,这是徐悲鸿被黑的最惨的一次
44,50K
45,哈哈哈哈哈哈哈哈哈哈哈
46,哈哈他竟然听不懂老师的梗
47,美术学生作品
48,好家伙，好几亿
49,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
50,徐悲伤
51,吃的没文化的亏啊
52,哈哈哈哈哈哈笑死我了
53,好可爱啊这哥们
54,哈哈哈哈哈现在想捡漏买真迹年？？？！
55,这马蹄真的吗
56,《别和我开玩笑》
57,哈哈哈哈哈哈哈哈哈哈哈哈
58,哈哈哈哈哈哈哈哈
59,哈哈哈哈
60,哈哈哈哈
61,假
62,哈哈哈哈哈
63,哈哈哈哈哈哈哈哈
64,哈哈哈哈哈哈哈哈哈哈哈哈我笑吐了
65,哈哈哈哈哈哈哈哈哈
66,这个在文物栏目已经50万拍卖出去了
67,哈哈哈哈哈哈哈哈
68,哈哈哈哈
69,还没我画的好哈哈哈哈哈
70,我他妈一外行看着都不对。比例很怪，也没意境
