,弹幕
1,立体劈柴装置
2,巨人：你觉得你很幽默？
3,立  体  劈  柴  装  置
4,所以巨人的科技树得有多歪才能在1800年的技术水平下做出这玩意
5,艾伦活生生被逼近了浴缸
6,现在早已过时的情报
7,给你这个装备就是用来砍水瓶的？（doge）
8,进击的巨佬
9,好耶
10,这动手能力我是真的望尘莫及
11,哈哈哈
12,缺冰爆石
13,因为没有冰爆石（）
14,哈哈哈哈哈哈哈
15,莱纳.布朗
16,哦哦哦摸摸
17,这也太钝了…纯打飞的啊
18,这个项目我王多鱼投了
19,你再金工你也没人钱买
20,进 机 的 锯 人
21,卧槽开刃了
22,红薯妹！
23,这设备都超贵的，，，
24,DNA动了
25,后面右边墙上挂的枪是质量效应里N7系列的枪！
26,China
27,萨沙？
28,它来了
29,光头强:这玩意怎么卖？
30,巨人:？？？？？！
31,进击的巨佬
32,现可公开情报:
33,那得用摩托车车把
34,莱纳，你快坐下！
35,nbnb
36,巨佬
37,nb
38,nb
39,nb
40,害怕他把自己切了
41,公开情报
42,卧槽
43,芜湖
44,ohhhhhh
45,芜湖
46,好专业的
47,兵长：小伙子有前途
48,有种让它喷气呀
49,后面超大巨看着你切西瓜
50,旋转的兵长
51,白嫖失败
52,好帅的剑
53,？
54,【巨人】因语言过激背出了指挥
55,中二都是成天只想不做的人，这不叫中二。。。。
56,帅！
57,专业
58,就美工刀刀片盒子
59,献出我的心中
60,美国好象这种技术宅家里这些都是标配
61,立体劈柴装置
62,进击的经费
63,他们造东西从来没有失败过就离谱
64,目前可以公开的情报
65,让本尊
66,让
67,老婆
68,失手就失手了
69,233
70,     进击的巨佬       
71,进击的巨佬
72,牛逼
73,中国只会造这种低端垃圾
74,china
75,后面有只巨人
76,离谱哈哈哈
77,爷青回
78,大猩猩喷雾千万不要喷在头上
79,牛壁
80,剑刃也不如自己做呢……
81,那一天，猫猫变坏了
82,失败的都没发
83,果  之  巨  人
84,失败的谁发啊
85,根据目前可公开的情报
86,卧槽，帅啊
87,卧槽
88,磨刀霍霍向爹娘
89,ohhhhhhh
90,巨人：我TM 你扎那了
91,哈哈哈哈哈哈哈哈哈哈哈
92,哈哈哈哈哈哈哈
93,哈哈哈哈哈哈哈哈
94,这有点帅啊
95,目前可公开情报
96,目前可公开情报
97,铝合金
98,china
99,hina
100,china瞩目
101,塞了个椰子在比利的腋下
102,好痛
103,拦只喵折磨 doge
104,ohhhhhhh
105,好厉害
106,超锋利的砍柴刀（狗头）
107,哈哈哈哈哈哈哈哈哈
108,还挺帅
109,草
110,nb
111,专业
112,瓜：啊这
113,极客匠：我要是有东西我也行
114,你可以假装一下那是我
115,？
116,献出心脏！
117,卧槽
118,最大体会：中二不分民族
119,这就很帅！
120,小心脸
121,CHINA 瞩目
122,数控
123, 漫展大门向你打开
