,弹幕
1,自爆卡车
2,糖的有没有
3,你这玩意要是真的，我把这锅吃了
4,牛
5,哈哈哈哈哈哈哈哈哈
6,哈哈哈哈哈哈
7,哈哈哈哈哈哈哈哈
8,哈哈哈哈哈
9,所以说，你买他干啥
10,夜壶
11,自曝
12,同款外星人全家桶
13,青 轴 键 盘
14,吃点好的
15,恭喜啊宝友
16,哈哈哈哈哈哈哈哈哈的确合法
17,哈哈哈哈哈哈哈哈哈宝友啊  这就是个工艺品上周的  再远一点上个月的
18,哈哈哈哈哈哈哈哈哈卖家连夜逃跑你还傻呵呵问老师呢
19,站着汉
20,中五年就是判刑五年六个月左右
21,我靠这蓝宝石不错
22,Csgo
23,早一个多星期吧？
24,哈哈哈哈哈哈
25,天天来自首
26,电焊的不是站汉的
27,站焊滴
28,日子有判头啦
29,拍个牢坐
30,好家伙
31,黑铁的
32,上周的
33,卧槽
34,完了
35,这不是工艺品吗
36,哈哈
37,这都是现代的假货
38,买就已经判了
39,哈哈哈哈
40,上周的
41,满脑袋问号
42,灯罩
43,哈哈哈哈哈哈哈哈哈哈哈哈哈
44,晚清到明代，噗哈哈
45,那你还买
46,牛老师都愣住了
47,现代工艺的青铜器
48,战国的谁敢挂着牌卖？都犯法的买卖
49,这个表情包好像鲶鱼哈哈哈哈哈哈哈哈哈哈哈哈哈
50,哈哈哈哈哈哈哈
51,哈哈哈哈哈哈哈
52,完蛋
53,淦
54,建议你呀自首还能减刑
55,哈哈哈哈
56,哈哈哈
57,你们懂什么，太好了，不用进去了
58,哈哈哈哈
59,工艺品
60,合法的都是假的，真的你就没了呀
61,合法。
62,敢说你就敢信啊
63,天天鉴牢
64,假的肯定合法呀。
65,合法
66,也是闻德评级？
67,闻德批德
68,站着焊
69,战汉青铜禁止买卖，明白人。
70,蓝宝石杨过刀大千的价格
71,煎饺的？
72,中五年是50万的意思吗？
73,有发票不算
74,直接建议坐牢
75,人家店名叫战国
76,品相还可以啊
77,自投罗网 
78,站焊的
79,上周的
80,哈哈哈哈哈
81,劝你早点自首吧
82,日子有判头了
83,春秋的键盘
84,行了，这个上刑了
