,弹幕
1,几块钱
2,哈哈哈哈
3,哈哈哈呵呵呵
4,哈哈哈哈哈哈
5,哈哈哈哈哈哈哈哈哈哈哈哈
6,哈哈哈哈哈哈哈哈哈哈哈哈哈
7,地府哈哈哈哈哈哈
8,阴间鉴宝
9,紫外线杀毒
10,紫光阁
11,哈哈哈
12,哈哈哈哈哈哈
13,植物补光灯
14,哈哈斗里鉴宝
15,哈哈哈哈哈哈哈哈哈
16,哈哈哈哈哈哈哈哈哈哈哈
17,哈哈哈哈
18,哈哈哈哈
19,摸多了不长个
20,紫气东来
21,哈哈哈哈哈哈
22,低情商:这东西是墓里的
23,工地套装
24,哈哈哈哈哈哈哈哈哈哈
25,紫金八宝夜光贴
26,哈哈哈哈
27,所以 说祖传的没几个是人话
28,又是个土夫子
29,哈哈哈哈哈哈哈哈哈
30,地府哈哈哈哈哈哈哈哈哈哈
31,哈哈
32,阴间视频 
33,现传的，还在洞里呢
34,最后问一下，祖传怎么解释
35,手艺贾
36,哈哈哈
37,这个老师太逗了
38,哈哈哈哈哈哈哈哈哈哈哈哈
39,八万！
40,手艺贾梦幻联动
41,好家伙梦幻联动
42,摸多了不长个
43,跟上道嘛
44,馋赤贫
45,现代工业的残次品哈哈
46,摸多不长个儿
47,现场直播
48,哈哈哈哈哈
49,挺上道小伙
50,大哥传老弟 理论上也算祖传
51,哈哈哈哈哈
52,小粉灯
53,自己家祖坟挖了？
54,份量足
55,可可
56,哈哈哈哈哈哈哈哈哈哈
57,哈哈哈哈哈哈哈哈现代工业的残次品
58,哈哈哈哈哈哈哈
59,张三听了李四的话笑死了该怎么判  急
60,梦幻联动 
61,哈哈哈
62,大理石
63,工地三件套
64,老传家宝了
65,哈哈哈哈哈哈哈哈哈
66,现代工业的残翅品
67,哈哈哈哈哈哈哈哈哈
68,工地老头是你祖上
69,上周的
70,整点阳间的东西吧
71,哈哈哈哈哈哈哈
72,阴间滤镜
73,哈哈哈哈哈哈哈哈
74,哈哈哈哈哈哈哈哈哈哈哈哈哈
75,是哈哈哈哈哈哈哈哈哈
76,哈哈哈哈哈
77,哈哈哈哈
78,客户回访
79,董事长好
80,摸多了不长个
81,哈哈哈哈哈
82,董事长
83,梦幻联动
84,阴曹地府
85,哈哈哈
86,祖传代土的
87,哈哈哈哈哈哈哈哈啊哈哈哈
88,做旧的，渍
89,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
90,嚯哈哈哈哈哈
91,哈哈哈哈哈哈哈哈哈
92,哈哈哈哈哈哈
93,祖传三天
94,铜镍合金带点铅
95,我笑死了我笑的邻居过来打我
96,手艺贾：还短指头
97,紫光阁
98,哈哈哈哈哈哈哈哈
99,瓦蓝瓦蓝
100,哈哈哈哈哈哈哈哈哈哈哈哈哈
101,阴间玩意儿
102,我尼玛笑抽了
103,哈哈哈哈哈哈哈
104,地府啊我去
105,哈哈哈哈哈哈哈
106,哈哈哈哈哈哈哈哈
107,哈哈哈哈
108,哈哈哈哈哈
109,还在墓室里呢
110,工地套装
111,哈哈哈哈
112,工地套装
113,地府看东西我笑拉了哈哈哈哈哈哈哈哈哈哈
114,梦幻联动
115,哈哈哈哈哈哈哈哈哈哈笑死我了
116,妈耶
117,快进到直播大粽子
118,哈哈哈哈哈
119,哈哈哈哈哈哈
120,哈哈哈哈哈哈
121,梅开n度
122,这是在墓里直播吧
123,八万
124,祖传的：刚挖
125,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
126,情趣
127,呵呵又祖传
128,梦幻联动
129,现代工业残次品
130,老手艺贾了
131,哈哈哈哈哈哈哈哈哈哈哈
132,哈哈哈哈哈哈哈
133,哈哈哈哈哈哈哈哈哈哈
134,现代工艺的残次品
135,哈哈哈哈哈
136,魔法打败魔法
137,现场鉴宝
138,梦幻联动
139,哈哈哈
140,哈哈哈哈哈哈
141,梦幻联动
142,哈哈哈哈哈哈
143,哈哈哈哈
144,真元宝没那个鼓包，看着这个都知道了
145,经典祖传
146,哈哈哈哈哈哈哈哈哈哈哈
147,哈哈哈哈哈哈哈哈
148,哈哈哈哈哈哈哈哈哈
149,爱是一道光
150,阴间鉴定
151,哈哈哈哈哈哈哈哈哈哈
152,哈哈哈哈哈哈哈哈
153,哈哈哈哈
154,祖传节目
155,祖传
156,哈哈哈哈哈哈哈哈
157,wc
158,好家伙
159,哈哈哈哈哈
160,d f
161,哈哈哈哈哈哈哈哈哈哈哈
162,哈哈哈哈哈哈
163,哈哈哈哈哈
164,《祖传的》
165,清华紫光
166,《祖传的》
167,哈哈哈哈哈
168,哈哈哈哈哈哈哈哈哈哈哈哈
169,家住消毒柜
170,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
171,哈哈哈哈哈哈哈哈哈哈哈哈
172,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
173,哈哈哈哈哈哈哈哈哈哈哈地府
174,拔万
175,往开了想，你很安全
176,哈哈哈哈，笑死我了
177,传的时候带土传的
178,手艺贾套装
179,灭蚊灯
180,哈哈哈
181,.
182,老贾说的对。
183,哈哈哈哈哈哈哈哈哈哈哈
184,哈哈哈哈哈哈哈哈哈哈
185,哈哈哈哈哈哈
186,地府看的 肯定都是真的（doge）
187,施工现场
188,是祖传的，祖传的手艺
189,草梦幻联动哈哈哈哈
190,还在地下墓穴中。
191,我头笑掉
192,笑死我了
193,不是，我是在盗墓
194,这怕不是在墓里鉴宝
195,哈哈哈哈
196,地府哈哈哈哈哈哈哈
197,逗死我了
198,崭新出土
199,一开灯，这水泥的啊
200,问就祖传
201,水泥
202,哈哈哈哈哈
203,哎呀保有这可不心大呀
204,哈哈哈哈哈
205,老头乐
206,集团产品 工地套
207,不跟你多要 八万
208,哈哈哈哈
209,哈哈哈哈哈哈哈哈
210,水磨石？哈哈哈
211,送带的
212,今年
213,哈哈哈哈哈哈哈
214,哈哈哈哈
215,hhhhh
216,哈哈哈哈哈哈
217,哈哈哈哈哈哈哈
218,哈哈
219,哈哈哈哈哈哈
220,梦幻联动草
221,这些是海货吧
222,哈哈哈哈哈哈哈哈很年轻哈哈哈哈哈哈
223,哈哈哈哈哈哈哈哈哈哈
224,史诗级联动
225,@洗手up
226,工地老头
227,阴间滤镜
228,哈哈哈哈哈哈哈不长个
229,哈哈哈哈哈
230,作案现场直接连线
231,拔万
232,危
233,啊哈
234,工地三件套
235,现场连线
236,掘墓现场
237,停尸房吗
238,哈哈哈，代理商工地老头
239,哈哈哈哈哈哈
240,八万
241,哈哈
242,董事长给你看到了
243,祖传
244,假粉丝
245,董事长加班啊
