,弹幕
1,法    老
2,好像三木啊哈哈哈哈
3,哈哈哈
4,印钞电板
5,电板？
6,妞儿唉
7,哈哈哈哈
8,哈哈哈哈
9,小嘴真甜
10,哈哈哈哈哈哈哈哈
11,哈哈哈
12,真的像个模板
13,哈哈哈哈哈哈
14,卧槽
15,哈哈哈哈哈哈哈
16,印假钱？
17,大清亡了
18,哈哈哈笑死
19,《就这么说》
20,真损哈哈哈哈哈
21,真会说话，小嘴摸了蜜一样
22,像是银票的印版
23,真就人头落地hhhh
24,哈哈哈哈哈哈
25,大鲢鱼
26,这是印钱板吧
27,夺损啊
28,这是印钱的版吧
29,哈哈哈哈哈哈哈哈哈哈哈哈
30,哈哈哈哈哈哈哈
31,好家伙这一波是一语成谶啊
32,哈哈哈
33,NB
34,于谦
35,哈哈哈哈哈哈哈
36,哈哈哈
37,R.I.P
38,小嘴恰了蜜
39,达叔呜呜呜
40,宝友最终都成了狱友
41,达叔走好
42,人传人
43,会说话就多说点。
44,哈哈哈哈哈哈哈哈哈哈哈
45,妈耶
46,hhhhhhhhhhhhhh还真人头落地啊
47,哈哈哈哈哈哈哈哈哈哈哈哈哈
48,丹书铁卷？？？
49,猫儿这
50,前朝的法砍现在的人，这绝逼造反啊
51,035
52,会说
53,小罗？
54,哈哈哈哈
55,哈哈哈哈
56,这不是显示器支架吗？
57,还有脸呢哈哈哈哈哈哈哈哈哈哈哈
58,语言艺术大师
59,不兴居士
60,哈哈哈哈哈哈哈哈哈哈哈哈
61,卧槽
62,现代工业残次品
63,不愧是你
64,哈哈哈哈哈
65,哈哈哈哈哈
66,哈哈哈哈
67,妈耶
68,妈耶
69,夺笋啊。
70,哈哈哈哈哈哈
71,有点上头
72,这想象能力
73,哈哈哈哈哈哈哈
74,拿前朝的法管共和国的人
75,小嘴抹了蜜
76,有点瘆人
77,假钱
78,他哪来这么多讲究典故的哈哈哈哈哈哈哈
79,前朝的剑
80,哈哈哈哈哈
81,这家伙长得像法老
82,哈哈哈哈哈哈哈
83,哈哈哈哈哈哈哈哈哈
84,不是这些大清吗
85,哈哈哈哈哈
86,哈哈啊哈哈
87,哈哈哈哈哈哈哈哈
88,哈哈哈哈哈哈哈哈哈
89,找我不是印文书的？
90,哈哈哈哈哈哈哈哈
91,哈哈哈哈哈人头落地哈哈哈哈
92,会说话哈哈哈哈
93,宝友，这玩意儿可不兴戴啊
94,好活
95,牛蛙
96,大清早亡了
97,还有脸呢哈哈哈哈
98,雕的鉴宝老师
99,哈哈哈哈哈哈
100,哈哈哈哈哈哈哈
101,哈哈哈哈哈哈哈
102,哈哈哈哈哈哈哈
103,哈哈哈哈哈哈
104,鬼才解读
105,老爹古董店活动送的
106,前朝的剑斩不了本朝的人
107,于谦的脸
108,画家？
109,妈耶
110,夺笋呐
111,夺笋啊
112,法老hhhhhhhhhhhhhhhhhh
113,哈哈哈哈哈哈哈三天不被举报了
114,牛哇！
115,倒着放得道升天
116,好大的官威啊
117,法   老↓
118,丢脸了
119,现代工业的残翅品
120,你再说
121,今年的
122,角度刁钻，哈哈哈
123,哈哈哈哈哈
124,这得有一个礼拜没举报 了
125,这些老师真的什么都懂
126,我在刷牙差点笑死
127,好家伙这逼嘴上可真不饶人啊
128,金钱落地 人头不保
129,咋看着雕的这么像鲶鱼老师
130,贤宝宝
131,？？？
132,这可不兴摆啊
133,这可不兴放啊宝友
134,你拿前朝的剑，斩本朝的官。
135,这可不兴带呀宝友
136,笑死我了
137,不用看了都是电脑体
138,喝多了？？？？？
139,这脸怎么越看越像曾志伟？
140,太能忽悠了
141,梦幻
142,这个兴摆吗？老师
143,⚆_⚆？
144,就会哈哈哈哈哈哈
145,哈哈哈
146,哈哈哈
147,夺笋呐
148,《 牛  哇 》
149,贤宝宝
150,小嘴真甜
151,小嘴儿抹了蜜
152,有不少清朝余孽
153,呦呦呦呦呦呦呦呦呦呦呦呦呦
154,牛哇！
155,牛哇，快来助阵啊！
156,肥鲶鱼老师hhh
157,哈哈哈哈哈哈哈哈哈哈哈
158,不是老的，人能保住
159,几年
160,痛苦面具
161,哈哈哈哈哈哈哈哈哈哈哈哈
162,牛顿
163,哈哈哈
164,树脂的吧
165,8
166,贤宝宝？？？
167,印钱的
168,哈哈哈哈真行
169,怕不是倒出来的
170,银票
171,沙头
172,已经是前前朝了
173,牛啊
174,给你脸了是吧？
175,高情商嗷
176,梦幻联动
177,这可不行摆
178,真像结巴老爹哈哈哈
179,结巴老爹哈哈哈
180,哈哈哈哈
181,哈哈哈哈哈
182,哈哈
183,前朝的剑砍本朝的官
184,又没被举报
185,哈哈哈哈哈
186,这不是古代印钞板嘛
187,脸长腿上了
188,哈哈哈
189,大清早就亡了
190,哈哈哈哈或
191,夺笋啊
192,哈哈哈
193,贤宝宝（doge）
194,会说话就多说点
195,痛苦面具
196,哈哈哈哈哈哈哈哈哈哈
197,真有你的
198,哈哈哈哈哈哈哈哈哈哈哈好
199,牛
200,太会说了哈哈哈哈哈哈哈
201,好家伙 印钞版
202,哈哈哈哈哈
203,会说话就多说话
204,现代工业的馋赤品
205,牛老师
206,天天鉴宇
207,天天鉴于
208,有点儿像ty？
209,哈哈哈哈哈哈哈哈哈哈哈
210,哈哈哈哈哈哈哈哈啊哈哈
211,还真是人头落地
212,三天没被举报↓
213,这可不行带啊宝友
214,马老师？
215,大司马
216,哈哈哈
217,哈哈哈哈哈哈
218,哈哈哈哈
219,谢谢你尤老师
220,还有脸呢（划重点）
221,哈哈哈哈
222,已经三天没被举报了
223,大清律例
224,你一鲶鱼哪儿来那么多俏皮话
225,哈哈哈哈哈哈哈哈哈哈哈哈
226,痛苦面具
227,哈哈哈哈哈哈
228,济南屁王
229,字体真现代
230,大清亡了
231,哈哈哈哈哈
232,哈哈哈哈哈哈哈哈哈
233,哈哈哈哈
234,要钱不要脸
235,说的好有道理
236,哈哈哈哈
237,哈哈哈哈哈哈
238,哈哈哈哈哈
239,哈哈哈
240,印
241,妈呀
242,哈哈哈哈
243,哈哈哈哈哈
244,小嘴抹了蜜
245,印版
246,大清已经亡了！！！哦耶！
247,妈耶
248,贤宝宝
249,牛哇
250,噗哈哈哈
251,那你作假也得人头落地阿
252,牛老师有点意思，
253,相声呵呵红红火火
254,呵呵红红火火恍恍惚惚
255,宝友已经三天没举报我了
256,哈哈哈哈哈哈
257,痛苦面具
258,哈哈哈哈
259,哈哈哈哈
260,哈哈哈哈
261,造钱的吗？
262,贤宝宝
263,哈哈哈哈哈哈哈哈哈哈
264,我以为是巧克力呢
265,啊哈哈哈哈哈哈哈哈多笋啊
266,满清遗族还在呢
267,Hhhhhh
268,哈哈哈哈哈哈哈哈哈
269,真有你的哈哈哈
270,真有你的哈哈哈哈
271,印币的
272,哈哈哈哈哈
273,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
274,不愧是你
275,哈哈哈哈哈
276,哈哈哈哈哈啊哈哈哈
277,哈哈哈哈哈哈
278,哈哈哈哈哈哈
279,不愧是你
280,这不是丁义珍吗
281,哈哈哈哈哈哈哈
282,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
283,牛哇
284,印银票的
285,哈哈哈哈哈哈哈哈哈哈哈
286,哈哈哈哈哈哈哈哈哈哈哈
287,哈哈
288,银票刷板
289,哈哈哈哈哈哈哈哈哈哈
290,巧克力
291,噗
292,这是印刷版
293,人财两空，好家伙
294,枕头吧
295,哈哈哈哈哈哈
296,痛苦面具
297,哈哈哈哈哈
298,这孙子可以演大金牙
299,交子
300,太假了
301,哈哈哈哈哈哈哈
302,印钞的模版？？
303,大清亡了
304,哈哈哈哈哈哈哈
305,哈哈哈哈哈哈
306,哈哈哈哈哈哈哈
307,应该是模具
308,你敢用明朝的剑斩清朝的官？
309,这个是印刷的印版吧
310,臆造品
311,真会说话哈哈哈哈哈
312,哈哈哈哈
313,太会说话了
314,鲶鱼又找举报了2333
315,哈哈哈哈哈哈，今天没举报了
316,哈哈哈
317,哈哈哈哈哈哈
318,哈哈哈哈哈哈哈
319,一看就是假的
320,好家伙真就人头落地
321,太会说话了哈哈哈
322,出人头地
323,银牌板？
324,颜面扫地
325,哈哈哈哈哈哈
326,这脸怎么看着像特良普
327,稀碎
328,哈哈哈哈哈哈哈哈哈
329,法老
330,鲶鱼老师:我已经三天没被人举报了
331,这可不兴摆啊宝友
332,结巴老爹给的
333,开始钓鱼
334,这个有点吓人了哈哈
335,呦，真地道
336,贤宝宝？？？
337,哈哈哈哈
338,逃过一劫
339,妈耶
340,怪不得人头落地
341,于谦
342,这可不兴戴啊
343,结巴老爹23333
344,哈哈哈
345,钱四腿，人两腿，没毛病
346,就怕牛老师来一句喲宝友啊这可不兴戴啊
347,什么？我大清亡了？
348,结巴老爹的笑死我了
349,哈哈哈
350,一看到鲶鱼老师我就进来了
351,子轩面具
352,判刑大师来了
353,判官来了
354,寓意不祥
355,大清亡了
356,假的
357,不兴用啊宝友
358,哈哈哈哈
359,giao桑
360,哈哈哈哈
361,悠扬的尤啊
362,尤啊
363,你好，尤老师
364,守护最好的牛老师
365,鲶鱼老师：宝友已经一天没举报我了
366,鲶鱼
367,哈哈哈哈哈
368,妈耶
369,哈哈
370,真有你的
371,哈哈哈哈哈哈
372,哈哈哈哈
373,哈哈哈
374,牛老师总是被搬来搬去
375,真·人头落地
376,印钱的？
377,哈哈
378,这可不兴摆阿宝友阿
379,这可不兴摆啊宝友
380,银票
381,您想用前朝的法制今朝的醉，那是不可能的，封建迷信
382,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
383,这不兴拿啊宝友
384,又想被举报？？？
385,造假就人头落地！
386,哈哈哈哈哈哈
387,妈耶
388,妈耶
389,这宋体简中还用看吗
390,手机平板支撑架
391,舒服了
392,                           \|/  90后（狗头）
393,hhhhhhhhhhhhhhh
394,哈哈哈哈
395,痛苦面具
396,哈哈哈哈哈哈哈哈
397,拿了钱跑了结果人头落地
398,哈哈哈哈哈哈哈哈
399,哈哈哈哈哈
400,哈哈哈哈哈哈
401,哈哈哈
402,哈哈哈
403,真有你的啊
404,不兴花
405,平板支撑
406,判刑老师
407,哈哈哈
408,这是拓印吧
409,哈哈哈哈哈哈哈哈哈哈哈
410,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
411,太邪性了
412,这可不兴戴啊！
413,又想挨打了
414,小嘴抹了蜜
415,哈哈哈
416,不愧是你
417,哈哈哈哈哈哈哈哈哈哈，草
418,哈哈哈哈哈哈
419,他怎么这么多道理啊
420,啧啧啧
421,造反了
422,夺笋啊
423,举报
424,不行摆啊
425,这可不兴戴啊宝友
426,哈哈哈哈哈哈
427,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
428,结巴老爹？！
429,痛苦面具
430,哈哈哈哈哈哈哈哈哈哈哈
431,牛老师是块砖
432,几年起步
433,假的
434,夺损啊
435,呦
436,哈哈
437,哈哈哈哈哈哈哈哈哈哈
438,雕版
439,这可不幸待
440,不是前朝是后朝
441,前朝的剑斩不了我哈哈哈哈
442,过于花哨
443,这可不兴摆啊宝儿友！
444,哈哈哈
445,鲶鱼精
