,弹幕
1,亏了
2,塑料的
3,扯犊子！
4,上当了
5,亏九块五
6,哈哈哈哈哈哈哈哈哈哈哈哈
7,塑料
8,离谱
9,这可不兴戴
10,并夕夕
11,亏9.8
12,完
13,哈哈哈哈哈哈哈哈
14,哈哈哈啊哈哈哈哈哈哈哈哈哈
15,哈哈哈哈哈哈
16,亏了哈哈哈哈哈
17,亏了
18,毛豆
19,这个BGM跟我手机一个铃声，特意暂停了看看是不是有电话打进来了
20,让你知道什么是黑手
21,哈哈哈哈哈哈哈
22,德华！
23,9.9一对
24,妈耶！介可不兴戴啊！
25,哈哈哈哈哈
26,稀碎啊
27,亏了
28,玉独籽
29,稀碎
30,电视购物骗话费的 还有这种 哎
31,哈哈哈哈哈哈
32,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
33,10元包邮
34,并夕夕
35,宝友这可不兴戴啊！
36,5块
37,犊子
38,亏了9.8元
39,毛豆
40,这可不兴带
41,哎哟妈耶
42,妈耶
43,哈哈哈
44,蹲去吧
45,闭灯脸
46,黑手徒弟
47,比划比划
48,豆种
49,？？？？？？？
50,呦  妈耶
51,福豆
52,宋的哈哈哈哈哈
53,扁担纹我去
54,毛豆
55,为什么把我siri喊出来了。。。
56,哈哈哈
57,9.9包邮
58,pdd打钱
59,有人注意这家伙断掌么
60,断掌
61,敢不敢比划比划
62,赚七块
63,花多少赔多少
64,三天之内
65,拼多多联合快递赚了一笔大的。
66,哈哈哈哈哈哈哈哈
67,荷兰豆
68,哈哈哈哈哈
69,染色打炉石
70,并夕夕
71,666
72,妈耶稀碎不兴戴
73,这可不兴戴啊
74,宝友，这可不兴收啊
75,不兴戴啊
76,亏了
77,德华
78,豌豆
79,封面黑手
80,鲶鱼精哈哈哈哈哈
81,就赚的邮费哈哈
82,好家伙
83,哈哈哈哈哈哈哈
84,黑手
85,并夕夕
86,zhei可不幸摆啊，宝友
87,妈耶
88,哈哈哈哈哈哈哈
89,豆荚
90,妈耶
91,妈耶～
92,妈耶
93,并夕夕9.9袁大头
94,哈哈
95,拼多多
96,妈耶老师
97,血亏
98,大理石
99,快递赚大了
100,不太值得
101,八万
102,八万
103,八万
104,炸裂
105,亏了
106,两元店就能弄的吧
107,一眼假
108,我也有一个
109,这雕工好歹也值九块钱呀！还抛光了呢！！
110,看手识人！这不是手艺贾嘛！！
111,塑料吧
112,比划比划
113,鲶鱼直呼妈耶
114,妈耶老师
115,妈耶
116,哈哈哈哈
117,亏了
118,妈耶
119,这种小豆也就十来块钱一个
120,亏了
121,这可不兴邮啊
122,吸～碎
123,这～雕了个嘛呀
124,怒挣8块
125,哈哈哈哈哈哈哈
126,稀碎
127,妈耶
128,花多少亏多少
129,难得有次估了价
130,脑子是个好东西
131,都是3块包邮
132,这不兴戴啊
133,哎哟 妈耶～
134,比较近  邮费只要3快多 批量的话
135,真
136,亏了10块
137,除了偏远地区，5块钱邮费就基本够了。
138,完
139,毛豆啊
140,拼夕夕
141,像抽嗨了
142,抽卡有夕也有狗
143,妈耶！
144,稀碎
145,妈耶
146,塑料的
147,妈耶
148,亏了9.9
149,开丶丶
150,关你屁事
151,稀碎
152,邮费八块
153,妈耶
154,子轩老师发箍和我同款哈哈哈
155,妈耶
156,妈呀
157,赶紧去盗墓笔记剧组救救他们吴邪跟小哥吧 胖子
158,稀碎
159,这可不兴带啊
160,不行带啊
161,稀碎
162,这雕了个荷兰豆??
163,表情哈哈哈哈哈
164,老三句
165,我上来直接一个妈耶
166,骗多多
167,并夕夕
168,并夕夕
169,题材值3000
170,我也买了，哈哈
171,哈哈哈哈哈哈哈哈哈哈哈哈
172,兴带不？
173,哈哈哈哈哈哈
174,还好吧，你满打满算也就亏十块
175,别看有孔能挂绳子啊 宝友 这可不兴戴啊
176,妈耶
177,不兴戴啊~宝友
178,逗你玩，不兴带
179,亏了8快
180,亏了
181,亏6块
182,妈耶
183,亏7块
184,题材值八千
185,妈耶
186,妈耶
187,拔万
188,稀碎
189,通票2.5元
