,弹幕
1,铣刀
2,草
3,蓝钢嘛
4,亚克力不就是有机玻璃吗？想啥呢？
5,哈哈哈哈哈 塑料板不是有机给我笑傻了
6,PMMA
7,PMMA
8,表面淬火 崭新出厂 纯蓝极品嗷
9,应该是亚克力板吧
10,6mm单刃铣刀，下面应该是亚克力板，
11,淬火这里刷的是csgo的皮肤，别当真
12,环氧树脂不是有机物？PVC不是有机物？说不是有机你上过中学么
13,铣的真开心
14,亚克力板如果刀不锋利会粘刀，还削不到位
15,亚克力，随便什么刀都可以铣
16,这淬火真蓝啊
17,PMMA
18,亚克力
19,看见这机床我头都疼
20,亚克力
21,聚甲基丙烯酸甲酯 聚甲基苯丙酸甲脂
22,俗名不叫有机玻璃？？
23,就是亚克力之类的塑胶板，有机个鬼
24,烤蓝
25,什么淬火啊，这是涂层
26,亚克力刀 便宜的
27,淬火
28,这颜色好漂亮
29,有机玻璃
30,表面淬火
31,亚克力
32,树脂？
33,莫名其妙吹一口
34,表面淬火 
35,这能用吗？都这么拉了，退火了都
36,拿块塑料板有啥可说的
