,弹幕
1,涉 案 金 额
2,《旺旺仙贝》
3,张 三 附 体
4,哈哈哈哈哈哈哈罗老师附体
5,哈哈哈哈哈哈哈哈
6,哈哈哈哈哈哈
7,罗老师要打人
8,一线老哥 哈哈哈
9,地下一线
10,张三附体
11,哈哈哈哈哈哈
12,一摸一样
13,手足无措
14,字在哪啊
15,一线老哥
16,判个小目标
17,小目标
18,哈哈哈哈哈哈哈
19,哈哈哈哈哈
20,哈哈哈哈哈哈哈哈哈哈哈哈哈罗翔附体
21,太逗了
22,@罗翔说刑法
23,？
24,河南中烟，一个小目标
25,笑死了
26,哈哈哈
27,有内味了
28,民法？
29,哈哈哈哈哈哈哈
30,一线，讲究
31,哈哈哈罗翔
32,哈哈哈哈哈
33,送的（被动语态）
34,一线老哥？摸金校尉？
35,这个。。。和罗翔老师讲课的声音好像啊。。
36,涉案金额？？？这 么直白的吗？？？？
37,?
38,罗老师附体
39,请罗上身了
40,还没上色的仙贝
41,有印床
42,好家伙，印床
43,罗总附体
44,罗老师？
45,从摸金校尉那儿整的哈哈哈
46,小目标，狗都不抽
47,这声音也太像了啊！
48,好一个一线，这倒斗让您说的
49,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
50,涉案hhhhhhh
51,闭眼听
52,罗老师上线啦
53,自爆啊这
54,好家伙
55,小目标达成
56,罗翔老师啊！！！！！！！
57,用词挺专业的
58,完全看不出来是什么字
59,味太冲了
60,66666
61,天天鉴刑
62,哈哈哈哈哈哈
63,哈哈哈哈哈
64,哈哈哈哈
65,涉案金额哈哈哈
66,666666
67,哈哈哈哈哈哈哈哈哈哈哈哈哈哈好了
68,哈哈哈哈哈哈哈哈哈哈哈哈
69,哈哈哈笑死我了
70,一线老哥
71,哈哈哈哈哈哈哈哈哈哈哈哈
72,民法角度犯罪？？？？啥玩意
73,好家伙
74,4000换500加一面锦旗
75,666
76,罗老师：有人模～仿我
77,咋看出来的
78,哈哈哈哈
79,一线老哥？
80,完全没看到字…
81,声音好像！
82,小判
83,可以的
84,哈哈，
85,怎么看出来垂光的
86,举报了
87,好惨
88,我尼玛，一线
89,一线老哥
90,规避
91,哈哈哈哈哈哈哈
92,这就去自首
93,旺旺仙贝
94,@罗翔
95,好家伙
96,好家伙，民法犯罪
97,哈哈哈哈哈哈哈哈哈哈哈
98,哈哈哈
99,涉案金额
100,一线
101,罗翔异地登录
102,罗老师讲的是刑法
103,哈哈哈哈
104,超像的好吗
105,野兽仙贝
106,哈哈哈哈太像了
107,？我瞎了
108,哈哈哈哈哈哈哈哈
109,天大宝学
110,哈哈哈哈哈哈哈哈哈
111,送，，的，，，
112,妙啊
113,仙贝
114,哪有字？？？？？？
115,几年起步老哥
116,？
117,哈哈哈
118,哈哈哈哈哈哈
119,哈哈哈哈哈哈
120,哈哈哈哈哈哈哈
121,宝友，这东西可不兴戴啊
122,哈哈哈哈哈哈哈哈哈哈
123,一线墓地
124,？？？？？
125,小 目 标
126,一 线
127,天天鉴刑
128,一线老哥
129,有内味儿了
130,罗翔
131,好家伙，罗翔附体
132,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
133,哈哈哈哈哈哈哈哈哈
134,哈哈哈哈哈哈哈哈哈哈哈哈
135,罗翔在罗翔模仿大赛得了第二名
136,罗翔在罗翔模仿大赛得了第二名
137,非法买卖，牢底坐穿
138,这个味儿太浓厚了
139,红红火火恍恍惚惚哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
140,哈哈哈哈哈哈哈哈哈哈哈哈好像啊
141,哈哈哈哈哈
142,请罗老师上身
143,只有刑法有犯罪
144,哈哈哈哈哈哈哈
145,?
