,弹幕
1,俺也一样
2,俺也一样
3,真牛
4,美甲挺好看的
5,哇
6,后面的唇膏是爱马仕的
7,1817？
8,后面爱马仕口红呜呜
9,卧槽，这个我当时准备买的好像是7000多
10,？？
11,《保险箱》
12,《成年礼》
13,又是老剧本了
14,哈哈哈哈哈哈
15,哈哈哈哈哈哈
16,祖母绿的祖父
17,做成个胖子不好看 可惜了
18,大富之家
19,拿破仑还在那年买的
20,感觉被坑了
21,泪目
22,草
23,说成年礼是日本人的怕不是没文化吧，历史学过没？中国古代开始就有冠礼和笄礼知道吗？
24,熟人坑熟人
25,大玻璃
26,宝友这可不兴盘啊
27,经典宰朋友
28,Hhhhhhhhh
29,杀熟
30,好家伙好家伙
31,爱马仕口红又不贵
32,你有证书还鉴定啥
33,天天炫富
34,副业
35,嚯哈哈哈哈哈
36,卧槽
37,旁边一摞证书
38,我都没有成年礼
39,凡尔赛
40,弹幕别说了，爱马仕口红不贵，最贵的口红叫邦德9号
41,凡尔赛
42,爱马仕口红市场价一千左右一支
43,哈哈哈哈
44,看那肥厚的手指，是富婆没错了(￣∇￣)
45,啊啊啊啊
46,我酸了
47,感觉这个老师莫名像玲花
48,好家伙
49,哈哈哈
50,好朋友
51,我是房子
52,嫉妒令人面目全非
53,“不够大”
54,我有塑料玩具戒指
55,我觉得挺好看的哇
56,后面一排的爱马仕口红
57,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
58,这算是高冰的吗
59,我成年礼我父母叫我许个两万以内的愿望。。
60,哈哈哈哈
61,碎钻
62,富婆背景的口红都全是爱马仕的
63,有钱人也杀熟
64,从拿破仑那抢来的
65,1817年
66,哈哈哈哈哈
67,黄钻？
68,杀熟
69,我去，一排爱马仕口红
70,钻石就是个骗局，所以买钻石必须带证书，否则不值钱
71,妈耶
72,卧槽哦
73,老师太好看了啊啊啊啊啊
74,杀熟
75,里面应该还有几个本本吧
76,好漂亮
77,爱马仕的口红
78,我有他后面的同款口红
79,这是租富绿
80,老东西
81,哈哈哈
82,《friendship》
83,哈哈哈
84,十多万
85,染色大理石或二氧化硅
86,富婆我不想努力了
87,很浓了
88,不学无术就喜欢玩这些东西获得成就感
89,爱马仕口红...
90,这个祖母绿偏蓝了，不好
91,还有保险箱哇
92,格局小了
93,尼玛
94,这大姐我似乎认识
95,老师真好看
96,炫富好啊，我就喜欢喜欢炫富的人哈哈哈哈哈哈哈哈哈越炫耀越好～
97,浙江
98,老婆，爱我一次！
99,老东西了，也有200多年了
100,1817年买的啊
101,拍案而起
102,拿破仑那里抢的哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
103,爱马仕口红 哈哈哈
104,天天炫富
105,成年礼？日本人吧
106,天天炫富
107,nb
108,保险箱
109,。。。。。
110,凡尔赛？？
111,还是你们没钱的懂得多？
112,一排的爱马仕口红？
113,什么啊，是2017和2018
114,保险箱…
115,炫富
116,等你啊
117,1817年？？？
118,又是在熟人那儿买的吧
119,卧槽厚庄
120,钻石恒久远
121,妈耶
122,这个朋友不兴交啊
123,好朋友
124,财部尚书
125,亿点
126,好像沙弗来
127,2.25克拉，龟龟
128,？？？
129,天天炫富
130,《1817》
131,不熟不吃
132,熟人宰一半，亲戚大满贯
133,午阳老师可爱
134,祖父绿
135,果然土豪都喜欢这个女老师
136,凡味
137,两拜年了
138,大户人家
139,秀
140,经典宰熟人
141,我不酸
142,《副业》
143,《不值钱》
144,老凡尔赛了
145,《保险箱》
146,天天炫富
147,我靠！！！
148,咳咳咳咳咳咳咳咳
149,拜年那一集 鲶鱼宝宝呢？
150,就离谱
151,保险箱
152,水头荡漾呢。
153,保险箱！
154,多宝 
155,哈哈哈哈哈哈哈
156,人家的朋友
157,永动机
158,这个不算祖母绿吧
159,来炫富的
160,一叠证书
161,后面是爱马仕唇膏
162,《1 8 1 7》
163,下次
164,保险箱
165,女老师一般都炫富的
166,哈哈哈
167,离谱离谱
168,后面还有爱马仕的口红……
169,保险里
170,《朋友》   《副业》我承认我酸了
171,祖父绿的
172,来炫富的
173,让祖母绿的
174,1817年买的，老玩意儿了
175,哈哈哈
176,假装三十几
177,杀猪
178,为什么重复发内容？？
179,来秀的呗
180,下面的镯子，我酸了
181,1817年
182,后面一排爱马仕口红
183,哈哈哈哈哈哈哈哈哈哈
184,那颗皇家蓝不看一下？
185,人家说的2018年2017年
186,卧槽这个天空蓝
187,证书都有是来干嘛的？
188,杀熟
189,《1817》
190,《副业》
191,《不够大》
192,《1817》
193,总有一些人出生就在罗马
194,《不值钱》
195,保险箱
196,好家伙，两百多年了
197,后面一套爱马仕口红
198,这个佛我看你们用800遍了……  差不多行了
199,老不死族了
200,重新定义不值钱
201,这不是祖母绿吧
202,1817年的老东西啊
203,背景爱马仕口红
204,这不兴戴呀宝友
205,再拿亿点
206,警察，这里有个吸血鬼
207,可能是品牌溢价
208,嗨呀，洒洒水啦 没事钱多
209,沙弗来乍一眼，用镜子好好看看
210,被朋友坑了
211,杀熟
212,草，难不成是地主
213,《1817》
214,两百年了
215,《不值钱》
216,人傻钱多
217,还有成年礼
218,我去，这么厚
219,从拿破仑那抢来的
220,宰熟人
221,好可爱
222,下次我再拿一点刺激刺激你
223,1817？
224,1817年
225,十八，我还有机会
226,感觉像沙弗莱
227,看到我你就不是第一个了
228,来得早上热评
229,来得早
