,弹幕
1,哈哈哈哈哈哈哈哈哈
2,这玩意都没见过血，辟个屁邪
3,诚哥？
4,这宝友声音像主机区诚哥
5,鼻烟壶
6,汉画23333
7,敢不敢和我比划比划！
8,哎呀妈耶，这可不兴玩啊
9,会诊
10,鼻烟壶，但是这漫画···
11,加
12,看着不行
13,哈哈哈哈哈哈哈
14,哈哈哈
15,工艺品
16,财神骑的不是老虎么？
17,吹牛法师
18,这你看不了了（一屁股顶走牛）
19,现代工业的馋翅品
20,唉呀妈呀，这可不行藏啊
21,假的不能再假
22,哈哈哈哈哈哈哈哈哈哈哈
23,辟邪剑可不兴使啊，一不小心就自宫了
24,瘆得慌
25,现代残次品
26,牛啊
27,天津话
28,哎哟~妈耶~这可不兴戴啊
29,牛蛙
30,好家伙，搁这对口相声呢
31,盗墓来的哈哈哈
32,同化完了
33,工艺品
34,天津人
35,刑部尚书
36,哈哈哈哈哈
37,？？？？？？
38,天津话
39,很新的感觉
40,牛来！
41,哈哈哈哈哈哈哈哈哈
42,哈哈哈哈哈哈哈
43,五块钱
44,害怕
45,法老？
46,哟
47,稀碎啊
48,哈哈哈哈
49,电脑体
50,天津人和北京人
51,天天鉴宇
52,辟邪剑谱
53,哈哈哈哈这个扳指像个小花瓶
54,现代工业的残次品
55,咋啊来的嘛
56,这可不兴带呀。
57,这好吗？这不好。
58,天津津南区口音？
59,妈耶
60,害怕
61,你别说，我还以为是黑手鬼畜
62,黑手
63,哈哈哈哈哈
64,giao哥？
65,哈哈哈哈哈哈哈哈哈哈哈哈
66,出现人传人
67,逐渐鲶化
68,判刑警告
69,快找老胡
70,这两个人是套装吗？
71,喜欢牛老师
72,好消息：新的
73,哈哈哈哈哈
74,哟宝友
75,哈哈哈
76,辟邪剑谱
77,伭
78,爷儿～爷爷送的～
79,尚方宝剑
80,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
81,离谱
82,黑手徒弟
83,正好跟辟邪剑抵了
84,哈哈哈哈哈哈哈哈哈
85,哈哈哈哈哈
86,黑手哥[狗头]
87,mc法老呢这是
88,跟酒瓶盖子像
89,笑死
90,哈哈哈哈哈哈
91,草
92,哈哈哈哈哈哈
93,@乔杉
94,牛蛙！
95,差点把大拇指那一块看成腿了
96,哈哈哈哈啊哈哈哈
97,哪是天津话，这不河北口音吗
98,哈哈哈哈哈哈哈
99,皇帝送的
100,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
101,这字体我猜是微软雅黑
102,你吼辣么大声干嘛吗
103,换BGM了
104,。
105,五蝠临门
106,妈耶，宝友这可不兴变啊
107,林平之狂喜
108,比划比划
109,鼻烟壶
110,辟邪剑谱
111,现代工业的馋赤品
112,齐彬送的
113,你是没见过黑手
114,法老
115,别骂了别骂了
116,你再骂！！！
117,黑手是你么，敢不敢跟我比划比划？
118,王哥
119,鉴定结果 碧血剑
120,鲶鱼:你特么抢我台词了。
121,辟 福 劍
122,一个北京一个天津
123,还有敬业福
124,卧槽，我把师傅看成了老毕灯
125,你拿前朝的剑斩
126,鲶鱼只看石头
127,谋布君
128,敢不敢跟我比划比划
129,人传人现象
130,前朝的剑
131,拨万
132,这可不兴舞啊
133,宝友的手，微微颤抖
