,弹幕
1,电网数据读取完成
2,草，我这里刚好放鞭炮
3,骇入国家电网
4,电视机前的小朋友千万不要模仿，动作危险请勿模仿
5,《正在骇入囯家电网》
6,试   试   就   逝   世
7,你后腿50步的动作是认真的吗
8,(正在读取墙体数据……)
9,危
10,同款啊
11,同款
12,也是没有
13,.
14,键盘鼠标我都试过，没有什么事情发生
15,外国小哥处刑曲
16,怕了怕了
17,你做了我想做的事
18,我试过
19,我们在爆炸现场只发现了这个未完成的视频...
20,一次测量误差太大，建议up测量百w次以上！
21,我也干过
22,下次一定
23,问题不大，一般有输出短路保护
24,吓swl
25,这算不算当面ntr
26,为什么不打开开关？？？
27,细节，让手表躲远点
28,危
29,未成设想的道路
30,他怕了，他怕了
31,骇 入 国 家 电 网
32,我试过没反应
33,危
34,试试就逝世
35,啊！———————
36,同款u盘
37, 危
38,影子动了
39,会上b站
40,小时候就试过了，没别的反应
41,同款
42,哈哈哈
43,WARNING WARNING 前方核能 WARNING W
44,没事的
45,会上b站
46,没啥事吧
47,危
48,屁事没有。。。同电压
49,危
50,U盘5V通电，之后什么都不会发生
51,一点关系都没
52,？？？
53,我去，我手机裂开了。
54,用50w试试
55,把摄像机放下自己跑掉的屑
56,空降2:54
57, 多长时间不剪指甲了
58,他干了我一直想干的
59,令牌
60,危
61,危
62,盗取成功
63,？
64,试试就逝世
65,近日，一位外国牛人
66,正在骇入国家电网
67,剪指甲啊同学
68,好久没聊
69,死亡名单上要多一个人
70,没干过
71,哗众取宠小丑
72,国家电网入侵中
73,中国电网即将被入侵
74,我好像还把键盘和鼠标插上充电器过
75,这样你就可以入侵国家电网了
76,彭！！！
77,啪~
78,这事我还真干过
79,估计坏了
80,巧了，同款
81,看了个寂寞
82,危
83,没事
84,会上B站
85,我试过 啥也没发生
86,危
87,啪！
88,吃席了
89,好脏的插座
90,我试过
91,你怕了你怕了你怕了
92,ohhhhhhhhhhhhhhhhhh
93,返祖现象
94,同款床头柜
95,"1分21,不用谢"
96,危
97,危
98,这头像不对劲哇
99,看头像
100,老哥学习资料不对劲
101,捶死
102,《生前珍贵影像》
103,前方高能
104,正在骇入国家电网
105,电脑也可以充电的有问题早出问题了
106,危
107,日语学习资料
108,无事发生
109,短路，要不然就炸
110,充满了，美滋滋
111,唢呐一响布一盖，全村老小等上菜
112,危
113,危
114,boom
115,中毒了
116,危
117,好家伙，金士顿
118,no
119,N 
120,感觉变奇怪了
121,不怕怕有空气开关
122,5V而已
123,vccgndd+d-
124,U盘里的学习资料全没了吧？
125,500G学习资料没了
126,我先来，会上b站
127,充电器是5v的 电脑接口也是5v能有什么是 只是一直通电罢了
128,迷你充电宝
129,你特么不是吧插座开关断了吗？
130,有生殖隔离的，没事
131,中文糸统的外国小哥
132,奇怪的知识有增加了
133,会发到b站上
134, 嘿，我以前还真干过
135,试试就逝世
136,可以和墙语音对话了
137,永久销毁数据的办法doge
138,hjh
139,hjh
140,电 脑 充 电 宝
141,杨过操作
142,就是普通的电路呀，没什么好怕的
143,窃取国家电网资料的别走
144,炸死你丫的
145,危
146,裤衩—
147,没啥事
148,同款U盘
149,居然没事
150,世界线汇聚
151,战术后仰
152,危
153,看来你挺失望
154,危
155,同款
156,我看了个寂寞
157,不定时炸弹
158,可能清空U盘数据吧
159,16G
160,防火墙实体化
161,。。
162,哈哈哈6666
163,会储存电力
164,紧张
165,ohhhhhhhhhhhhh
166,不是右键弹出了吗
167,额嘿嘿啊啊啊啊啊啊啊啊啊
168,危 UP危
169,试试就逝世
170,黑入国家电网
171,危
172,会上b站
173,可以黑入国家电网
174,危
175,up猪没有通电。小朋友不要跟着学
176,危
177,ohhhhhhhhhhhhhhhhhh
178,不愧是我
179,存文件啊
180,骇入国家电网
181,就这？
182,危
183,危
184,会上b站
185,卧槽，我咋没想到这么有趣的事情
186,我看了个寂寞
187,虚晃一枪
188,我去同款手表华为的
189,危
190,我干了你们随意
191,可以找金士顿要广告费吗？
192,上b站
193,boom
194,危
195,危
196,说危险的应该小学生
197,瞬间爆炸
198,会上b站
199,充电器很智能
200,欸~还没插呢
201,什么都不会发生
202,常用的充电器和USB都是5v的输出，只不过没有数据传输罢了
203,什么也不会发生
204,虚惊一场c
205,这开头
206,疯婆娘
207,拿下来煮鸡蛋
208,五福一安，u盘插电脑也要电的
209,优盘:你不要过来呀
210,国家电网：发现病毒
211,好神奇，同款金士顿U盘
212,生殖隔离那个是魔鬼吗
213,  快跑。傻孩子们快跑呀
214,3:00
215,盲猜会上b站
216,试试就逝世
217,懂了，给up充电的方法
218,希望人没了
219,正好充电头坏了会怎么样
220,同款U盘
221,数据全丢失。()
222,試試就逝世
223,知道什么叫变压吗？
224,危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危
225,危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危
226,危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危
227,危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危
228,危
229,危
230,危
231,同款u盘
232,前方高能
233,快充试试
234,会穿越
235,2333333
236,试试
237,危
238,和我的U盘一毛一样
239,这么黑的插座我真就只在画室看过
240,该剪指甲了
241,暗示三连。
242,日常祸害U盘
243,求BGM[Doge]
244,危
245,危
246,病毒进入电网
247,ohhhhhhhhhhhhh
248,你电脑充电的正确办法。
249,退    避    三    舍
250,正在骇入国家电网
251,FBI
252,没事
253,危
254,啥也不是
255,定  时  炸  弹
256,什么都不会发生
257,以为会爆炸 等了个寂寞
258,房间格式化
259,正在骇入国家电网（doge）
260,看了个寂寞
261,同款柜子
262,战术后退
263,在现场，我们只找到这么一段录像
264,近日一外国小哥
265,危
266,滚动的天空BGM？
267,跳转3：08
268,危
269,会上B站
270,同款！！！
271,同款床加床头柜
272,如果取不下来就魔性了
273,虚晃一枪
274,我活着时也这样干过
275,啦
276,这人为了生活，也是拼了
277,                              今逝盾
278,电源没开，没开出来吗？
279,好破的家居
280,就这？（狗头）
281,充满了
282,你退半步的动作认真的吗
283,黑入国家电网
284,相安无事
285,相安无事
286,充电器会爆炸
287,国家电网  ∴危
288,事试试就逝世
289,我好害怕
290,就这？
291,危
292,会短路吧（doge
293,该剪指甲了
294,其实不会怎么样的
295,危
296,其实是不会怎么样的
297,其实是不会怎么样的
298,隔壁小孩都馋哭了
299,隔壁小孩都馋哭了
300,危
301,危
302,危
303,早试过了
304,同款华为头
305,同款u盘
306,试试就逝世
307,会上B站
308,我试过，啥事没有
309,我是之后多出来一个文件 是一堆有问号组成的
310,为什么我多出来一个文件
311,都学着点儿穿越正常方式
312,什么事都不会发生，b站高手多，菜b更多
313,同款手哎
314,会上b站
315,？
316,不会怎么样，我也试过
317,同款U盘
318,同款U盘
319,战术插反
320,这是GT2
321,ohhhhhhhhhhhh
322,这不啥事没有嘛
323,危
324,哈哈哈哈哈哈哈
325,哈哈哈哈哈哈哈
326,同款床哈
327,保护IV
328,正在读取爆炸方法
329,哈哈哈哈
330,发热
331,会把房子炸了
332,作死挑战
333,好家伙
334,好烫！！！
335,危、
336,营销号处刑曲
337,好家伙，刚想这事儿就看到这视频…
338,会上b站
339,5v1a屁事没有
340,ohhhhhhh
341,为什么反复出现在我的主页啊无语了
342,担心会爆炸
343,危
344,USB:我是这么玩的
345,鬼才
346,开2倍就是100倍速了
347,bgm：trip
348,有生殖隔离，没事
349,哈哈哈哈哈哈
350,魔鬼
351,骇入国家电网
352,生前影像
353,指甲恶心了
354,没事闲的
355,还真没试过
356,当然是给U盘充电
357,危
358,会坏吗？
359,危
360,应该没事
361,空降1：25
362,同款床单加一。
363,反正那种能当MP3的U盘能靠这个充电
364,危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危危
365,危危危危危危危危危危危危危危危危
366,危
367,充电器都是自适配没有问题
368,问题不大
369,下次一定
370,Ohhhhhhhhhhh
371,危！！！！！
372,尝试接入国家电网
373,你是要笑死我吗
374,该剪指甲了
375,外国up..
376,你将浪费生命中的3分钟
377,会变成移动电源/滑稽
378,watch gt 2吧
379,发电机组某某，快来！你看这个盘，有你最喜欢看的桥本……
380,同款
381,插反了就很灵性
382,你可往后稍稍吧
383,老营销号BGM
384,《金  逝  顿》
385,欢  迎  收  看：金  士  顿
386,欢  迎  收  看：金  士  顿
387,欢  迎  收 看：金  逝  顿
388,危
389,危
390,然后u盘就有电了
391,危
392,你都不怕触电身亡
393,可以先试试充电宝
394,牛壁，还是金属的
395,天才
396,充电头变压过的
397,你好像没有合闸
398,会拥有两台电脑
399,插座开关没开吧？
400,近日，某外国小哥......
401,国家电网把你资料抢走了
402,建议改成失踪的左手 
403,bumn
404,试试就逝世
405,危
406,危  up主  危
407,危  U盘  危
408,开席了
409,呵呵红红火火哈哈哈哈哈哈哈哈哈哈没有左手笑死我了
410,危！
411,嗨喽各位小伙伴们大家好
412,所以说它坏了？！
413,44944
414,？
415,？？？
416,？？？？？
417,好家伙一镜到底
418,成功的浪费了我的时间，淦
419,求求你把指甲剪一剪
420,烫吗
421,危险
422,国内一帅小伙…
423,不要给我
424,保护器了吧
425,会上b站
426,会上b站
427,焊住了
428,指甲太长了
429,危
430,这u盘，好像我的那个
431,开关这么黑是在家画素描吗
432,他的开关没开呀
433,你蹲下是认真吗
434,偷国家电网数据
435,天下之大，无奇不有，欢迎来到up带你看世界
436,无聊
437,你**不能剪剪指甲
438,同款华为GT2
439,和电脑一样，手机充电器电压就这么点
440,你妈会打你
441,一直想做
442,试试就逝世
443,通往天堂的钥匙
444,会上b站
445,同款u盘
446,没意义的测试，没意义啊。 难道优盘不插电脑供电就能用吗？
447,没意义的测试
448,没意义的测试
