,弹幕
1,是一块块田，中国人长在土里实锤了！
2,韩国人:真的吗？我不信？
3,我认识这个字，它读作“马赛克”
4,字面（字面意思）
5,一个黑色方块
6,《只   有》
7,看起来像熊猫头表情包
8,会看到一个大大的正方形黑疙瘩（doge）
9,用ai做啊
10,怎么到处都有男拳师（^^
11,长风破浪会有时 直挂云帆济沧海
12,我想了解医生专用体
13,长沙有位爱莲老师就是女书传承人
14,OMG
15,《短短几十行》
16,长风破浪会有时，直挂云帆济沧海
17,是python吗？
18,啊我升华了
19,▓
20,Python和Mathematica
21,Ohhhhhhhhhhhhhhhhhhhhhhhh
22,直挂云帆济长海
23,乘风破浪未有时
24,人生苦短我用Python
25,厉害了
26,比长还得看我c
27,长风破浪会有时直gua云帆济沧海
28,up牛b
29,老丁头！
30,我有个同学就这个女书的类型
31,very nice
32,python
33,有男书吗
34,女书是女书，女拳是女拳，某些人脑袋清醒点吧
35,榫
36,升华了
37,哇女书！你币有了
38,我一个文科生突然激起了想学程序，代码，指令的欲望
39,确实短啊
40,好东西
41,短     短
42,单眼3D
43,医生写的主要是拉丁文，不算汉字。
44,为什么没有喃字
45,不读书吃了文盲的当，读书吃了文化的当。
46,包括男性awa
47,女书没有失传 很多江永人古宅人都能让会说的
48,这边 江永人 up用心了
49,双螺旋结构模型
50,秀
51,66666
52,你三连有了
53,拳师一点也不狂喜，我们本来就知道从古到今就一直有人反抗不合理的男尊女卑啊
54,Python
55,嘿，我他娘的是学编程的
56,男犬又开始打拳了
57,好！
58,我靠Python。
59,都不知道女书
60,up讲的很好 但我好困
61,女书没失传，我家就有女书字典
62,雲帆濟
63,好
64,嘲讽女权的马上就来了，啧啧
65,弹幕别引战
66,带女书玩好评
67,百年？
68,汉字是最宝贵的人类财富
69,一提到某个性别，有些人就开始女拳女拳，也不看看场合，恶心
70,南拳警告
71,時
72,好家伙，第一次知道还有女书
73,泪目
74,引入AI
75,我直接闪现跟团
76,《短短》
77,国 蝻
78,拳你dad
79,女书是我们学校发现和主研的诶
80, 男蛆警告
81,本地人表示女书园别去，骗钱的
82,魔  法  符  号
83,长风破浪会有时，直挂云帆济沧海
84,宇宙大爆炸都是起源韩国的
85,拳师即将抵达
86,Xiangdong Zeng 学长是著名的mma大师！！！
87,长风破浪会有时，直挂云帆济沧海
88,这个视频制作的质量真的是No.1
89,我是python厨诶
90,为什么又开始骂女权了，弹幕在干嘛？
91,好棒阿！！！
92,为什么是女书不是男书，气抖冷
93,直挂云帆济沧海
94,繁体字好漂亮
95,py你个大头鬼
96,刷这些的真的不尊重up
97,湖南女大女书传承
98,特么看个科普也有人打拳，你们是吃饱了太闲吗哪哪都来一泡
99,黑的吧
100,盲猜一个圆
101,龍
102,解
103,∞
104,匯
105,一片黑
106,佃¿
107,莲
108,为什么只有女性可以用？
109,好无聊
110,二维码
111,匠人营国
112,我小学学过一篇课文叫给予树，我记得特别清楚老师说读ji予，这么多年我都没忘
113,马赛克魅力
114,提土旁
115,黑疙瘩
116,这不是抽奖的抽吗？
117,田
118,救命
119,65535？
120,蓟
121,雍
122,可以发一篇sci
123,马赛克
124,匪
125,叠词词
126,一个黑块
127,我的世界中文版
128,不至于女拳吧
129,龍
130,看见的维
131,就硬往那上面扯
132,正方形
133,单立人永远滴神
134,祖
135,担
136,一个黑块
137,都是两个字:吃人
138,吃人
139,一个点
140,收敛
141,■
142,玉字旁
143,啊啊啊啊啊啊啊
144,这不就是二维码？
145,二维码
146,女书有非常凄美的故事和寓意，在乱用流行语之前能不能学习一下
147,一片黑
148,我看到了一个“藕”
149,这个和字体也有关系吧
150,囸
151,玉字旁
152,王
153,丁
154,圃
155,禮
156,桂
157,电子云图
158,收敛了
159,前面吃人那个别走
160,龍
161,我看到了 丑死？
162,钊
163,哈哈哈哈哈
164,男拳狗打拳打疯了？
165,整理整理就是一篇论文了，大佬大佬
166,这个研究挺有意思的
167,仁
168,左边是个粗字
169,擓
170,哇
171,学到了
172,左边我看像，秦
173,大佬
174,捷
175,旧
176,五彩斑斓的黑？
177,我们都叫竖心呀
178,一疙瘩
179,二维码
180,捷
181,一团黑
182,刘
183,丑
184,学Python的设计专业学生狂喜/
185,真。方块字
186,邇
187,一团黑，形状应该是方的
188,非常棒的研究！
189,龍
190,是一坨不均匀的黑色
191,会看到一坨黑
192,热
193,热热热
194,说女拳的可以停停了，这是女性正确的权利追求的智慧，对于女性这一性别基本尊重还是要有的
195,biang
196,给（音同几）予
197,徳
198,蔺
199,省纸神体
200,我们当年学的就叫竖心旁，就是这么叫的，现在怎么叫那是另一回事了
201,田
202,■
203,■
204,Jǐ给予
205,經
206,凪
207,在编程领域里，这真的很短↑
208,囸
209,卷积神经网络
210,一团糊
211,汪
212,不好意思，使我们“田”（doge）
213,極
214,一直以为微软雅黑是为了兼具简约和雅观而近几年创造的字体
215,仁
216,nlp
217,我看到了卧槽
218,这么多？？？？
219,一块黑疙瘩
220,biang
221,一片黑
222,■
223,坤
224,籠
225,吃人那个哈哈哈哈哈哈哈哈
226,我还觉得像擓嘞
227,鏚
228,韩国人：你胡说！是中国模仿我们！
229,黑漆漆一片
230,一个正方形
231,感谢unicode
232,婕
233,神
234,就叫竖心旁 不承认可以不写这字
235,方块字
236,招财进宝
237,啊这，我从小到大学的都是竖心旁
238,薩
239,薩
240,囸
241,律
242,让人工智能去设计
243,健
244,相
245,恤
246,我看成了“抽”
247,一个黑疙瘩
248,一片黑暗
249,吃人
250,吃人
251,コ
252,诗云!!
253,玺
254,长风破浪会有时，直挂云帆济沧海
255,七肢桶
256,楷体那个仿佛能看到【榴莲】
257,论文？
258,排
259,轴
260,仁
261,像极了biangbiang面的biang字
262,四十多万个
263,。無
264,無
265,覿
266,招财进宝正解
267,准备三连
268,糊
269,太强了
270,一个方块
271,normal map?
272,〇
273,方块字
274,最左边的 biang
275,麓
276,特像这个字：莊
277,面
278,包
279,仁
280,蕴
281,二维码
282,抽
283,6666
284,到
285,3500词（狗头）
286,不是提土旁吗
287,你怕不是疯了
288,mai坨子(家乡土话，打不出来）
289,二维码
290,佛？！
291,二维码
292,biangbiang面的biang
293,一个黑点
294,捷
295,彳韭
296,有点可爱
297,方块
298,副
299,我看见走字底了
300,气冷抖，男人什么时候能站起来
301,魍？
302,團
303,魑
304,圓
305,那个叫秃宝盖
306,右边 玺
307,扭
308,走之底
309,吃人
310,禮
311,哼，哼，啊啊，啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
312,趙
313,黑
314,赖
315,把所有汉字叠到一起，那就是个黑。
316,擓
317,一个黑方块
318,徂
319,这么少
320,吃你妈人学个鲁迅文章就会在这吃人，无聊不无聊
321,口囗
322,新时代字体（不过怎么看得懂）
323,满眼都只是两个字：“吃人！”
324,字 面 意 思
325,風
326,捷
327,熊猫头，还是那个哭笑的，哈哈哈哈哈哈哈哈哈哈哈哈
328,程序员差点吓哭，还好是别人写，前面那几行代码，已经把头发捐了。再来得捐头皮了。
329,biangbiang面
330,收敛了
331,釰薿鬕㤫
332,biang？
333,老花眼了
334,大数定律
335,黑色方块
336,仇
337,生？
338,藕
339,肯定是个黑色方块啊
340,二维码？
341,一片黑
342,棍拷斤，烫烫烫
343,你又近视了
344,biang
345,方方正正
346,黄金比例？
347,这就是诗云么 爱了爱了
348,biang？
349,麵
350,雅黑竟然已经20年了？
351,执
352,卍
353,国
354,锅巴
355,囖
356,好神奇
357,是吃人
358,哇
359,黑黢黢的一坨
360,哇
361,硬核
362,口
363,黑色方块
364,单人旁数量很多
365,工口
366,二维码
367,前面刷女拳的有事吗… 
368,这玩意儿是不是能写论文
369,biangbiang面
370,盲猜，一坨！
371,《启    示》
372,别扯了
373,中国  两个字
374,瑾
375,十万个
376,中国
377,卧槽？
378,扭曲？
379,我的眼睛，啊，我的眼睛
380,女书，我从谭盾知道的
381,女书
382,好咯爱
383,然后呢 这有啥用
384,执
385,满屏都写着两个字—吃人
386,biang
387,黄金比例
388,间
389,杀人字
390,这也太他妈花了吧。
391,一个黑方块
392,南拳警告
393,囸的那位等等，你要笑死我
394,麴
395,统计。。。应该有白点
396,传国玉玺
397,65535是以前传奇私服满级战士血量。
398,这里有一种墨浸染的感觉！
399,仙
400,楷体好看
401,哇哦
402,權
403,我死都忘不了这个字：解
404,解！！
405,刻
406,逐渐懵逼
407,biang
408,肺部X光
409,扭
410,口
411,囍
412,囍囍
413,我一直叫点横部…
414,莊
415,熊猫头我回不去了。
416,擓
417,彦文不是从中文变来的 是从八思巴文变来的
418,biang
419,我五年级的时候想过这件事，一直没有时间实践，没想到您帮我圆梦了
420,biang
421,龍
422,妄
423,麵麵麵麵
424,擓
425,擓
426,黑色正方形
427,剡獖濄䒤儞藓杒（乱打的）
428,看数学。所以这到底是语文还是数学？
429,吃人
430,难道不是黑的吗
431,一个正方形？
432,卐
433,这就是根据已有原理解释现象
434,应该应该，我查中国汉语词典怎么就没见过你们这些正规读法？13年买的第六版过时了？
435,然后一次性打开「doge」
436,钅
437,擓
438,連
439,卍
440,biang
441,不是黑色方块？？
442,正方体
443,無
444,黑色
445,聮夓
446,jk格裙
447,土字旁、提土旁、斜玉旁都对，别争对错。
448,jk格裙（bushi
449,野兽先辈(幻视)
450,只是个二维码
451,韩国人：真的吗，不是应该都是我们的吗
452,                                                         闲
453,太专业了
454,这个分析很厉害
455,莥这个字
456,狙
457,就是竖心旁没错啊
458,坨？
459,提土旁
460,biangbiang面的biang
461,如果是黑色的话，你会得到一团黑色的不规则形状（猜的）
462,黑色方块
463,启 示
464,斜玉旁啊
465,馹
466,有点晕
467,擓
468,兀
469,你准备对这个图案讲完剩下的五分钟吗？
470,一个方块？
471,biangbiang面
472,绯
473,绯
474,涩！
475,黑体适合屏幕点阵显示
476,永，练字的神
477,到
478,吃人
479,扭
480,biangbiang面
481,2的16次方
482,网格
483,擓
484,膜拜
485,65535
486,艺术概论考过，哈哈
487,權
488,二维码
489,摑
490,CT
491,伟
492,我看到了祖？？
493,囸
494,感觉提手旁好明显
495,沔
496,霶
497,仲
498,齋
499,走之旁
500,宝盖头
501,明度
502,好家伙
503,biang
504,⬛️
505,中国
506,我会看到一坨黑
507,龘
508,龘
509,这个字面我想到一个数字0.618
510,圆周率
511,二阶导
512,兲
513,兲
514,山本，我（）你先人
515,女书字帖有嚒
516,好家伙，我只是觉得像二维码……
517,国
518,横平竖直
519,一个黑色的矩形
520,庭傀
521,biangbiang
522,斜玉旁
523,黄金比例
524,经，經
525,圚
526,刷吃人的是白吃吗
527,宀  头  声音棉头
528,马赛克
529,不能根据笔画再组合成字，因为同一个笔画在不同的字里面，模样是不同的
530,仁
531,抽
532,仁
533,扭
534,一个黑方块
535,逼
536,黑色方块儿
537,好像biang biang 面的biang
538,“吃人”
539,岗
540,匪
541,魑魅魍魉
542,变成一个方块
543,看到“康”了
544,吃人
545,龘
546,木字旁的胜利
547,恤
548,会看到一片黑
549,淦
550,吃人
551,吃人
552,二
553,國
554,首
555,有点无聊
556,可以看看康熙大字典
557,連
558,长风破浪会有时，直挂云帆济沧海
559,？？？
560,正方形黑点
561,擺
562,长风破浪会有时，直挂云帆济沧海
563,三年？
564,爷青回
565,栩
566,蕴
567,亻
568,难不成是胡叠效应？
569,龍？？？
570,前面的，什么叫是多无聊研究这个，这才是探索精神啊
571,所以是田字格呀
572,一个黑色方块
573,bedrock的构成
574,就黑色方块
575,这东西叫斜玉旁
576,囸
577,一坨黑
578,一坨黑色的东西
579,道
580,吃人
581,基因家族
582,薙
583,黑色正方形
584,电子云
585,这不是“囸字”吗[doge]
586,biangbiang面
587,征
588,田
589,黑旮瘩
590,吃人
591,啊这
