,弹幕
1,杀  熟
2,怪不得一模一样哈哈哈哈哈怕是就拿那个拍的吧
3,草
4,hhhhhhhhhhwc
5,哈哈哈哈哈哈哈
6,杀疯了
7,哈哈哈哈
8,哈哈哈哈
9,？？？？
10,您这家人也是假的兄弟
11,家人被坑了一辈子，总结出一本书来
12,哈哈哈哈
13,哈哈哈
14,哈哈哈哈哈哈哈哈哈
15,？？？？？？？
16,哈哈哈哈哈哈哈哈哈哈
17,哈哈哈哈
18,哈哈哈
19,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
20,哈哈哈哈哈哈
21,哈哈哈哈哈哈哈哈哈
22,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
23,哈哈哈哈哈哈哈哈哈哈哈哈
24,哈哈哈哈哈哈哈
25,赤峰人表示没见过
26,虾仁猪心
27,哈哈哈哈哈
28,中  国  市  场  出  版  社
29,挖槽！等我去看看谁写的
30,哈哈哈哈哈哈
31,草哈哈哈哈哈哈
32,真 反面教材
33,市场出版社哈哈哈哈哈
34,抽雨花石
35,中国市场出版社哈哈
36,杀人休息哦
37,哈哈哈哈哈哈哈哈哈哈哈哈哈哈好
38,哈哈哈哈哈哈哈
39,哈哈哈哈哈哈哈
40,宝 友 儿
41,哈哈哈哈哈
42,人才
43,书也是假的就离谱
44,哈哈哈哈哈
45,哈哈哈哈哈哈哈哈哈哈
46,这铜板还没我以前在工地沙子卵石里捡的好
47,哈哈哈
48,哈哈哈哈哈哈
49,淦，就很淦知道么
50,真 反面教材
51,哈哈哈哈哈哈哈哈
52,这几个逼
53,哈哈哈哈哈哈
54,非常好
55,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
56,先给你一本假书
57,哈哈哈哈哈
58,明显的机雕
59,哈哈哈哈哈哈哈哈哈
60,哈哈哈哈哈哈
61,哈哈哈哈哈
62,哈哈哈哈哈
63,片   面
64,哈哈哈哈哈哈哈哈
65,记住了，中国市场出版社
66,哈哈哈哈哈哈哈
67,暗示投币
68,中国市场出版社没听过呀。
69,红红火火恍恍惚惚
70,哈哈哈哈哈哈
