,弹幕
1,天哪
2,海棠文情节
3,握了个大草
4,？
5,神经病
6,男的渣
7,卧槽？？？？
8,卧槽
9,？？？？？？？？
10,我靠！！！！！！
11,卧槽
12,气死
13,？？？？？？？/
14,这是变态的手法啊这
15,woc
16,？？？？！！
17,？？？？？
18,？？？？？
19,???
20,卧槽
21,心好疼
22,啊啊啊啊啊啊啊好疼啊
23,我痛死了
24,啊啊啊啊啊啊啊啊
25,？？？？？
26,害怕
27,希望大家都能遇到最疼自己的另一半
28,辛苦了
29,虐待吧
30,雾草  太可怕了
31,雾草
32,我觉得就这样就挺好的
33,。。。。
34,感兴趣
35,已经开始疼了
36,裂了
37,片看多了
38,握草握草握草握草
39,握草？？？吧？？
40,啊啊啊啊啊啊啊我的天
41,你俩是从哪个化粪池里跑出来的？
42,我天啊，我真的怕我闺女碰到这种男的
43,是人吗？
44,我靠....
45,好恐怖
46,挺好的  很简洁  东西多了看着乱
47,听的我浑身发软
48,变态！！！！！！！
49,啊啊啊啊啊啊啊啊啊啊啊
50,.......女人真惨
51,有病啊再迟点都要出人命了
52,这男的..........
53,卧槽.........
54,女孩子女孩子，爱自己，除了自己，没人心疼咱们
55,TMD，这男的留着过年吗？
56,？
57,辛苦了。。
58,哦淦
59,一定要提高警惕！自己保护好自己！
60,自己保护好自己！！
61,这俩人太缺德了
62,太吓人了，当时应该报警！！
63,故意伤害这是
64,太禽兽了
65,太禽兽了
66,这还是男友？太缺德了
67,太吓人了
68,太吓人了
69,我替朋友看看
70,太可怕了
71,我去
72,脚软！！！
73,什么人呀
74,？？？
75,建议换男友
76,女孩子要更自爱，因为想伤害你的人可能就是你亲近的人
77,脚软了
78,真不是人
79,我的妈啊啊我都开始疼了
80,卧槽
81,我只会说卧槽了
82,卧槽
83,？？？？？
84,卧槽
85,都休克了！肯定很多xue没有常识的吗？
86,通过您的视频我也爱这个世界了，谢谢您
87,卧槽
88,其實沒有很嚴重的感染和炎症 已經非常幸運了
89,學過縫合的 已經開始頭痛了
90,這是刑具吧？ 
91,沒事？！woc 聽這話我就來氣！
92,你自己怎么不在自己身上试？？？？
93,天呐？？？
94,疼！！！！！
95,？？？？？？？
96,这种人渣建议直接分手甚至起诉
97,这得多大出血量？？？
98,？？？？？？？
99,这男的玩的这么花，出事还耽搁一定渣
100,？？？？？？
101,真会玩
102,我去-_-||
103,。。。
104,？？？？？？
105,男友是人吗？
106,疼死了救命啊
107,两个？！！
108,天啊我太需要了
109,这男友打死
110,天呐救命
111,天呐啊啊啊啊啊
112,这是人吗这男的！！
113,天呐！！！！！
114,好恐怖
115,这也是敢送
116,姨妈还不够你痛吗，唉
117,？？？没意思你怎么不往你菊花里塞来点意思
118,我的天
119,变态呀
120,????
121,好家伙
122,早点吃毛血旺
123,震惊
124,？？？？？？？？？？？？？？？
125,握草
126,唉
127,有病吧你不行还给人女生用局麻
128,哎呀，卧槽！这不是玩命吗？
129,辛苦了
130,折磨才会痛快
131,？？？？
132,我手都发软了，还觉得没意思弄那种玩具，真的逼人骂
133,卧槽
134,什么仇什么怨
135,《震惊》
136,大型连续剧
137,喜欢
138,卧槽
139,我去
140,卧槽
141,卧槽
142,！？！！
143,握草
144,三人？？
145,我真是服气了
146,真是服了这帮人了
147,这是长了个什么
148,不能这样过度啊
149,女孩子保护好自己
150,天呐噜
151,女孩儿是咋想的
152,恐怖
153,这个女的到底是怎么想的
154,我已经开始痛了
155,？？？？？？？？
156,我没了
157,这男朋友真的有病吧，什么东西啊，怒了
158,想拿钢丝球搓了他俩
159,？？？？？？？？
160,惊呆了
161,天啊
162,好夸张啊，害怕
163,？？？
164,这个病例之前看老六说过，书里有
165,爱惜自己
166,卧槽
167,真的听得我打颤
168,???
169,？？？
170,这什么男友啊
171,代入感很强，开始痛了
172,谢谢六医生！
173,Wc
174,????????
175,卧槽惊呆了
176,我的天
177,震惊
178,花瓶像锥形瓶
179,天啊真的太恐怖了
180,害怕
181,卧槽我鸡皮疙瘩起来了
182,节目很棒啊
183,怎么还有硬的啊喂
184,这种东西买到正常，但是这明显乱玩
