,弹幕
1,如果我不知道它是粉刺确实会觉得好看
2,宇 宙 辐 射 背 景
3,有一说一，你不告诉我这是粉刺的话，它确实挺好看的
4,好家伙，一点分叉没有。慕了慕了
5,现在走还来的及
6,太上老茵
7,突然想到工作细胞里面萌萌的乳酸菌
8,懂了，鲁班当时带显微镜
9,重点来了
10,？b b b
11,《wow》
12,《wow》
13,我吐了
14,魅族18？
15,封面那个是跖疣
16,跌跌撞撞 他被芒草割伤
17,好家伙
18,火星
19,双歧杆菌
20,进来学英语doge
21,馋了
22,他的音调好奇怪
23,奇怪的知识又增加了，但是对我有好处。
24,到胃就没了
25,来看粉刺的
26,来看看
27,我  在  吃  饭
28,vivo酸奶？
29,舔盖啊
30,海飞丝
31,美丽？？？？？？？
32,好ex。。
33,一听就是俄式英语
34,《鲁班》
35,给了你多少钱
36,红蜘蛛
37,这个小学课文不是有吗，鲁班的那个
38,草
39,确实
40,果断关注
41,vivo
42,有毒
43,是益生菌吧
44,草
45,满脑子工作细胞
46,笑死
47,vivo酸奶？
48,家乡的有益菌
49,yue
50,hhh
51,刚刚是vivo酸奶？
52,假如给我三天光明
53,作者:rds
54,草
55,头发是晶体的显微镜下状态诶
56,？？？？？
57,《一种植物》
58,？
59,是螨虫
60,？屏保大可不必
61,星辰大海~［？］
62,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
63,好神奇哦，我上小学的时候就学过了
64,草
65,逐渐忘记标题
66,峨眉精！
67,密集恐惧症怕了
68,《美丽》
69,草
70,好家伙
71,细菌和乳酸菌有包含关系吗？
72,说不定我们的宇宙就是某个粉刺……
73,前面冰草的我金昌的
74,这也太草了
75,我感觉已经开始恶心了
76,往里面放点消毒剂就好了
77,紫色淬火
78,向日葵花瓣
79,草
80,《Beautiful》
81,意大利面
82,草
83,有一说一真挺好看
84,被屏保吓到
85,《美丽》
86,《美丽》
87,学英语学英语
88,猫猫你还好吗？
89,马赛克像素
90,？？？
91,感觉放大了每一张都可以做桌面
92,俄罗斯？
93,这么多鳞片是￼用来传播花粉的吗？
94,这叫保加利亚杆菌
95,草
96,知乎内行
97,脱胶颜料
98,说不好看的其实就是各人的审美不同
99,奇怪的知识又增加了
100,草
101,确实好看
102,？？？？？？？？
103,口～区
104,草
105,草
106,突然感觉有点恶心
107,草
108,真实
109,挤出一个宇宙
110,密集恐惧症害怕
111,想看奥利给
112,鸡皮疙瘩都起来了
113,厉害
114,有点鸡皮
115,。
116,《屏 保》
117,《美丽》
118,苫
119,但你要是知道这是什么。。。我会把手机扔了
120,美  丽
121,？？？？
122,woc
123,？？？
124,？？？？？？？？？
125,《美丽》
126,so beautiful
127,这.............
128,意大利面！！！
129,j
130,这真的nice
131,快攻我舔酸奶盖
132,草
133,粉头呢
134,草
135,玻璃草苔
136,每个虫的身上都有磷磷（？
137,哇塞
138,9命啊啊啊啊啊啊啊啊
139,dio（无端）
140,波   力    海   苔
