,弹幕
1,《非 常 支 持》
2,疲软就这样，战斗模式的话………
3,↑最多能冲多少次
4,放  屁  爱  好  者
5,霸 道 总 裁
6,37颗？264颗没见过吗
7,开幕雷击
8,@亚门
9,胸和我一样高
10,下次一定
11,怎么慢慢开起车来了/滑稽
12,卧槽，夸张了吧
13,一充血人都没了
14,下次一定
15,美  国  队  长
16,下次一定
17,下次一定
18,下次一定
19,要被烧死了
20,卡斯特罗过来肃反
21,人家切个阑尾都昏迷，那我已经切完了，我是不是欧皇
22,支持
23,这肾有多虚
24,卧槽48
25,124兆！
26,卡斯特罗同志还有这爱好?????
27,这要是立起来就社死了吧
28,疲软就48
29,两分钟的屁肠子都炸了
30,极 限 冲 刺
31,BGM上
32,@杜宇生
33,人类这种生物的力量是有限的啊…我不做人了jojo！我要成为超越人类的存在！
34,这产妇顺剖都得很难受吧
35,梅林艾尖
36,充气的吧
37,佐藤政信！！！
38,好家伙 复活
39,开幕雷击 卧槽
40,不会肌溶解吗
41,怀的哪吒
42,亚门钢太郎
43,记忆力是运行记忆力
44,一边吃饭一边搞？
45,我有时候竖起都能达到两到三倍，那他一米？！
46,割个阑尾炎 青春割没了
47,七十七斤？！？！
48,疲软48，wc
49,我不做人了
50,怀了个哪吒
51,还有人记得米克队长的嘛，狂喜！
52,人間の能力には限界があり、私は人間ではありません，jojo
53,罗志祥
54,下次一定
55,人类是有极限的啊
56,《放屁爱好者》
57,昏迷那个脑补出穿越剧情
58,纹身那个，特殊部位纹的时候疼不疼啊
59,         我是                          一。                               
60,魔方早被中国人破了，活在监控里的那个男人
61,古巴的那个好像是被西方国家抹黑的（卡斯特罗）
62,你们在等什么
63,吾辈楷模
64,10507WC，我最多70
65,♂
66,一夜十五郎
67,分辨气味这个不会是林黑犬吧哈哈哈哈哈哈哈哈哈
68,彪哥尿的真棒
69,疲软？
70,注意活100年是36500天
71,炭治郎
72,菲神！
73,下次一定
74,郭  海  皇
75,上次给了
76,解内衣扣我还行
77,小丑竟是我自己
78,汉伯克肉肠
79,她
80,疲软下48，那起来了岂不是！！！
81,哇这真tmd一步到胃啊
82,当枕头不错
83,？？？？？
84,人与人是不能一概而论的，我就曾在极度愤怒的情况下，一个滑铲
85,下次也不一定
86,其实是42年
87,《下 面》
88,看来在日本没人和你抢浴室了
89,下次一定
90,下面？？？
91,开屏雷击
92,人类是有极限的
93,人的能力是有极限的
94,菲神yyds
95,？？？？
96,10小时都冲出血了吧
97,？？？？？
98,你这个香肠是正经香肠吗
99,魔方速拧世界纪录3秒47
100,不是3.14吗？
101,刚才看成了人类种族值极限hhhhhhh
102,还原魔方的菲利克斯在挑战不可能里面出现过
103,菲利克斯Feliks-菲神
104,卡斯特罗哈哈
105,卧槽
106,卧槽
107,0.31
108,魔方记录刷新成3.47秒，中国杜宇生
109,放屁还有爱好者?
110,《非常支持》
111,精疲力尽
112,这是人吗
113,最多的弹幕：1000兆
114,1:07不谢
115,人家皇帝后宫佳丽三千
116,宝石之国XSWL
117,徒手攀岩的 亚历克斯 916米 这个应该是写错了，应该就是亚历克斯的酋长岩高度
118,徒手攀岩的 亚历克斯 916米
119,徒手攀岩的 亚历克斯
120,胸围比我高就离谱
121,3.47
122,香肠？
123,艾斯
124,魔方菲神
125,卧槽，胸围等于我身高
126,细水长流
127,无语了
128,，
129,红牛
130,39km高怎么没死
131,墨子哥?
132,疲软48？
133,最好看
134,复活？
135,下次一定
136,香        肠
137,下次一定
138,48cm的“香肠”？离谱
139,最长
140,医学奇迹
141,何  大  春
142,论成为海王的代价
143,下面都纹，是个狠人
144,比博燃
145,BGM是什么
146,下次丕定
147,人的能力还真是有限哪
148,下次一定
149,人类的极限是无限的我就曾在极度愤怒的情况下极度愤怒
150,下次一定
151,各位绅士好
152,一直以为睡过女人最多的是张伯伦
153,人間の限界は限られています。
154,♂
155,万人斩？
156,下一次定
157,黑古巴吗？真的假的？古巴一直是老卡啊
158,我不做人了！JOJO！
159,48
160,佐藤政信
161,艾斯
162,青钢影
163,牢底坐穿
164,张大帅直呼内行
165,最终鬼畜蓝蓝路
166,@罗志祥
167,69老同志
168,现在是3.几秒
169,人家的熊都要有我一整个人重了
170,你复活了
171,我不做人了JOJO
172,48？第3条腿？？？？？？
173,下次一定＝上次投了
174,羡慕！还《支   持！》
175,77斤。。。
176,48的那位老哥厉害！
177,《人肯定是有极限的》
178,下面还得纹g头上？
179,我不做人啦！
180,1w个？
181,下次丕一定
182,《我不对劲》
183,我是h胸
184,济南屁王
185,她家人也是一直坚持了37年
186,《墨 子 哥》
187,要是活着就是现实版猛虎
188,人的体质不能一概而论，我一个滑铲
189,伞兵一号卢本伟准备就绪
190,杜兰特的腿都有1米5
191,奥地利人鲍姆加特纳跳的
192,《疲软》
193,我   曹
194,xswl
195,我最多2min
196,人类是有极限的，所以我不做人了
197,掘 地 求 生
198,我47cm就差一点了
199,真-心 肺 停 止
200,牢底坐穿
201,老熟练了
202,不是超过一小时会坏死？
203,35000？
204,太平洋王
205,结婚那个笑了
206,甄漂亮整形医院
207,什么意思？（下次一定）
208,下次一定
209,3.47
210,好大
211,香肠？
212,我只有28个牙齿
213,爱好者就他妈离谱
214,魔方记录刷新了，3.47
215,顶你个肺
216,直都接插穿
217,woc
218,一步到胃，偶尔到肺，货从口出？
219,现在的魔方记录是3.47秒
220,疲软48？那树起了不50多了？
221,我的天2分钟的屁
222,魔友科普君来啦 菲神记录已被打破！
223,所以要超越人类才行啊
224,？
225,植物人吧
226,啊这还原魔方官方最快不是3.475吗
227,什么香肠啊
228,3.47s
229,508s？？
230,卧槽
231,见腿进
232,比博燃
233,77斤。。。。我晕
234,好家伙，这是一滴一滴的尿吧
235,真•如意金箍棒
236,最快不是宇神的3.47吗?
237,人类是有极限的所以   我不做人了jojo
238,增  援  未  来
239,最高气温不是广岛长崎的六千摄氏度？
240,美队直呼内行
241,卧槽
242,48？？？？？
243,6小时？？？我不理解
244,尿这么久
245,香肠是什么
246,这个怀孕怕不是波特卡斯•D•艾玖
247,好家伙，您就是两面宿傩？
248,香肠
249,第一个我觉得我可以与之一战
250,钱裂线
251,一小时的我瞬间卑微了
252,魔方早进3s来
253,两 面 宿 傩
254,最强胡子，谦大爷的父亲不服
255,这TM是挂两核弹吧
256,这xw够我缠一圈
257,天赋异禀
258,好家伙
259,我是没有极限的！
260,？？
261,？？？？？
262,昏迷了37年
263,一 夫 亿 妻 制
264,若槻危
265,全世界的语言都被他学完了
266,一口气能捅到我的十二指肠
267,哪吒
268,切，我天国的洪秀全一共88个妃子
269,非常支持？
270,卧槽？？
271,？？这是水龙头？
272,？？极限运动每一天
273,香肠？？
274,10h？？
275,下次也不一定
276,下次也不一定
277,46.5的体温
278,亲两天两小时
279,下次丕定
280,佐藤政信yyds
281,贯穿我的身体
282,其实纹身覆盖率可以多一点，超过100%
283,兽人
284,这都搓出火来了吧
285,年仅6岁哈哈哈
286,这是自己还是别人帮？中途不会泄？？dog
287,医生真的辛苦了
288,死亡搁浅
289,最多一天能冲63次，在冲多一次就会gg
290,空调乔太郎
291,龟息功
292,也是牛逼
293,《下面》
294,我是传奇屁王
295,这tm怎么生出来的
296,阿强老了
297,48cm?就离谱
298,精疲力尽
299,人类是有极限的
300,他女友不支持也不行啊
301,都是些什么  
302,这膀胱好大
303,这围比我的身高还长
304,这心脏骤停脑子不能可能没事
305,放屁爱好者可还行
306,水龙头坏了
307,↑老无中生友了
308,魔方现在最快3.47秒。来自中国的
309,安杰罗
310,腿长占比0.6左右最漂亮，但现实中往往连0.5都没有
311,下次一定
312,烈焰人
313,诚  哥
314,48cm如果博起的话直接大脑缺血晕了
315,508的不是人吧
316,48cm？受不了阿
317,《下面》
318,不是有从外太空跳下来的吗
319,醒来一看在太平间
320,香      肠
321,我是没有极限的
322,？
323,魔方3.47
324,正常人十分钟都算超常发挥。
325,这小说都不敢这么写吧。
326,罗志祥祖师
327,我二弟天下无敌
328,我二弟天下无敌！
329,东北吴先生
330,哪吒没有排面吗
331,魔方最快的是我们中国人！！！杜宇生！！！
332,一对情侣连续接吻了50个小时，这是他们的身体发生的变化。
333,宇神3.47
334,医生幸苦了！
335,可恶，居然这么强
336,一 步 到 胃
337,下次丕定
338,卡斯特罗
339,迦尔纳。。。
340,海王
341,下次∝定
342,下次∝定
343,等着看这个的举手
344,下次亿定
345,两个小时我就两个小时我就出血了
346,祝你身体健康
347,《宝石之国》
