,弹幕
1,简称寡头
2,直接@回形针Paperclip
3,什么都不用说了
4,没错      古代包扎伤口   是用来刑罚的
5,只要你鞭尸回形针，我就给你点赞
6,阿哲
7,自古
8,盐什么时候垄断了？
9,自贡报道！
10,我这里还是四毛钱一包
11,千万不要真的拿食用盐去敷伤口会有副作用的
12,房子和盐一样，咋没人管管啊
13,回形针滚进来看看
14,中国自古以来盐铁官营
15,回形针
16,FeCl3可以止血
17,历史是忽悠
18,不需要垄断，而是需要国家垄断，由国家操控，而不是由资本家操控。
19,回形针出来
20,回形针人设崩塌
21,@回形针
22,回形针人设崩塌
23,回形针=两面针，懂得都懂
24,你怎么看？
25,没盐人会得大脖子病
26,包扎伤口？
27,超市1.5元两包
28,并没有疯涨
29,快请何五奇
30,我这6毛9一包
31,否则就比房价高了
32,盐铁专营。税收，取之于无形，使人不怒
33,五奇明白
34,认为人不吃盐不会死的闭嘴
35,垄断被你说的这么美妙！我只能对你说”呸”！
36,咸度不是因为低钠盐嘛
37,那句诗叫，他日若遂凌云志，敢笑黄巢不丈夫
38,@回形针
39,不赚钱的都垄断了，感谢！
40,怕假盐。。
41,是用于包扎的啊
42,真的就伤口伤撒盐呗
43,伤口撒盐的那位，没认真的吗
44,你确定不是你自己口重了?
45,之前日本核泄漏不是疯长了一波吗？
46,两面针
47,伤   口   撒   盐
48,@ 回形针滚出来挨打
49,盐铁专营是管仲就开始的
50,盐可以脱水
51,@两面针
52,撒点椒盐吧，纯撒盐不入味
53,古代都是禁止盐铁私营，盐设计民生
54,氯化钠
55,回形针
56,现在可以自行生产了
57,不垄断就不是两块了
58,回形针出来挨打
59,普普通通的房为什么要垄断
60,杀精止血？
61,他日若得凌云志  我笑黄巢不丈夫
62,我这1元一包
63,回形针看看，这就是你说的国家垄断盐是为了压榨百姓吗？
64,盐铁论
65,回形针过完2021还在，那是我们的责任了
66,我买的0.6元一包
67,加工别跑，明天我要看见你的新闻
68,闪闪的红星看过没
69,撒盐伤路
70,@回形针
71,这个…… 此盐非彼盐啊
72,盐已经不垄断了
73,盐能凝血止血你们不会不知道吧
74,干力气活的还会发盐，没盐就没力气
75,盐可以使细菌脱水，我的天，这是常识
76,矿盐在一级代理商手里拿货价是4毛6一袋，一斤的
77,这里说的盐是化学意义上的盐，不是氯化钠
78,这里说的眼
79,调味品，你就肤浅了
80,包扎伤口？？？？？？？
81,盐主要是所需的成分
82,回形针，过来跪下
83,混淆了吧，盐不止吃的盐
84,撒糖好一些
85,山东表示一斤盐三毛钱
86,台也要用缩写？
87,鞭尸回形针
88,@回形针
89,黄巢是因为考不上造反了
90,对滴，血液是胶体。加盐可以加速胶体聚沉，从而加速止血
91,害
92,@回形针
93,碧血盐枭
94,氯化铁不是氯化亚铁↑
95,盐铁官营
96,盐帮
97,大葱可以不吃 ，盐你试试
98,那些说福岛涨价的，可以去查查有多少超市涨价被罚了几十万
99,现在已经没了
100,盐不是1.2一包吗？大清盐十几块钱200克
101,垄断前是一块
102,鞭尸回形针
103,??????????
104,盐很重要  
105,NaCl
106,盐铁官营
107,人工费运输费
108,食盐专营2017年已经放开了
109,说一堆正确的废话
110,会玩
111,果然啊
112,害怕盐被人垄断吗
113,好活
114,鞭尸
115,自己抢的，关国家什么
116,@回形针
117,前面福岛辐射的，该不会是傻子吧
118,盐是使细菌脱水杀菌
119,伤口上撒盐当然痛，但是能杀菌消毒救命，你从你用不用？
120,国家没涨，买盐的自己涨的，ok？
121,除冰和污水处理用的不是食盐好吧
122,程咬金县衙门口卖盐
123,程咬金县衙门口卖盐
124,内江老乡
125,我们这里一块一包
126,现在开发极少部分也只是为了满足更多样化的需求吧，不矛盾
127,我小时候盐也是统调得
128,回形针出来挨打
129,不吃足够的烟会没有力气，没有力气就打不了仗
130,汉朝就开始整了啊
131,回形针出来挨打
132,好多反王都是盐贩子
133,再过几年穷人除了粮食啥都吃不起
134,盐铁论
135,盐铁专卖好几千年了
136,盐铁专卖都2000年历史了
137,离海越近盐越便宜？？自贡:你在开玩笑？？
138,盐已经不垄断了，盐业局现在只起普通监管作用，而且好几年了
139,盐变淡的是你嘴有毛病，！含氯化钠低于百分之九+九的低钠盐作格更高好吧！
140,中国吃的大都是井盐
141,回形针煞笔
142,来点淡水谢谢
143,@回形针
144,海盐只占了一小部分
145,盐业并不暴利
146,包...包扎伤口？
147,我们这里已经涨价了，两块多了
148,但是不能贩卖，但是可以自己吃
149,盐不能杀菌
150,认为人不吃盐会死的走开
151,回形针出来挨打
152,@回形针
153,现在的盐没小时候吃的咸
154,盐包抓伤口？
155,就俩块啊
156,盐铁古代是暴利，现代不是了
157,伤口撒盐
158,撒盐疼但是能杀菌吧
159,不官营的话你们就哭吧
160,以前都是9毛一包
161,鞭尸回形针
162,福岛核电站事故我们那没涨也没人抢谢谢
163,某针直呼内涵
164,现在也是。。。。
165,@回形针
166,盐铁一直是国家命脉
167,不吃盐人就没有力气，军队没有战斗力
168,狄仁杰第三部说过
169,伤口？
170,想想古代的盐铁专营
171,盐铁专营
172,反复鞭尸回形针
173,需要NaCl罢了
174,原来伤口撒盐不是恨你而是爱你
175,化学知识：撒盐确实一定程度可以止血，呆子们，没事多看书
176,运城这边八毛一包
177,盐铁论
178,这是什么电影
179,暴利的就应该国家来经营
180,？？？？？？
181,确定不是你口味变重了？
182,“咸度会变”那个，你是来搞笑的吗？
183,扯淡
184,吃辣椒
185,双面针
186,张士诚就是私盐贩子出身
187,然后你就正大光明的水了一期？？？嗯？？
188,最大内陆盐湖旁边的我路过
189,糖也是
190,自古以来盐铁就是命脉
