,弹幕
1,是什么让我们在这里相遇…
2,我也都爱吃
3,好家伙，我都爱吃
4,戒烟？
5,帮隔壁老王康康
6,帮隔壁老王看看
7,帮朋友看看
8,六味地黄丸
9,买了一蛇皮袋花生
10,可乐杀精！
11,拿着锌就啃
12,我帮朋友看看
13,你说话这么大声！
14,完了
15,补锌不就行了
16,韦薇我永远爱你 希望你能看到爱你的何某人
17,好家伙
18,。
19,懂了，这就去喝哇哈哈
20,我帮我朋友郝林看看
21,我放心了，各位总结就是早睡早起
22,我就帮朋友看看来的。
23,我来帮我朋友看的
24,好家伙！一百多万播放
25,我帮朋友看看
26,我帮朋友看看
27,我帮朋友看看
28,我有一个朋友
29,全 文 背 诵
30,我替我朋友看看
31,忽然发现收藏比点赞多
32,摸一张牌
33,我特么缺锌，指甲有白点
34,洋子是你吗？
35,进来替我朋友看的
36,我帮朋友看看
37,我帮姚佳明看一下
38,帮我朋友康康！！！
39,谁tm买小米
40,？
41,我帮我朋友看看
42,这个必须三连
43,女性健康？
44,我帮朋友看看
45,明天就去买（doge）
46,一百万播放量？
47,乔乔快来看
48,都是我爱吃的
49,我帮兄弟看看
50,？
51,以后天天喝小米粥
52,懂了！这就把游戏戒了！
53,我一个有娃的进来看这个干嘛
54,明人不说暗话，我是帮我朋友看的
55,帮我班同学
56,帮朋友看看
57,替朋友看看
58,还好，我女朋友要是你的话，可能就很难节制了
59,不如你帮我生算了
60,来帮朋友看看
61,我喝雷碧
62,我帮我兄弟看
63,都是些秀儿
64,我为什么在这？
65,尼玛一个妇产科在这科普男科...
66,  姐    妹   们    好
67,替我朋友看
68,❓❓❓❓❓❓❓❓❓❓❓❓❓
69,我有个朋友要我帮他看
70,那我还是等有老婆了再戒烟戒酒
71,为什么出现在我的首页
72,我帮高杰看看
73,我帮我罗志祥看看
74,多打王者锻炼
75,导致搞完脱落
76,无中生友
77,帮朋友啊
78,这收藏量就离谱
79,我是咖啡师无语
80,记笔记别演了
81,海蛎子炖猪肉
82,帮我兄弟看看
83,我帮我朋友崔烁来看看
84,我帮我朋友看看
85,我帮朋友看一下
86,你能不能小点声，我音量开一档都觉得旁边人能听到
87,兄弟不用谢我肖战
88,帮我兄弟看看
89,懂了，明天就开始上班穿开裆裤
90,好了我去告诉我朋友去了
91,楚楚北鼻坐医生了？
92,替我朋友看看
93,那办不到
94,我没看
95,我的叔叔于勒
96,胖子啥都多吃了
97,我有个朋友。。。。。。。
98,我帮我自己看看
99,为什么我推荐里会有这种东西？
100,@旭旭宝宝
101,你们别无中生友了
102,帮老公看看
103,花生
104,只吃烟偶尔喝点小酒行吗
105,我准备结婚了，看这个没毛病
106,我替某保国看看
107,看到这个标题，很快啊，啪的一下就点进来了
108,我每天都要看妞
109,卧槽，原来可乐真的杀精
110,进来那一刻，你就输了
111,我替我朋友看
112,我也不知道为什么我一个女的会点进来。
113,我帮兄弟问问
114,帮朋友看的
115,无中生友
116,我朋友让我来的
117,@吃素的狮子
118,少喝
119,芝麻糊
120,羊肉
121,朋友
122,完了，我抽烟还有喝酒
123,多干活
124,多干活
125,往可乐里边塞些枸杞
126,不用你说我也吃的贼多
127,我朋友叫我来的
128,帮我朋友看看
129,小丑竟是我自己
130,我要吃花生
131,我帮朋友了看一下
132,嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿
133,无中生有
134,醒醒吧，哪有朋友啊
135,帮朋友看的
136,第一点我就废了
